genome,20120600_P1S,20120600_P1D,20120600_P2S,20120600_P2M,20120600_P2D,20120600_P3D,20120600_S1S,20120600_S1M,20120600_S1D,20120600_S2S,20120600_S2M,20120600_S2D,20120600_S3S,20120600_S3M,20120600_S3D,20120600_E1S,20120600_E1D,20120600_E2S,20120600_E2M,20120600_E2D,20120600_E3S,20120600_E3M,20120600_E3D,20120700_P1S,20120700_P1M,20120700_P1D,20120700_P2S,20120700_P2M,20120700_P2D,20120700_P3S,20120700_P3M,20120700_S1S,20120700_S1M,20120700_S1D,20120700_S2S,20120700_S2M,20120700_S2D,20120700_S3S,20120700_E1S,20120700_E1M,20120700_E1D,20120700_E2S,20120700_E2D,20120700_E3S,20120700_E3M,20120700_E3D,20120800_P1S,20120800_P1M,20120800_P1D,20120800_P2S,20120800_P2M,20120800_P2D,20120800_P3M,20120800_S1S,20120800_S1M,20120800_S1D,20120800_S2M,20120800_S2D,20120800_S3S,20120800_E1S,20120800_E1M,20120800_E1D,20120800_E2S,20120800_E2M,20120800_E2D,20120800_E3S,20120800_E3M,GTDB_v2_r207
20110600_P3S_4,0,0,0.002965205,0,0,0,0,0,0,0,0,0,6.83E-04,0,0,0,0,0,0,0,0,0,0,0.001039522,0,0,0.008705501,0,0,0,0,1.93E-04,0,0,0.002334236,0,0,4.75E-04,0,0,0,0,0,0,0,0,0.00152985,0,0,0.008657296,0,0,0,2.38E-04,0,0,0,0,0.008353747,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidoferrales;f__UBA7541;g__Acidoferrum;s__Acidoferrum sp003161195
20110600_P3S_5,0.001787606,0,0.005726624,0,0,0,0,0,0,7.08E-04,0,0,5.67E-04,0,0,0,0,0,0,0,0,0,0,0.007058528,0,0,0.00919306,0,0,0,0,4.60E-04,0,0,0.00105433,0,0,0.001062478,0,0,0,0,0,0,0,0,7.98E-04,0,0,0.013519854,0,0,0,3.68E-04,0,0,0,0,0.002350865,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-513;s__
20110600_P3S_9,0.002040254,0,0.019629786,0.001893158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008916393,0,0,0.017686901,0,0,0.004512239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001628851,0,0,0.012899024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__
20110600_S1D_11,0,0,0,0,0,0,0,0,0.093483503,0,8.29E-04,0.022216974,4.39E-04,0.006261391,0.002021623,0,0.001986461,0,9.25E-04,0.001053746,0.001053436,0.003277056,0.001942694,0,0,0,0,0,0,0,0,0.001271063,1.52E-04,0.019791773,5.21E-04,0,0.040598661,0,0.003171989,0.001768379,0.007400245,0.003470471,0.003808745,0.008981842,0.001484435,0.005773554,0,0,0,0,0,0,0,0.002051019,0.008481068,0.025226808,0.031601388,0.005389886,0,0.002837661,0.002627042,0.007648853,0.004782537,0.001442407,0.001166369,3.36E-04,0.001169317,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA11358;g__UBA7542;s__UBA7542 sp003134375
20110600_S1D_15,0,0,0,0,0,0,3.54E-04,0.005814968,0.001205071,4.79E-04,0.010618766,0.002900513,0,0.003511559,0.004899801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55E-04,0,0.005974234,0.000341754,0.009791361,0.006206802,0,0,0,4.77E-04,0,0,0,0,0,0,0,0,0,2.43E-04,0,0,4.82E-04,0.001900078,0.00795606,0.030206998,0.00930687,0,0,0,8.21E-04,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003165005
20110600_S1D_17,0,0,0,0,0,0,0,0,0.013995046,0,0.002122635,0.003368621,0,0.003263134,0.018391386,0,0,0,0,0,0,0,0,0,2.23E-04,0.010015655,0,2.52E-04,0.011038521,0,0,0,0,0.002202055,0,0,0.006323585,0,0,0,0,0,0,0,0,0,0,0,0.009437808,0,7.79E-04,0.013753736,0,8.65E-04,0.003345817,0.006396194,0.023112831,0.004717129,0,0,0,0.004886466,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-288;s__Palsa-288 sp003162875
20110600_S1M_11,0,0,0,0,0,0,0,0,0.003499416,0,2.79E-04,0.004904979,0,3.21E-04,0.001711699,0,3.65E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29E-04,0,0,0.002436355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69E-04,0.001736312,0.002977633,0.014190679,3.04E-04,0,0,0,8.78E-05,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
20110600_S1S_4,0,0,0,1.57E-04,0,0,0.002179065,0,0,0.012909121,0,0,6.17E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005104997,0.026834733,5.41E-05,0.001603436,3.66E-04,0,4.99E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007098208,0,0,0,0,6.87E-04,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bog-105;s__Bog-105 sp003169195
20110600_S3M_2,0,0,0,0,0,0,0,0,0,0,0,0.00160966,0,0,0,0,0.001199608,0,0.001046667,7.38E-04,0.001145211,0.001695674,8.25E-04,0,0,0,0,0,0,0,0,0,0,6.43E-04,0,0,4.15E-04,0,0.003058525,0.00146601,0.003562883,0.00202124,0.001777289,0.001663416,0.001165561,0.002096099,0,0,0,0,0,0,0,0,3.35E-04,0.002611117,0,0,0,0,0.002203678,0.002850399,0.002221343,0.001490298,0.001127124,3.32E-04,0.001986381,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Fen-178;s__
20110700_E1D_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002103973,0.00556859,0.001197355,0.001448774,0.002448197,0.002334182,0.003484553,0.007600905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004827725,0.012132908,0.00631254,0.004058562,0.014372243,0.003889861,7.88E-04,0.015719065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006427747,0.010886771,0.004592089,0.014146584,0.007136603,0.003276093,0,0.00134511,d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__UBA8401;g__;s__
20110700_P1D_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81E-04,0.001241802,0.001509291,3.81E-04,0,2.90E-04,1.74E-04,0,0,0,0,0,0,0,0,0,0,5.02E-06,0,0,0,0,0,0,0,0,5.24E-04,0,9.04E-04,4.12E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.00E-04,7.72E-04,0,4.78E-04,0,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA11358;g__PLZL01;s__
20110700_P1D_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__UBA11740;s__UBA11740 sp003168335
20110700_P1M_3,0,0,4.93E-04,4.93E-04,0,0.002970683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015423674,0,0,0.001095959,0,0.001761182,0.001197388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08E-04,0,0,0.002227864,0,0.005483243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Palsa-504;s__
20110700_P1S_10,0.001368958,0.010611342,0.002046769,0.006464982,0.005807453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137537,0.014636795,0,0.001511461,0.003883834,0,0,0.001809657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001056814,0.004359502,0,0,0.001389522,0,0.002340119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__UBA9676;s__
20110700_P1S_11,0.00550304,0.002310193,0.08160691,0.025593108,0.007885368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049597505,0.001878631,0,0.058494418,0.006592219,0,0.009783121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002185084,0.001246674,0,0.042975147,0.001181301,0,0.005791659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Palsa-506;s__Palsa-506 sp003168215
20110700_P1S_12,0,0,0.001306244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001082568,0,0,0,0,0,0.001043797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004453042,0,0,0.002501069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bog-105;s__Bog-105 sp003167495
20110700_P1S_2,0.002075863,0.002360275,0,4.99E-04,0,0,0,0,0,0,0,0,0.001230426,0,0,0,0,0,0,0,0,0,0,0.001221234,0.001035834,0,0.002517251,0.001426376,0,0.001133795,0.003352915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004268675,0,0,0.005772369,4.31E-04,0,0.001496818,0,0,0,0,0,0.001950064,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
20110700_P2D_11,0,0,0,0,0,0,0,0,0.002612638,0,0.001129118,0.002129887,0,0,2.31E-04,0,5.37E-04,0,0,3.51E-04,0,0,8.58E-05,0,0,0.001118754,0,0,0,0,0,0,0,0.002379327,0,0,0.00601472,0,0,6.57E-04,5.93E-04,0,0,0,1.37E-04,0,0,0,0,0,0,0,0,5.81E-04,0.001411965,0.007481619,0.012330245,0.002987307,0,0,0,5.13E-04,4.23E-04,4.51E-04,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003167305
20110700_P2D_15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Goldbacteria;c__PGYV01;o__PGYV01;f__Palsa-1178;g__PALSA-1178;s__PALSA-1178 sp003167475
20110700_P2D_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22E-04,0.046707932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__PALSA-129;s__
20110700_P2D_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001391936,0.026821947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__UBA10450;g__Palsa-1382;s__Palsa-1382 sp003167365
20110700_P2D_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001190168,9.91E-04,8.99E-04,7.68E-04,9.23E-04,8.52E-04,3.10E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.12E-04,7.68E-04,0,0.00235825,4.56E-04,0,0.001295286,0.000359024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001034585,0,0.001029284,0.001469539,6.11E-04,9.52E-04,0.001268563,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Solibacter;s__
20110700_P2D_26,0.001779862,0.001818142,2.93E-04,0,0,0.001643333,3.79E-04,0,0,6.88E-04,0,0,0.001008338,2.71E-04,4.15E-04,0,0,0,0,0,0,0,0,0,0,0.0032165,0,0,0.001816721,0,0,2.15E-04,0,1.38E-05,7.15E-04,2.30E-04,0,0.001410727,0,0,0,0,0,0,0,0,0.001704552,0.003611023,0.015022951,0,0,0.009858811,0,2.71E-04,0,0,0,0,8.84E-04,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__Bog-473;s__
20110700_P2D_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09E-04,0,0.001027609,8.01E-04,0,9.07E-04,3.48E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15E-04,4.35E-04,0.001411471,0.001311235,6.75E-04,0.001815209,7.66E-04,0.001052412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77E-04,8.67E-04,4.00E-04,0.001923677,0.001023692,6.61E-04,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA11358;g__UBA7542;s__
20110700_P2D_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__Bog-756;s__Bog-756 sp003153575
20110700_P2D_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017591243,0,0,0.00578502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10E-04,0.012408536,0,0,0.011037055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__RAAP-2 sp003168075
20110700_P2D_37,0,0,0,0,0,0.00171399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60E-04,0,0,0.001847284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001012204,0.003831241,0,0,0.004615241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__Bog-473;s__
20110700_P2D_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__SbA1;g__Sulfotelmatobacter;s__
20110700_P2D_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43E-05,0,0,8.30E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16E-04,0,6.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77E-04,0,2.09E-04,0,0,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA11358;g__UBA11358;s__
20110700_P2D_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16E-05,0,0,4.05E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.65E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__PALSA-129;s__PALSA-129 sp003167255
20110700_P2M_2,0,0.005101594,0,0,0,0.007540557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004172066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010337876,0,0,0,0,4.92E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Cybelea;s__Cybelea tumulisoli
20110700_P2M_4,0,0,0,0,0,0.001444133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__SbA1;g__Sulfotelmatobacter;s__Sulfotelmatobacter sp003131635
20110700_P2M_8,0,0.001952707,0,0,0,0.028096052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53E-04,0,0,0,4.08E-04,0,9.25E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005208027,0,0,2.80E-04,3.79E-04,6.02E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__Bog-473;s__
20110700_P2S_4,5.70E-04,8.46E-04,0,8.56E-04,0,0.008164095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014570183,0,0,0,0.001816281,0,0.118923207,5.90E-04,0,0,5.10E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36E-04,0,0,0.009919986,0,0.024547055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidoferrales;f__UBA7541;g__Palsa-295;s__Palsa-295 sp003131985
20110700_P2S_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003111305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
20110700_P2S_6,0,0,4.89E-04,2.59E-04,0.002095483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001576511,0,0,0.003401597,0,0,0.009872019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Aquilonibacter;s__Aquilonibacter stordalenmirensis
20110700_P2S_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Puia;s__Puia sp003167015
20110700_P3D_13,0,0,5.39E-04,0,0,0.001363401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009201842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015275536,0,0,0.014116151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Cybelea;s__Cybelea palsarum
20110700_P3M_11,0,0.03212647,0,1.79E-04,0.12558083,0.012016458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202583607,0,0,0.010588663,0,0,0.016149051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019011999,0,0,0.078311294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__SbA1;g__Sulfotelmatobacter;s__Sulfotelmatobacter sp003168355
20110700_P3M_3,0,0.011398362,0,5.29E-04,0.003893346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006955252,0,0,0.009193449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003956525,0,0,0.002928432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__REEB95;s__
20110700_P3M_9,0.011845877,0.048891863,0.002322781,0.008597972,0.031792444,0.006730293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014687176,0.019632437,0,0.002923167,0.030092791,0,0.017577322,0.020935367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023405112,0.022187163,0,0.006276579,0.024303035,0,0.02603199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidoferrales;f__UBA7541;g__Palsa-295;s__Palsa-295 sp003166795
20110700_P3S_3,0.009145437,8.66E-04,0.009007243,0.005517653,4.87E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015799332,0,0,0.005821272,0,0,0.009969371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023355858,0,0,0.00452483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__AP-15;s__
20110700_P3S_5,0.018035013,0.012267107,0.001500163,0.008381965,0.022680141,0.001209005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008891125,0.01203172,0,0.016487583,0.020237372,0,0.008569554,0.013321809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024802583,0.005045813,0,0.013847535,0.010698268,0,0.0120326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__SbA1;g__Bog-209;s__Bog-209 sp003168235
20110700_P3S_8,0.034726275,0.001973297,0.004144452,5.47E-04,0.001241417,9.71E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004453616,0,0,0,0,0,0.002036196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013613654,9.33E-04,0,0.002964189,3.34E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__
20110700_S2D_14,0,0,0,0,0,0,0,0,0,0,0,7.86E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61E-04,0,0,4.59E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25E-04,5.14E-04,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA8199;g__;s__
20110700_S2D_21,0,0,0,0,0,0,0,0,0.005666799,0,0,0.0111722,0,0,1.09E-04,0,6.97E-05,0.004078344,0.002981405,0.003956148,0,5.64E-04,0.002855178,0,0,0,0,0,0,0,0,0,0,4.82E-04,0,0,7.30E-04,0,0,0,0,0.001585191,0.001439396,0,2.59E-04,7.58E-04,0,0,0,0,0,0,0,6.61E-04,1.75E-04,0.003992798,0.00175078,0,0,0,0,0,0.001381604,0.003566898,0,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_A;s__Methanobacterium_A sp003166335
20110700_S2D_6,0,0,0,0,0,0,0,0,0,0,0,0.011606206,0,0,0,0,0.003273364,0,0,1.68E-04,0,7.78E-04,1.83E-04,0,0,0,0,0,0,0,0,0,0,0.00180052,0,0,9.33E-04,0,0.002064396,0.003245428,0.001786111,0,0,0,6.53E-05,0,0,0,0,0,0,0,0,9.72E-04,0.001220745,0.011383683,0,0,0,0,0.00104823,0.007962063,0,0,0,0,0,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Palsa-1439;f__Palsa-1439;g__Palsa-1439;s__Palsa-1439 sp003164675
20110700_S3M_11,0,0,0,0,0,0,6.48E-04,0.00157082,0.023308152,0,0.009304261,0.017332189,0,0.001585205,0.005909634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86E-04,0,0.005843423,8.70E-04,0.001714496,0.017225723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003607107,0.00993713,0.016499224,0.024585486,7.00E-04,0,0,0,0.001379401,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003139795
20110700_S3M_12,0,0,0,0,0,0,0,0,0.003576435,0,1.32E-04,0.001387851,0,5.74E-04,4.46E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68E-04,0,0,0.002985069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001527625,0.00121241,0.004230815,0.001580386,0,0,0,7.65E-04,0,0,0,1.93E-04,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__;s__
20110700_S3M_15,0,0,0,0,0,0,4.26E-04,0.001177476,2.04E-04,0,0,0,0.005950124,7.58E-04,0,0,0,0,0,1.87E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38E-05,0,0.001009373,0.002745288,0.004735862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011739077,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__SbA1;g__Sulfotelmatobacter;s__Sulfotelmatobacter sp003165855
20110700_S3M_18,0,0,0,0,0,0,6.49E-04,4.46E-04,0.00451103,0,3.56E-04,0.009108777,0,0,1.39E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39E-04,0,0.00398366,0,3.03E-04,0.018811656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10E-04,0.001555993,0.001482329,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Bog-532;s__Bog-532 sp003164955
