,June_S_1_S_12_so_R1,June_S_1_M_12_so_R1,June_S_1_D_12_so_R1,June_S_2_S_12_so_R2,June_S_2_S_12_so_R1,June_S_2_M_12_so_R1,June_S_2_D_12_so_R1,June_S_3_S_12_so_R1,June_S_3_M_12_so_R1,June_S_3_D_12_so_R1,July_S_1_S_12_so_R1,July_S_1_M_12_so_R1,July_S_1_D_12_so_R1,July_S_2_S_12_so_R1,July_S_2_M_12_so_R2,July_S_2_M_12_so_R1,July_S_2_D_12_so_R1,July_S_3_S_12_so_R1,July_S_3_M_12_so_R1,Aug_S_1_S_12_so_R2,Aug_S_1_S_12_so_R1,Aug_S_1_M_12_so_R1,Aug_S_1_D_12_so_R1,Aug_S_2_M_12_so_R1,Aug_S_2_D_12_so_R2,Aug_S_2_D_12_so_R1,Aug_S_3_S_12_so_R1
625.2719423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0548537891102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641.230465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.68939221211786,NA,NA
659.1836391,2.12586491885517,2.12586491885517,2.12586491885517,2.12586491885517,NA,2.12586491885517,NA,NA,NA,NA,NA,2.12586491885517,2.12586491885517,2.12586491885517,2.12586491885517,2.12586491885517,NA,2.12586491885517,2.12586491885517,NA,NA,NA,NA,NA,NA,NA,NA
731.241156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41469839842567
649.2145267,NA,2.55321446901727,NA,2.55321446901727,NA,2.55321446901727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663.3029521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78672623296561,NA,NA,1.78672623296561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707.256412,NA,NA,NA,1.81376762513773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651.2301937,1.79475860679725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
625.250939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13280128444792,2.13280128444792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659.2927957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97914321639379,NA,NA,NA,NA,NA,1.97914321639379,NA,NA,NA,NA,NA,NA,NA
669.3135062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78997004359031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667.3189739,NA,NA,NA,3.1730364840008,3.1730364840008,NA,NA,3.1730364840008,NA,NA,3.1730364840008,NA,NA,3.1730364840008,3.1730364840008,3.1730364840008,NA,NA,NA,3.1730364840008,3.1730364840008,NA,NA,NA,NA,NA,NA
657.3135419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23992113791102,NA,NA,NA,2.23992113791102,NA,NA,NA,NA,NA,NA,NA,NA,NA
651.3240775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33482658187996,2.33482658187996,NA,NA,NA,NA,NA,NA
687.1938973,2.51843631726161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691.1888115,NA,NA,NA,2.12026639162641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687.2878033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6067208231639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695.2928953,NA,NA,NA,3.29233409907683,NA,NA,3.29233409907683,NA,NA,NA,NA,NA,NA,3.29233409907683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699.2514183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38675639046779,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38675639046779,NA,2.38675639046779
647.1990542,NA,NA,NA,2.99382454157402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665.2822886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.10082891840641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693.3137131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80484687349547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705.277272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33951873746096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697.3449755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09437258635271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699.360616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46388966629474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683.3291287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04500905860235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697.3086724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36946126922367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699.324321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58060247243511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651.2665128,2.36363244206979,NA,NA,2.36363244206979,NA,NA,2.36363244206979,2.36363244206979,NA,NA,2.36363244206979,NA,NA,2.36363244206979,NA,NA,NA,2.36363244206979,NA,NA,NA,NA,NA,NA,NA,NA,NA
653.2457689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00126193575866,2.00126193575866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639.2300968,1.85446805561879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645.2770544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0268442869121,NA,NA,2.0268442869121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661.2719788,2.12752137219557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12752137219557,NA,NA
683.314168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35002187656312,2.35002187656312,NA,NA,NA,NA,NA,NA
681.298343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.53935210725369,NA,NA,NA,NA,NA,NA,NA
653.2670675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.53693949467544,NA,NA,NA,NA,NA,NA
677.2671563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92852749224354,2.92852749224354,2.92852749224354,NA
651.214903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01055248629115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01055248629115,NA,NA
693.189085,1.62953693533295,1.62953693533295,1.62953693533295,1.62953693533295,1.62953693533295,NA,NA,1.62953693533295,NA,NA,1.62953693533295,NA,NA,1.62953693533295,1.62953693533295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693.261837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4455866203819,NA,NA
673.2567547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97454837002384,NA,NA,NA,NA,NA,1.97454837002384,1.97454837002384,NA,NA,NA,NA,NA,NA
691.2309379,NA,NA,NA,NA,NA,1.97160060318484,NA,NA,NA,NA,NA,NA,NA,1.97160060318484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693.1739096,NA,1.76383506591321,NA,1.76383506591321,1.76383506591321,1.76383506591321,1.76383506591321,1.76383506591321,NA,NA,1.76383506591321,1.76383506591321,1.76383506591321,1.76383506591321,NA,NA,NA,1.76383506591321,1.76383506591321,1.76383506591321,1.76383506591321,1.76383506591321,NA,NA,NA,NA,NA
719.2259411,NA,NA,NA,NA,NA,1.27412601205011,1.27412601205011,NA,NA,NA,NA,NA,NA,NA,1.27412601205011,NA,NA,NA,NA,NA,NA,1.27412601205011,NA,NA,NA,NA,NA
677.1791149,3.00747090379138,3.00747090379138,3.00747090379138,3.00747090379138,3.00747090379138,3.00747090379138,3.00747090379138,3.00747090379138,NA,3.00747090379138,3.00747090379138,3.00747090379138,3.00747090379138,3.00747090379138,3.00747090379138,3.00747090379138,3.00747090379138,3.00747090379138,3.00747090379138,NA,3.00747090379138,3.00747090379138,3.00747090379138,NA,NA,NA,NA
679.194763,4.42179253346323,4.42179253346323,4.42179253346323,4.42179253346323,4.42179253346323,4.42179253346323,4.42179253346323,4.42179253346323,NA,4.42179253346323,4.42179253346323,4.42179253346323,4.42179253346323,4.42179253346323,4.42179253346323,4.42179253346323,4.42179253346323,4.42179253346323,4.42179253346323,4.42179253346323,4.42179253346323,4.42179253346323,4.42179253346323,NA,NA,NA,4.42179253346323
747.29376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.678101947555517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703.2311515,NA,NA,NA,NA,NA,NA,0.808779479174615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.808779479174615,NA,NA,NA,NA,NA
660.1362116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2925797271257,NA,NA,NA,NA,NA,NA,NA,NA,6.2925797271257,NA,NA,NA,NA,NA,NA,6.2925797271257
551.162435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47728303304495,NA
645.1679137,1.79837247969538,1.79837247969538,1.79837247969538,1.79837247969538,1.79837247969538,1.79837247969538,1.79837247969538,1.79837247969538,NA,NA,1.79837247969538,1.79837247969538,1.79837247969538,1.79837247969538,1.79837247969538,1.79837247969538,1.79837247969538,1.79837247969538,1.79837247969538,NA,NA,1.79837247969538,NA,NA,NA,NA,NA
651.1784783,0.886623619073941,0.886623619073941,0.886623619073941,0.886623619073941,0.886623619073941,NA,0.886623619073941,NA,NA,NA,0.886623619073941,0.886623619073941,NA,0.886623619073941,0.886623619073941,0.886623619073941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643.188631,1.49107378153911,1.49107378153911,1.49107378153911,1.49107378153911,NA,1.49107378153911,1.49107378153911,1.49107378153911,NA,NA,NA,NA,1.49107378153911,1.49107378153911,1.49107378153911,1.49107378153911,NA,1.49107378153911,NA,1.49107378153911,1.49107378153911,1.49107378153911,NA,NA,NA,NA,NA
649.1628154,1.15666944851077,1.15666944851077,1.15666944851077,1.15666944851077,1.15666944851077,NA,1.15666944851077,NA,NA,NA,NA,1.15666944851077,NA,1.15666944851077,NA,NA,NA,NA,NA,NA,NA,1.15666944851077,NA,NA,NA,NA,NA
641.1730146,1.70376780462638,1.70376780462638,1.70376780462638,1.70376780462638,NA,1.70376780462638,1.70376780462638,NA,NA,NA,NA,NA,NA,1.70376780462638,1.70376780462638,NA,NA,NA,1.70376780462638,NA,NA,NA,NA,NA,1.70376780462638,NA,NA
649.1417202,1.0518547904129,1.0518547904129,1.0518547904129,1.0518547904129,NA,NA,NA,1.0518547904129,NA,NA,NA,NA,NA,1.0518547904129,NA,1.0518547904129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671.147191,0.962940060544227,0.962940060544227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637.1052877,0.580683330541656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.580683330541656,0.580683330541656,NA,NA,NA,NA,NA,NA
641.136589,0.734809399001903,0.734809399001903,0.734809399001903,0.734809399001903,NA,NA,0.734809399001903,NA,NA,NA,NA,NA,NA,0.734809399001903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653.1365927,0.945400397276634,0.945400397276634,0.945400397276634,0.945400397276634,NA,NA,NA,NA,NA,NA,0.945400397276634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
617.1154776,1.86800433119957,1.86800433119957,1.86800433119957,1.86800433119957,1.86800433119957,1.86800433119957,1.86800433119957,1.86800433119957,NA,NA,1.86800433119957,1.86800433119957,1.86800433119957,1.86800433119957,1.86800433119957,NA,1.86800433119957,1.86800433119957,1.86800433119957,1.86800433119957,NA,1.86800433119957,NA,NA,NA,NA,NA
651.1209583,1.09830609057261,1.09830609057261,1.09830609057261,NA,1.09830609057261,NA,1.09830609057261,NA,NA,NA,NA,NA,1.09830609057261,1.09830609057261,NA,NA,NA,NA,NA,1.09830609057261,1.09830609057261,1.09830609057261,NA,NA,NA,NA,NA
665.1366055,0.501668804659985,0.501668804659985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693.225558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28690626145657,NA,NA
663.1786248,2.06188890566082,2.06188890566082,2.06188890566082,2.06188890566082,2.06188890566082,2.06188890566082,2.06188890566082,2.06188890566082,NA,2.06188890566082,NA,2.06188890566082,NA,2.06188890566082,2.06188890566082,2.06188890566082,NA,NA,NA,NA,NA,2.06188890566082,NA,NA,NA,NA,NA
661.1629396,2.15650233713235,2.15650233713235,2.15650233713235,2.15650233713235,2.15650233713235,2.15650233713235,NA,2.15650233713235,NA,NA,NA,2.15650233713235,2.15650233713235,2.15650233713235,2.15650233713235,NA,2.15650233713235,NA,NA,NA,NA,2.15650233713235,2.15650233713235,NA,NA,NA,NA
665.1942388,NA,NA,0.875119145878831,NA,NA,0.875119145878831,0.875119145878831,NA,NA,NA,NA,0.875119145878831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679.173588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79897282704752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681.1892455,NA,NA,NA,1.23152535592972,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23152535592972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689.1579156,1.20093010461479,1.20093010461479,1.20093010461479,1.20093010461479,1.20093010461479,NA,NA,NA,NA,NA,NA,1.20093010461479,NA,1.20093010461479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677.1942971,1.41904986345069,1.41904986345069,1.41904986345069,1.41904986345069,NA,NA,1.41904986345069,1.41904986345069,NA,NA,NA,NA,NA,1.41904986345069,1.41904986345069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709.220513,NA,NA,1.11486184872147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11486184872147,NA,NA
697.163271,1.88080779212322,1.88080779212322,NA,1.88080779212322,NA,NA,1.88080779212322,NA,NA,NA,NA,NA,NA,1.88080779212322,1.88080779212322,1.88080779212322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657.131809,NA,NA,NA,1.35914145151759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659.1474521,1.73379497852904,1.73379497852904,1.73379497852904,1.73379497852904,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73379497852904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727.2100475,1.5235700659271,1.5235700659271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
655.1524812,1.82347778052314,1.82347778052314,1.82347778052314,1.82347778052314,1.82347778052314,1.82347778052314,NA,NA,NA,NA,NA,1.82347778052314,1.82347778052314,1.82347778052314,1.82347778052314,NA,NA,NA,1.82347778052314,NA,NA,NA,NA,NA,NA,NA,NA
689.194356,1.62872454423364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643.1525089,1.49112926681813,NA,1.49112926681813,NA,NA,NA,NA,NA,NA,NA,1.49112926681813,NA,NA,1.49112926681813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717.189283,NA,1.04157379066552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665.1156147,NA,1.97053829508483,NA,1.97053829508483,NA,NA,1.97053829508483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707.1836623,NA,1.04816715899368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04816715899368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727.173496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15411179696801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639.121072,1.41939398742937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679.1523753,1.37909028638795,1.37909028638795,NA,1.37909028638795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719.1473023,1.86729995132644,1.86729995132644,1.86729995132644,1.86729995132644,1.86729995132644,NA,NA,NA,NA,NA,1.86729995132644,NA,NA,1.86729995132644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747.17859,NA,NA,NA,1.16543190326023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683.1625538,1.38837857906881,NA,NA,1.38837857906881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38837857906881,NA,NA,NA,NA,NA
699.157456,1.71165218308473,1.71165218308473,1.71165218308473,1.71165218308473,1.71165218308473,NA,NA,1.71165218308473,NA,NA,NA,1.71165218308473,1.71165218308473,1.71165218308473,1.71165218308473,NA,NA,NA,1.71165218308473,NA,NA,1.71165218308473,NA,NA,NA,NA,NA
643.1676026,2.03261439765623,2.03261439765623,2.03261439765623,2.03261439765623,2.03261439765623,2.03261439765623,2.03261439765623,NA,NA,NA,2.03261439765623,2.03261439765623,2.03261439765623,2.03261439765623,2.03261439765623,NA,NA,2.03261439765623,2.03261439765623,NA,NA,2.03261439765623,NA,NA,NA,NA,NA
661.1417876,1.52719085525311,1.52719085525311,1.52719085525311,1.52719085525311,1.52719085525311,NA,NA,1.52719085525311,NA,NA,1.52719085525311,NA,NA,1.52719085525311,1.52719085525311,NA,NA,NA,1.52719085525311,NA,NA,NA,NA,NA,NA,NA,NA
655.1159425,1.09135733839914,1.09135733839914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681.1679664,1.25768380982422,1.25768380982422,NA,1.25768380982422,NA,NA,1.25768380982422,NA,NA,NA,1.25768380982422,NA,NA,1.25768380982422,NA,NA,NA,NA,NA,1.25768380982422,1.25768380982422,NA,NA,NA,NA,NA,NA
695.183624,1.37500472750531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719.1838203,2.03481010482872,NA,NA,2.03481010482872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695.126298,1.8966760389976,1.8966760389976,1.8966760389976,1.8966760389976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715.1525086,2.96595054692162,2.96595054692162,2.96595054692162,2.96595054692162,2.96595054692162,NA,NA,2.96595054692162,NA,NA,NA,NA,2.96595054692162,2.96595054692162,NA,NA,NA,NA,2.96595054692162,NA,NA,NA,NA,NA,NA,NA,NA
685.1419306,2.51046627860702,2.51046627860702,2.51046627860702,2.51046627860702,2.51046627860702,NA,2.51046627860702,2.51046627860702,NA,NA,2.51046627860702,2.51046627860702,2.51046627860702,2.51046627860702,2.51046627860702,NA,NA,2.51046627860702,2.51046627860702,NA,NA,2.51046627860702,NA,NA,NA,NA,NA
697.1419299,1.62103048669281,1.62103048669281,1.62103048669281,1.62103048669281,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62103048669281,1.62103048669281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677.173196,1.12507690231531,NA,NA,1.12507690231531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705.1681193,1.70322548298988,1.70322548298988,1.70322548298988,1.70322548298988,1.70322548298988,NA,NA,1.70322548298988,NA,NA,1.70322548298988,1.70322548298988,NA,1.70322548298988,1.70322548298988,NA,NA,NA,1.70322548298988,1.70322548298988,NA,1.70322548298988,NA,NA,NA,NA,NA
705.131746,0.894453444228687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659.1626498,2.55644794377424,2.55644794377424,2.55644794377424,2.55644794377424,2.55644794377424,2.55644794377424,2.55644794377424,2.55644794377424,NA,NA,NA,2.55644794377424,2.55644794377424,2.55644794377424,2.55644794377424,2.55644794377424,NA,2.55644794377424,2.55644794377424,NA,NA,2.55644794377424,NA,NA,NA,NA,NA
675.1575691,1.71098440162026,1.71098440162026,1.71098440162026,1.71098440162026,1.71098440162026,NA,1.71098440162026,1.71098440162026,NA,NA,1.71098440162026,1.71098440162026,NA,1.71098440162026,NA,NA,NA,1.71098440162026,NA,NA,NA,NA,NA,NA,NA,NA,NA
683.1264072,1.78412157822949,1.78412157822949,1.78412157822949,1.78412157822949,1.78412157822949,NA,NA,NA,NA,NA,NA,NA,NA,1.78412157822949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745.163164,1.64281863620769,1.64281863620769,1.64281863620769,1.64281863620769,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64281863620769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673.1631303,1.15896189587497,1.15896189587497,1.15896189587497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681.1318208,NA,NA,NA,1.14705019590765,NA,NA,1.14705019590765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14705019590765,1.14705019590765,NA,NA,NA,NA,NA,NA
679.131429,NA,NA,NA,1.2787259039206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693.1682418,0.827725097763054,NA,0.827725097763054,NA,0.827725097763054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715.1889337,1.08328430275611,NA,NA,1.08328430275611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673.1783837,0.910960671245443,0.910960671245443,0.910960671245443,0.910960671245443,NA,NA,0.910960671245443,NA,NA,NA,0.910960671245443,0.910960671245443,NA,0.910960671245443,NA,NA,NA,NA,NA,NA,NA,0.910960671245443,NA,NA,NA,NA,NA
689.1733107,1.29446004863798,1.29446004863798,1.29446004863798,1.29446004863798,1.29446004863798,NA,NA,NA,NA,NA,1.29446004863798,1.29446004863798,1.29446004863798,1.29446004863798,1.29446004863798,NA,NA,NA,1.29446004863798,NA,NA,1.29446004863798,NA,NA,NA,NA,NA
703.1525781,2.58508350075402,2.58508350075402,2.58508350075402,2.58508350075402,2.58508350075402,NA,2.58508350075402,2.58508350075402,NA,NA,2.58508350075402,2.58508350075402,2.58508350075402,2.58508350075402,2.58508350075402,2.58508350075402,2.58508350075402,2.58508350075402,2.58508350075402,NA,NA,2.58508350075402,2.58508350075402,NA,NA,NA,NA
729.1682127,0.654608265427526,NA,NA,0.654608265427526,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.654608265427526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687.1212683,0.974694386911463,0.974694386911463,0.974694386911463,0.974694386911463,NA,NA,NA,NA,NA,NA,NA,0.974694386911463,NA,NA,NA,NA,NA,NA,0.974694386911463,NA,NA,NA,NA,NA,NA,NA,NA
689.136912,1.07490107618954,1.07490107618954,1.07490107618954,1.07490107618954,1.07490107618954,1.07490107618954,1.07490107618954,NA,NA,1.07490107618954,1.07490107618954,NA,1.07490107618954,1.07490107618954,NA,NA,NA,NA,NA,NA,NA,1.07490107618954,NA,NA,NA,NA,NA
673.105456,2.47013298961153,2.47013298961153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717.131809,NA,2.30698844654123,2.30698844654123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673.1418821,2.58440191931791,2.58440191931791,2.58440191931791,2.58440191931791,2.58440191931791,NA,2.58440191931791,2.58440191931791,NA,NA,NA,NA,2.58440191931791,2.58440191931791,NA,NA,NA,NA,2.58440191931791,NA,NA,2.58440191931791,NA,NA,NA,NA,NA
