"","Member","Value","Direction","Mass","C","H","O","N","C13","S","P","Na","El_comp","Class","NeutralMass","Error_ppm","Candidates","MolForm","AI","AI_Mod","DBE","DBE_O","DBE_AI","GFE","kmass.CH2","kdefect.CH2","NOSC","OtoC_ratio","HtoC_ratio","NtoC_ratio","PtoC_ratio","NtoP_ratio","bs1_class","bs2_class","bs3_class"
"35","703.1949281",1.2280141894126,"High",703.1949281,48,32,4,0,0,1,0,0,"CHOS",NA,704.2022581,0.106510921,NA,"C48H32O4S",0.651162790697674,0.666666666666667,33,29,28,73.3625,702.409734361232,0.590265638768187,-0.458333333333333,0.0833333333333333,0.666666666666667,0,0,NA,"Other","Cond Hydrocarbon","Other"
"36","755.247254",-0.183989972984926,"Insignificant",755.247254,49,40,6,0,0,1,0,0,"CHOS",NA,756.254584,-0.037765062,NA,"C49H40O6S",0.547619047619048,0.577777777777778,30,24,23,75.4224489795918,754.403938169118,0.596061830881922,-0.530612244897959,0.122448979591837,0.816326530612245,0,0,NA,"Unsat Hydrocarbon","Unsat Hydrocarbon","Other"
"37","707.1897462",-0.450416187003105,"Insignificant",707.1897462,47,32,5,0,0,1,0,0,"CHOS",NA,708.1970762,-0.030380434,NA,"C47H32O5S",0.634146341463415,0.655172413793103,32,27,26,72.4276595744681,706.400091811653,0.599908188346717,-0.425531914893617,0.106382978723404,0.680851063829787,0,0,NA,"Other","Cond Hydrocarbon","Other"
"38","695.2261402",-0.50070142255187,"Insignificant",695.2261402,47,36,4,0,0,1,0,0,"CHOS",NA,696.2334702,-0.050917255,NA,"C47H36O4S",0.595238095238095,0.613636363636364,30,26,25,76.0659574468085,694.449844480991,0.550155519009081,-0.553191489361702,0.0851063829787234,0.765957446808511,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"39","697.2054029",-0.525940731604004,"Insignificant",697.2054029,46,34,5,0,0,1,0,0,"CHOS",NA,698.2127329,-0.021298668,NA,"C46H34O5S",0.6,0.623529411764706,30,25,24,73.9304347826087,696.426897118578,0.57310288142196,-0.478260869565218,0.108695652173913,0.739130434782609,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"40","705.174045",-0.1210281803607,"Insignificant",705.174045,47,30,5,0,0,1,0,0,"CHOS",NA,706.181375,-0.102831936,NA,"C47H30O5S",0.658536585365854,0.67816091954023,33,28,27,71.2148936170213,704.386641361621,0.613358638379282,-0.382978723404255,0.106382978723404,0.638297872340426,0,0,NA,"Other","Cond Hydrocarbon","Other"
"41","675.1998749",0.12336964894071,"Insignificant",675.1998749,47,32,3,0,0,1,0,0,"CHOS",NA,676.2072049,-0.122238549,NA,"C47H32O3S",0.651162790697674,0.662921348314607,32,29,28,74.8531914893617,674.445940687731,0.554059312268805,-0.51063829787234,0.0638297872340425,0.680851063829787,0,0,NA,"Other","Cond Hydrocarbon","Other"
"42","689.2155115",-0.309861109200003,"Insignificant",689.2155115,48,34,3,0,0,1,0,0,"CHOS",NA,690.2228415,-0.111614073,NA,"C48H34O3S",0.636363636363636,0.648351648351648,32,29,28,75.7375,688.445927302694,0.554072697306196,-0.541666666666667,0.0625,0.708333333333333,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"43","705.2104365",0.308623847532515,"Insignificant",705.2104365,48,34,4,0,0,1,0,0,"CHOS",NA,706.2177665,-0.094318943,NA,"C48H34O4S",0.627906976744186,0.644444444444444,32,28,27,74.55,704.422992226547,0.577007773453261,-0.5,0.0833333333333333,0.708333333333333,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"44","663.2361662",-0.0957259897705744,"Insignificant",663.2361662,47,36,2,0,0,1,0,0,"CHOS",NA,664.2434962,-0.237506514,NA,"C47H36O2S",0.613636363636364,0.622222222222222,30,28,27,78.4914893617021,662.495590771744,0.504409228255668,-0.638297872340425,0.0425531914893617,0.765957446808511,0,0,NA,"Other","Cond Hydrocarbon","Other"
"45","683.2260042",-0.498231600915401,"Insignificant",683.2260042,46,36,4,0,0,1,0,0,"CHOS",NA,684.2333342,-0.2178161,NA,"C46H36O4S",0.585365853658537,0.604651162790698,29,25,24,76.4086956521739,682.463107940053,0.536892059947263,-0.565217391304348,0.0869565217391304,0.782608695652174,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"46","699.2209271",-0.516089862763771,"Insignificant",699.2209271,46,36,5,0,0,1,0,0,"CHOS",NA,700.2282571,-0.200894565,NA,"C46H36O5S",0.575,0.6,29,24,23,75.1695652173913,698.440170766251,0.559829233749383,-0.521739130434782,0.108695652173913,0.782608695652174,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"47","709.2052689",-0.43274660606888,"Insignificant",709.2052689,47,34,5,0,0,1,0,0,"CHOS",NA,710.2125989,-0.20961467,NA,"C47H34O5S",0.609756097560976,0.632183908045977,31,26,25,73.6404255319149,708.413363961001,0.586636038999359,-0.468085106382978,0.106382978723404,0.723404255319149,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"48","691.1947105",-0.544551744384812,"Insignificant",691.1947105,47,32,4,0,0,1,0,0,"CHOS",NA,692.2020405,-0.205911273,NA,"C47H32O4S",0.642857142857143,0.659090909090909,32,28,27,73.6404255319149,690.422916311409,0.57708368859096,-0.468085106382978,0.0851063829787234,0.680851063829787,0,0,NA,"Other","Cond Hydrocarbon","Other"
"49","693.2103594",-0.359560184368264,"Insignificant",693.2103594,47,34,4,0,0,1,0,0,"CHOS",NA,694.2176894,-0.206998895,NA,"C47H34O4S",0.619047619047619,0.636363636363636,31,27,26,74.8531914893617,692.43631451984,0.563685480159734,-0.51063829787234,0.0851063829787234,0.723404255319149,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"50","669.210196",0.0127308173653946,"Insignificant",669.210196,45,34,4,0,0,1,0,0,"CHOS",NA,670.217526,-0.45824508,NA,"C45H34O4S",0.6,0.619047619047619,29,25,24,75.5,668.4629499167,0.537050083299732,-0.533333333333333,0.0888888888888889,0.755555555555556,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"51","677.2154775",-0.430653398842858,"Insignificant",677.2154775,47,34,3,0,0,1,0,0,"CHOS",NA,678.2228075,-0.163728141,NA,"C47H34O3S",0.627906976744186,0.640449438202247,31,28,27,76.0659574468085,676.459292647862,0.540707352138497,-0.553191489361702,0.0638297872340425,0.723404255319149,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"52","681.2103842",-13.4376221408236,"Sig. Low",681.2103842,46,34,4,0,0,1,0,0,"CHOS",NA,682.2177142,-0.174267968,NA,"C46H34O4S",0.609756097560976,0.627906976744186,30,26,25,75.1695652173913,680.449738599351,0.550261400648537,-0.521739130434782,0.0869565217391304,0.739130434782609,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"53","659.2048427",0.652758410435468,"Insignificant",659.2048427,47,32,2,0,0,1,0,0,"CHOS",NA,660.2121727,-0.274396981,NA,"C47H32O2S",0.659090909090909,0.666666666666667,32,30,29,76.0659574468085,658.468768683579,0.531231316421326,-0.553191489361702,0.0425531914893617,0.680851063829787,0,0,NA,"Other","Cond Hydrocarbon","Other"
"54","691.2674476",0.2734299570558,"Insignificant",691.2674476,49,40,2,0,0,1,0,0,"CHOS",NA,692.2747776,-0.254879962,NA,"C49H40O2S",0.58695652173913,0.595744680851064,30,28,27,80.0755102040816,690.495572192513,0.50442780748665,-0.693877551020408,0.0408163265306122,0.816326530612245,0,0,NA,"Other","Unsat Hydrocarbon","Other"
"55","673.2206247",1.173251161136,"High",673.2206247,48,34,2,0,0,1,0,0,"CHOS",NA,674.2279547,-0.121553845,NA,"C48H34O2S",0.644444444444444,0.652173913043478,32,30,29,76.925,672.468900536186,0.531099463813689,-0.583333333333333,0.0416666666666667,0.708333333333333,0,0,NA,"Other","Cond Hydrocarbon","Other"
"56","697.241758",0.52891150030237,"Insignificant",697.241758,47,38,4,0,0,1,0,0,"CHOS",NA,698.249088,-0.064807819,NA,"C47H38O4S",0.571428571428571,0.590909090909091,29,25,24,77.2787234042553,696.463211624149,0.536788375851302,-0.595744680851064,0.0851063829787234,0.808510638297872,0,0,NA,"Unsat Hydrocarbon","Unsat Hydrocarbon","Other"
"57","709.241911",0.882766319698523,"Insignificant",709.241911,48,38,4,0,0,1,0,0,"CHOS",NA,710.249241,0.151704526,NA,"C48H38O4S",0.581395348837209,0.6,30,26,25,76.925,708.449965146104,0.550034853895568,-0.583333333333333,0.0833333333333333,0.791666666666667,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"58","679.231485",0.697979569992882,"Insignificant",679.231485,47,36,3,0,0,1,0,0,"CHOS",NA,680.238815,0.36227587,NA,"C47H36O3S",0.604651162790698,0.617977528089888,30,27,26,77.2787234042553,678.473049055877,0.5269509441232,-0.595744680851064,0.0638297872340425,0.765957446808511,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"59","492.201356",3.43576324250673,"Sig. High",492.201356,36,30,0,0,0,0,1,0,"CHP",NA,493.208686,0.242274813,NA,"C36H30P",0.614285714285714,0.614285714285714,22.5,22.5,21.5,88.0083333333333,491.651759568768,0.348240431232284,-0.972222222222222,0,0.833333333333333,0,0.0277777777777778,0,"Other","Unsat Hydrocarbon","Phytochemical"
"60","524.1913033",5.31940762992092,"Sig. High",524.1913033,36,30,2,0,0,0,1,0,"CHOP",NA,525.1986333,0.452206302,NA,"C36H30O2P",0.590909090909091,0.602941176470588,22.5,20.5,19.5,84.8416666666667,523.605986607828,0.394013392172383,-0.861111111111111,0.0555555555555556,0.833333333333333,0,0.0277777777777778,0,"Unsat Hydrocarbon","Unsat Hydrocarbon","Phytochemical"
