num.trans.involved.in,sample,peak
19,Abisko,259.1123337
109,Abisko,259.1181851
8,Abisko,259.1258119
69,Abisko,259.1293966
79,Abisko,259.1334235
30,Abisko,259.1487471
79,Abisko,259.154552
61,Abisko,259.1657894
55,Abisko,259.1909576
18,Abisko,259.9987084
2,Abisko,260.0157531
27,Abisko,260.0228986
14,Abisko,260.027605
38,Abisko,260.0321142
92,Abisko,260.0406668
53,Abisko,260.0487514
11,Abisko,260.0518665
90,Abisko,260.0559247
14,Abisko,260.0578195
40,Abisko,260.0640208
59,Abisko,260.0684842
163,Abisko,260.0770439
56,Abisko,260.085169
57,Abisko,260.0882861
104,Abisko,260.0922908
11,Abisko,260.096335
12,Abisko,260.0972371
125,Abisko,260.1134339
73,Abisko,260.1215309
68,Abisko,260.1246629
32,Abisko,260.1327864
38,Abisko,260.1579282
1,Abisko,260.9029987
3,Abisko,260.9575155
2,Abisko,260.970494
34,Abisko,260.9827504
18,Abisko,260.9923524
13,Abisko,261.001217
75,Abisko,261.0035492
24,Abisko,261.0069302
2,Abisko,261.0082147
29,Abisko,261.0191233
15,Abisko,261.0222487
6,Abisko,261.023431
85,Abisko,261.0246621
19,Abisko,261.0280428
19,Abisko,261.0375804
88,Abisko,261.0399402
34,Abisko,261.041792
31,Abisko,261.0433172
23,Abisko,261.0545213
8,Abisko,261.0586637
101,Abisko,261.0610753
122,Abisko,261.0722906
151,Abisko,261.0763121
26,Abisko,261.078199
35,Abisko,261.0804105
50,Abisko,261.087564
130,Abisko,261.0974357
86,Abisko,261.108692
79,Abisko,261.1127076
10,Abisko,261.1160325
64,Abisko,261.1239245
12,Abisko,261.128054
108,Abisko,261.133831
7,Abisko,261.1450311
46,Abisko,261.1490629
51,Abisko,261.1702032
5,Abisko,261.9412163
31,Abisko,262.0113555
90,Abisko,262.0351826
47,Abisko,262.0432837
40,Abisko,262.0477566
116,Abisko,262.0563025
7,Abisko,262.0610718
40,Abisko,262.0643923
125,Abisko,262.0715679
28,Abisko,262.0734428
51,Abisko,262.0796728
18,Abisko,262.0908962
157,Abisko,262.0926905
7,Abisko,262.0974809
25,Abisko,262.1008303
80,Abisko,262.1039268
98,Abisko,262.1079373
109,Abisko,262.1290797
62,Abisko,262.1371768
20,Abisko,262.173612
1,Abisko,262.906876
28,Abisko,262.9620179
31,Abisko,262.9984023
7,Abisko,263.0042129
21,Abisko,263.0080227
25,Abisko,263.0167923
108,Abisko,263.0191937
51,Abisko,263.022564
8,Abisko,263.032302
16,Abisko,263.0378978
91,Abisko,263.0403161
5,Abisko,263.0434953
157,Abisko,263.0555743
46,Abisko,263.0574413
47,Abisko,263.0589506
22,Abisko,263.059662
53,Abisko,263.0667988
26,Abisko,263.070181
12,Abisko,263.070898
115,Abisko,263.0767176
92,Abisko,263.0879355
144,Abisko,263.0919638
32,Abisko,263.0938448
2,Abisko,263.100864
86,Abisko,263.1032087
27,Abisko,263.1050622
18,Abisko,263.1065726
119,Abisko,263.1130929
88,Abisko,263.1283573
17,Abisko,263.1317009
75,Abisko,263.139581
40,Abisko,263.1494967
94,Abisko,263.1647254
20,Abisko,263.185843
7,Abisko,263.9821215
35,Abisko,264.0225464
35,Abisko,264.0270294
2,Abisko,264.046423
120,Abisko,264.0508257
27,Abisko,264.052685
50,Abisko,264.058953
120,Abisko,264.0719584
6,Abisko,264.0766908
58,Abisko,264.0800686
58,Abisko,264.0872356
13,Abisko,264.0891117
57,Abisko,264.095315
15,Abisko,264.0971839
31,Abisko,264.0997681
51,Abisko,264.1083662
2,Abisko,264.1179786
88,Abisko,264.123586
47,Abisko,264.1317139
17,Abisko,264.1350808
21,Abisko,264.1429524
69,Abisko,264.1599797
23,Abisko,264.1681095
87,Abisko,264.998459
2,Abisko,265.009161
3,Abisko,265.010678
23,Abisko,265.0140257
31,Abisko,265.01957
6,Abisko,265.020153
98,Abisko,265.0348542
2,Abisko,265.040532
33,Abisko,265.05012
70,Abisko,265.0559924
1,Abisko,265.065294
163,Abisko,265.0712232
44,Abisko,265.0730955
39,Abisko,265.0746019
39,Abisko,265.0824903
21,Abisko,265.0843475
11,Abisko,265.0864537
114,Abisko,265.0923586
1,Abisko,265.098065
108,Abisko,265.1076213
24,Abisko,265.1094945
21,Abisko,265.1117127
105,Abisko,265.118841
2,Abisko,265.1340049
1,Abisko,265.134318
106,Abisko,265.1439879
5,Abisko,265.1473267
3,Abisko,265.1537244
83,Abisko,265.1803722
28,Abisko,266.0018046
4,Abisko,266.004158
6,Abisko,266.017388
98,Abisko,266.0301007
38,Abisko,266.0382231
41,Abisko,266.059327
26,Abisko,266.0638183
146,Abisko,266.0664854
30,Abisko,266.068354
68,Abisko,266.0745739
6,Abisko,266.0779313
81,Abisko,266.0876162
98,Abisko,266.1028483
7,Abisko,266.1047
71,Abisko,266.1109645
30,Abisko,266.1141275
31,Abisko,266.1154207
26,Abisko,266.1221907
63,Abisko,266.124007
5,Abisko,266.1336079
3,Abisko,266.1467708
65,Abisko,266.1473507
2,Abisko,266.149965
10,Abisko,266.1507035
3,Abisko,266.1536041
1,Abisko,266.9181468
3,Abisko,266.940508
17,Abisko,266.9721881
3,Abisko,266.975753
21,Abisko,266.977761
7,Abisko,266.9906288
3,Abisko,267.007741
20,Abisko,267.0116983
107,Abisko,267.0141078
46,Abisko,267.0293699
34,Abisko,267.0352712
139,Abisko,267.0504841
1,Abisko,267.0585067
96,Abisko,267.0617353
60,Abisko,267.0657464
5,Abisko,267.067664
3,Abisko,267.070883
20,Abisko,267.0715912
127,Abisko,267.0868809
35,Abisko,267.0887428
25,Abisko,267.0902409
90,Abisko,267.0980984
2,Abisko,267.102081
3,Abisko,267.1050672
120,Abisko,267.1232495
115,Abisko,267.1345002
2,Abisko,267.1431546
2,Abisko,267.1501488
2,Abisko,267.1515897
4,Abisko,267.1540548
91,Abisko,267.1596525
64,Abisko,267.1960342
36,Abisko,267.23241
1,Abisko,267.9753583
43,Abisko,268.0174673
111,Abisko,268.0457366
67,Abisko,268.0538442
58,Abisko,268.0668832
35,Abisko,268.0749674
157,Abisko,268.0821218
66,Abisko,268.0902444
54,Abisko,268.0933825
16,Abisko,268.101531
60,Abisko,268.1032435
8,Abisko,268.1184668
79,Abisko,268.1266077
21,Abisko,268.1297225
2,Abisko,268.1465271
24,Abisko,268.1549349
60,Abisko,268.163005
7,Abisko,268.235747
2,Abisko,268.922849
1,Abisko,268.9238047
2,Abisko,268.9375095
15,Abisko,268.9514551
3,Abisko,268.9824146
52,Abisko,268.9933863
2,Abisko,268.9942992
3,Abisko,269.004194
17,Abisko,269.012021
4,Abisko,269.0234138
124,Abisko,269.0297574
80,Abisko,269.045009
13,Abisko,269.046886
16,Abisko,269.048414
57,Abisko,269.0508978
2,Abisko,269.054107
112,Abisko,269.0661269
9,Abisko,269.0758813
102,Abisko,269.077391
6,Abisko,269.0783211
46,Abisko,269.0814141
10,Abisko,269.083286
78,Abisko,269.0872702
1,Abisko,269.091053
2,Abisko,269.093591
116,Abisko,269.1025365
16,Abisko,269.1059217
7,Abisko,269.106564
139,Abisko,269.1137715
5,Abisko,269.1153895
108,Abisko,269.1389203
96,Abisko,269.1501515
95,Abisko,269.1752945
42,Abisko,269.2116871
28,Abisko,269.24806
4,Abisko,269.9857448
23,Abisko,269.996748
85,Abisko,270.0250163
56,Abisko,270.0331101
2,Abisko,270.049131
42,Abisko,270.0528487
27,Abisko,270.0542548
156,Abisko,270.0613896
75,Abisko,270.0694885
19,Abisko,270.0766793
1,Abisko,270.079249
33,Abisko,270.0906178
93,Abisko,270.0977606
56,Abisko,270.1059041
64,Abisko,270.1090284
3,Abisko,270.1108516
58,Abisko,270.1171146
15,Abisko,270.11888
17,Abisko,270.1202325
30,Abisko,270.1341988
65,Abisko,270.1422725
73,Abisko,270.1453948
55,Abisko,270.1786378
4,Abisko,270.2069029
31,Abisko,270.2150234
9,Abisko,270.2514098
1,Abisko,270.9282724
1,Abisko,270.9333694
5,Abisko,270.9436758
16,Abisko,270.9670713
15,Abisko,270.9767273
14,Abisko,270.985497
2,Abisko,270.9888397
7,Abisko,270.991244
1,Abisko,270.99833
66,Abisko,271.0090381
5,Abisko,271.0099836
26,Abisko,271.0123865
17,Abisko,271.021874
57,Abisko,271.024264
22,Abisko,271.027671
2,Abisko,271.0378219
128,Abisko,271.0454012
30,Abisko,271.0487713
98,Abisko,271.056642
24,Abisko,271.058307
105,Abisko,271.060667
19,Abisko,271.0640532
51,Abisko,271.0665543
3,Abisko,271.0712382
3,Abisko,271.080747
127,Abisko,271.0817817
65,Abisko,271.0930486
62,Abisko,271.0970577
33,Abisko,271.1029041
36,Abisko,271.1042495
74,Abisko,271.1181972
147,Abisko,271.1294142
108,Abisko,271.1545657
71,Abisko,271.165808
79,Abisko,271.1909419
39,Abisko,271.227332
11,Abisko,271.961972
12,Abisko,272.017132
2,Abisko,272.0228506
18,Abisko,272.027701
26,Abisko,272.03212
97,Abisko,272.0406538
3,Abisko,272.0455947
58,Abisko,272.0487559
90,Abisko,272.0559124
44,Abisko,272.0684799
21,Abisko,272.0698773
143,Abisko,272.0770343
74,Abisko,272.0851571
67,Abisko,272.0882905
50,Abisko,272.0923148
53,Abisko,272.0963816
18,Abisko,272.100391
3,Abisko,272.107894
140,Abisko,272.1134335
3,Abisko,272.1154525
55,Abisko,272.1215477
81,Abisko,272.1246693
54,Abisko,272.1327677
5,Abisko,272.1336147
55,Abisko,272.1498295
67,Abisko,272.1579095
54,Abisko,272.1610488
25,Abisko,272.1691767
42,Abisko,272.1942926
4,Abisko,272.2306469
1,Abisko,272.5472673
6,Abisko,272.964724
30,Abisko,272.9827461
18,Abisko,272.9916519
21,Abisko,272.992369
22,Abisko,273.0011573
62,Abisko,273.0035336
30,Abisko,273.0069216
16,Abisko,273.0097107
6,Abisko,273.016644
25,Abisko,273.019129
15,Abisko,273.0222473
29,Abisko,273.0246471
22,Abisko,273.0280335
2,Abisko,273.028866
26,Abisko,273.0375783
96,Abisko,273.0399374
9,Abisko,273.0432725
10,Abisko,273.0555293
130,Abisko,273.0610601
103,Abisko,273.0722982
102,Abisko,273.076299
1,Abisko,273.0809228
20,Abisko,273.0835113
56,Abisko,273.0875393
17,Abisko,273.095669
121,Abisko,273.0974512
5,Abisko,273.1050556
144,Abisko,273.1086716
89,Abisko,273.1126883
37,Abisko,273.1199172
3,Abisko,273.1232839
29,Abisko,273.1280363
125,Abisko,273.1338224
93,Abisko,273.145074
34,Abisko,273.1491009
25,Abisko,273.1643933
88,Abisko,273.1702131
27,Abisko,273.1814638
42,Abisko,273.1854603
33,Abisko,273.2066136
4,Abisko,273.941259
17,Abisko,273.990557
5,Abisko,274.014341
79,Abisko,274.0351793
19,Abisko,274.0432626
10,Abisko,274.0477156
93,Abisko,274.0563238
66,Abisko,274.064415
49,Abisko,274.0675331
44,Abisko,274.0715395
31,Abisko,274.073423
19,Abisko,274.0756193
38,Abisko,274.0796821
162,Abisko,274.0926943
43,Abisko,274.1007765
99,Abisko,274.1039268
89,Abisko,274.107955
45,Abisko,274.1120485
2,Abisko,274.1129109
137,Abisko,274.1290724
38,Abisko,274.137208
47,Abisko,274.1403288
40,Abisko,274.1735804
22,Abisko,274.2099343
26,Abisko,274.9620099
19,Abisko,274.9716284
1,Abisko,274.978512
11,Abisko,274.9803918
32,Abisko,274.9984039
44,Abisko,275.003931
18,Abisko,275.0073031
8,Abisko,275.0079528
25,Abisko,275.0168099
87,Abisko,275.0191822
17,Abisko,275.021076
35,Abisko,275.0225769
9,Abisko,275.0378903
39,Abisko,275.0402995
44,Abisko,275.051575
7,Abisko,275.053345
116,Abisko,275.055585
9,Abisko,275.0574993
47,Abisko,275.0668024
18,Abisko,275.070169
126,Abisko,275.0767005
107,Abisko,275.0879519
137,Abisko,275.0919588
24,Abisko,275.099159
85,Abisko,275.1031913
21,Abisko,275.1073058
100,Abisko,275.1131026
7,Abisko,275.12072
131,Abisko,275.1243197
79,Abisko,275.1283315
56,Abisko,275.139594
36,Abisko,275.1436811
82,Abisko,275.1494832
53,Abisko,275.1647359
10,Abisko,275.1681405
56,Abisko,275.1858561
7,Abisko,275.9568894
17,Abisko,275.993623
3,Abisko,276.0201565
3,Abisko,276.021371
16,Abisko,276.0225233
14,Abisko,276.0269886
50,Abisko,276.0436818
80,Abisko,276.0508155
16,Abisko,276.052719
12,Abisko,276.0541745
33,Abisko,276.0589191
31,Abisko,276.0633814
121,Abisko,276.0719652
5,Abisko,276.0766935
27,Abisko,276.0831705
55,Abisko,276.0871887
31,Abisko,276.089093
9,Abisko,276.0906079
21,Abisko,276.091325
47,Abisko,276.0953065
24,Abisko,276.1065439
54,Abisko,276.1083192
71,Abisko,276.116448
71,Abisko,276.1195799
50,Abisko,276.1236143
47,Abisko,276.1276968
38,Abisko,276.1316906
23,Abisko,276.1528653
17,Abisko,276.189242
2,Abisko,276.922495
8,Abisko,276.96548
29,Abisko,276.977677
11,Abisko,276.9872485
1,Abisko,276.987817
1,Abisko,276.9947915
40,Abisko,276.9984806
10,Abisko,277.0018655
24,Abisko,277.0140359
30,Abisko,277.019567
17,Abisko,277.0229672
1,Abisko,277.025397
3,Abisko,277.0317207
16,Abisko,277.0324848
84,Abisko,277.0348551
8,Abisko,277.038173
97,Abisko,277.0559881
5,Abisko,277.0591623
77,Abisko,277.0672099
101,Abisko,277.0712098
22,Abisko,277.0730789
106,Abisko,277.0824678
23,Abisko,277.0843355
107,Abisko,277.0923632
58,Abisko,277.1035753
106,Abisko,277.1075973
8,Abisko,277.1109422
97,Abisko,277.1188536
6,Abisko,277.1222366
27,Abisko,277.126957
94,Abisko,277.1287357
99,Abisko,277.1439969
10,Abisko,277.1473422
67,Abisko,277.1552289
31,Abisko,277.1651059
71,Abisko,277.1803837
32,Abisko,277.2167482
3,Abisko,278.022324
66,Abisko,278.0301065
2,Abisko,278.0358487
36,Abisko,278.0382219
43,Abisko,278.0426722
73,Abisko,278.0512323
30,Abisko,278.0593624
22,Abisko,278.063821
74,Abisko,278.0665002
8,Abisko,278.0682964
58,Abisko,278.0745742
24,Abisko,278.0858204
100,Abisko,278.0876226
9,Abisko,278.0923822
37,Abisko,278.098863
145,Abisko,278.1028604
40,Abisko,278.104727
14,Abisko,278.1109347
51,Abisko,278.1140934
78,Abisko,278.1240076
65,Abisko,278.132096
80,Abisko,278.1392357
49,Abisko,278.1473482
17,Abisko,278.1585766
33,Abisko,278.183723
1,Abisko,278.5654863
1,Abisko,278.9181017
3,Abisko,278.9306472
34,Abisko,278.9777121
30,Abisko,278.9933081
10,Abisko,279.002909
12,Abisko,279.0116783
82,Abisko,279.0141185
4,Abisko,279.0187803
6,Abisko,279.0286913
52,Abisko,279.0352258
1,Abisko,279.0367184
2,Abisko,279.0385378
2,Abisko,279.047365
18,Abisko,279.0481338
117,Abisko,279.0505014
37,Abisko,279.0523622
31,Abisko,279.053888
3,Abisko,279.056225
4,Abisko,279.061679
14,Abisko,279.0651201
9,Abisko,279.0657129
98,Abisko,279.0716334
7,Abisko,279.0746363
132,Abisko,279.0868804
39,Abisko,279.0887396
27,Abisko,279.090272
121,Abisko,279.0981106
23,Abisko,279.0999665
28,Abisko,279.10212
56,Abisko,279.1080299
126,Abisko,279.1232532
15,Abisko,279.1266117
28,Abisko,279.127358
53,Abisko,279.1345152
107,Abisko,279.1596392
19,Abisko,279.163005
72,Abisko,279.1960213
41,Abisko,279.2324104
5,Abisko,279.996619
2,Abisko,280.0160971
38,Abisko,280.0174692
1,Abisko,280.0256
6,Abisko,280.0419948
81,Abisko,280.045759
3,Abisko,280.0514758
61,Abisko,280.0538457
46,Abisko,280.0668943
36,Abisko,280.074987
156,Abisko,280.082126
38,Abisko,280.0839908
51,Abisko,280.0902185
20,Abisko,280.092145
14,Abisko,280.093335
23,Abisko,280.1014858
60,Abisko,280.1032769
131,Abisko,280.1185138
63,Abisko,280.1266195
14,Abisko,280.1299901
31,Abisko,280.1310777
21,Abisko,280.1378819
59,Abisko,280.1396383
46,Abisko,280.1630087
4,Abisko,280.2357315
3,Abisko,280.959243
4,Abisko,280.969834
3,Abisko,280.978521
2,Abisko,280.9824457
38,Abisko,280.9933918
8,Abisko,280.9943395
75,Abisko,281.0297399
1,Abisko,281.0344115
3,Abisko,281.0354747
50,Abisko,281.0450246
70,Abisko,281.0508955
3,Abisko,281.0523869
69,Abisko,281.0661201
18,Abisko,281.0679835
3,Abisko,281.068725
32,Abisko,281.0695058
106,Abisko,281.0773859
5,Abisko,281.0807989
57,Abisko,281.0814045
1,Abisko,281.08333
76,Abisko,281.0872676
2,Abisko,281.0885085
137,Abisko,281.1025188
29,Abisko,281.1043966
29,Abisko,281.1059016
24,Abisko,281.106594
126,Abisko,281.1137711
3,Abisko,281.1206887
73,Abisko,281.1236545
107,Abisko,281.1389202
24,Abisko,281.1422817
66,Abisko,281.1501613
45,Abisko,281.1753153
55,Abisko,281.2116702
31,Abisko,281.248055
3,Abisko,282.0249565
30,Abisko,282.0331499
36,Abisko,282.054246
86,Abisko,282.0614134
53,Abisko,282.0695243
6,Abisko,282.0727985
5,Abisko,282.076605
49,Abisko,282.0825056
6,Abisko,282.0838722
39,Abisko,282.0906389
146,Abisko,282.0977835
11,Abisko,282.0996195
68,Abisko,282.1058712
80,Abisko,282.1090037
37,Abisko,282.1171075
45,Abisko,282.1189259
88,Abisko,282.134148
50,Abisko,282.1422491
23,Abisko,282.1454671
3,Abisko,282.2514452
4,Abisko,282.279714
3,Abisko,282.9354928
2,Abisko,282.95224
14,Abisko,282.9766955
5,Abisko,283.0046214
68,Abisko,283.0090151
47,Abisko,283.0242658
2,Abisko,283.029238
2,Abisko,283.0366091
82,Abisko,283.0453908
13,Abisko,283.0487523
32,Abisko,283.0566701
58,Abisko,283.0606783
3,Abisko,283.0653407
71,Abisko,283.0665534
17,Abisko,283.0678738
124,Abisko,283.0817804
23,Abisko,283.0851476
11,Abisko,283.0915236
42,Abisko,283.0930563
42,Abisko,283.0970629
63,Abisko,283.1029277
101,Abisko,283.1181877
17,Abisko,283.122247
75,Abisko,283.129431
14,Abisko,283.136818
57,Abisko,283.1545801
74,Abisko,283.1658014
61,Abisko,283.1909577
27,Abisko,283.2273141
3,Abisko,283.254811
2,Abisko,283.2636818
27,Abisko,284.0123904
2,Abisko,284.0219296
28,Abisko,284.0320892
85,Abisko,284.0406704
53,Abisko,284.0487513
18,Abisko,284.055885
39,Abisko,284.0684908
143,Abisko,284.0770494
63,Abisko,284.0851326
58,Abisko,284.0882643
30,Abisko,284.092275
53,Abisko,284.0981721
32,Abisko,284.1062888
131,Abisko,284.1134169
68,Abisko,284.1215162
84,Abisko,284.1246553
36,Abisko,284.1327925
39,Abisko,284.134554
7,Abisko,284.1359522
60,Abisko,284.1497939
56,Abisko,284.1579249
43,Abisko,284.1610637
7,Abisko,284.186267
27,Abisko,284.1943228
6,Abisko,284.2670762
1,Abisko,284.9324347
3,Abisko,284.943956
13,Abisko,284.9463392
1,Abisko,284.958888
10,Abisko,284.973845
20,Abisko,284.982767
46,Abisko,284.9882937
10,Abisko,284.9924555
51,Abisko,285.0035399
15,Abisko,285.006946
12,Abisko,285.009707
5,Abisko,285.0183179
4,Abisko,285.020288
42,Abisko,285.0246969
3,Abisko,285.028271
77,Abisko,285.0399159
28,Abisko,285.0433067
88,Abisko,285.0610747
25,Abisko,285.0644399
109,Abisko,285.0722845
15,Abisko,285.0739389
93,Abisko,285.0763059
26,Abisko,285.0796953
1,Abisko,285.081385
53,Abisko,285.0821968
4,Abisko,285.085243
136,Abisko,285.0974342
150,Abisko,285.1086731
8,Abisko,285.1102878
79,Abisko,285.1126913
41,Abisko,285.1185636
21,Abisko,285.1199437
40,Abisko,285.1280211
61,Abisko,285.1338065
120,Abisko,285.1450637
46,Abisko,285.1490814
22,Abisko,285.1563197
11,Abisko,285.1643761
35,Abisko,285.1701894
50,Abisko,285.1814584
43,Abisko,285.2065831
33,Abisko,285.2429727
29,Abisko,286.0113742
5,Abisko,286.0218424
11,Abisko,286.02398
6,Abisko,286.0279883
41,Abisko,286.035165
2,Abisko,286.0375922
39,Abisko,286.0477551
118,Abisko,286.0563173
8,Abisko,286.061281
56,Abisko,286.064403
59,Abisko,286.0675386
73,Abisko,286.0715517
29,Abisko,286.0756364
24,Abisko,286.0841579
27,Abisko,286.0855376
121,Abisko,286.0927082
6,Abisko,286.0947058
69,Abisko,286.1007835
97,Abisko,286.1039176
39,Abisko,286.1079262
45,Abisko,286.1120479
32,Abisko,286.1138285
21,Abisko,286.1160698
128,Abisko,286.1290786
3,Abisko,286.1339825
80,Abisko,286.137173
74,Abisko,286.1403186
25,Abisko,286.1484455
9,Abisko,286.1654218
52,Abisko,286.1735747
32,Abisko,286.1767133
30,Abisko,286.2099628
2,Abisko,286.9107559
2,Abisko,286.936791
2,Abisko,286.9538925
25,Abisko,286.9620243
15,Abisko,286.9716406
2,Abisko,286.975005
3,Abisko,286.978367
16,Abisko,286.9804057
1,Abisko,286.9839743
6,Abisko,286.998495
63,Abisko,287.0039382
23,Abisko,287.0168099
75,Abisko,287.0191941
25,Abisko,287.0225763
8,Abisko,287.0339691
21,Abisko,287.0347658
10,Abisko,287.0379388
46,Abisko,287.0403009
12,Abisko,287.04367
69,Abisko,287.0515657
6,Abisko,287.053272
105,Abisko,287.0555828
6,Abisko,287.0644355
2,Abisko,287.0661667
2,Abisko,287.069082
29,Abisko,287.070185
19,Abisko,287.071171
28,Abisko,287.0766771
99,Abisko,287.087954
67,Abisko,287.0919759
36,Abisko,287.0978274
45,Abisko,287.0991666
2,Abisko,287.1025075
2,Abisko,287.104902
28,Abisko,287.1072705
68,Abisko,287.1130733
7,Abisko,287.1207339
99,Abisko,287.1243409
79,Abisko,287.1283501
4,Abisko,287.130254
39,Abisko,287.1355494
14,Abisko,287.1436396
109,Abisko,287.1494726
75,Abisko,287.1607249
59,Abisko,287.1647259
22,Abisko,287.180046
66,Abisko,287.1858724
2,Abisko,287.213331
33,Abisko,287.2222634
2,Abisko,287.956816
13,Abisko,287.9936135
17,Abisko,288.0032645
9,Abisko,288.0269822
17,Abisko,288.0300122
55,Abisko,288.0355578
3,Abisko,288.037183
42,Abisko,288.0436891
90,Abisko,288.0508371
9,Abisko,288.0526595
31,Abisko,288.0633823
123,Abisko,288.071967
65,Abisko,288.0800698
48,Abisko,288.083209
79,Abisko,288.0872258
40,Abisko,288.0912923
29,Abisko,288.098443
102,Abisko,288.1083584
42,Abisko,288.1164768
78,Abisko,288.1195836
99,Abisko,288.123593
52,Abisko,288.1276796
5,Abisko,288.1285197
21,Abisko,288.1308058
57,Abisko,288.1447477
31,Abisko,288.1528548
69,Abisko,288.1559565
42,Abisko,288.1640622
42,Abisko,288.1892092
13,Abisko,288.2255753
4,Abisko,288.9323846
28,Abisko,288.9776741
5,Abisko,288.9840785
15,Abisko,288.9872546
17,Abisko,288.9960588
54,Abisko,288.9984653
19,Abisko,289.0018557
4,Abisko,289.0046865
7,Abisko,289.0139763
11,Abisko,289.017173
11,Abisko,289.0195575
5,Abisko,289.0229363
10,Abisko,289.023616
30,Abisko,289.032461
111,Abisko,289.0348442
32,Abisko,289.0382369
10,Abisko,289.0535643
34,Abisko,289.0559469
78,Abisko,289.0672144
9,Abisko,289.0689411
122,Abisko,289.0712301
12,Abisko,289.0730638
83,Abisko,289.0824644
3,Abisko,289.0864348
42,Abisko,289.0923322
122,Abisko,289.1035983
84,Abisko,289.1076231
41,Abisko,289.1148317
3,Abisko,289.118166
41,Abisko,289.1188305
17,Abisko,289.1229035
47,Abisko,289.1287224
6,Abisko,289.1363745
57,Abisko,289.139996
68,Abisko,289.1440086
15,Abisko,289.1593002
1,Abisko,289.164273
88,Abisko,289.1651258
49,Abisko,289.1803856
44,Abisko,289.2015213
1,Abisko,289.226472
2,Abisko,289.228923
7,Abisko,289.9361495
19,Abisko,290.0092968
37,Abisko,290.0300731
34,Abisko,290.0381955
33,Abisko,290.042682
92,Abisko,290.05123
47,Abisko,290.0593425
32,Abisko,290.0624623
111,Abisko,290.0664734
33,Abisko,290.0683435
40,Abisko,290.0746041
1,Abisko,290.086744
114,Abisko,290.0876203
9,Abisko,290.0956665
69,Abisko,290.0988319
110,Abisko,290.1028681
33,Abisko,290.104735
28,Abisko,290.1069734
5,Abisko,290.107807
116,Abisko,290.1239822
57,Abisko,290.1320894
74,Abisko,290.1352229
34,Abisko,290.1392245
14,Abisko,290.1433743
28,Abisko,290.1473729
40,Abisko,290.1684741
8,Abisko,290.9752909
1,Abisko,290.981718
29,Abisko,290.9933232
15,Abisko,291.0022203
10,Abisko,291.0028955
20,Abisko,291.0117133
57,Abisko,291.0140929
10,Abisko,291.0175228
8,Abisko,291.0328603
73,Abisko,291.0352305
8,Abisko,291.0480451
86,Abisko,291.0504741
12,Abisko,291.0523338
61,Abisko,291.0617213
11,Abisko,291.0651291
11,Abisko,291.0657163
