Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolForm,AI,AI_Mod,DBE,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class
341.1025858,11,22,8,2,0,1,0,0,CHNOS,NA,342.1099158,0.51602978,NA,C11H22O8N2S,0,0,2,-6,-9,55.1181818181818,340.721707605427,0.278292394573214,0.181818181818182,0.727272727272727,2,0.181818181818182,0,NA,Carbohydrate,Carbohydrate,Other
341.1084338,0,0,0,0,0,0,0,0,,NA,342.1157638,0,NA,NA,NA,NA,NA,NA,NA,NA,340.727549075498,0.272450924502266,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.109638,0,0,0,0,0,0,0,0,,NA,342.116968,0,NA,NA,NA,NA,NA,NA,NA,NA,340.728751930877,0.271248069122748,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.1178973,15,22,5,2,0,1,0,0,CHNOS,NA,342.1252273,0.677758245,NA,C15H22O5N2S,0,0.0526315789473684,6,1,-2,67.9,340.737002008469,0.262997991530938,-0.266666666666667,0.333333333333333,1.46666666666667,0.133333333333333,0,NA,Protein,Lignin,Protein
341.1237024,0,0,0,0,0,0,0,0,,NA,342.1310324,0,NA,NA,NA,NA,NA,NA,NA,NA,340.742800626443,0.257199373557398,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.1255368,0,0,0,0,0,0,0,0,,NA,342.1328668,0,NA,NA,NA,NA,NA,NA,NA,NA,340.744632978135,0.255367021864856,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.1349674,0,0,0,0,0,0,0,0,,NA,342.1422974,0,NA,NA,NA,NA,NA,NA,NA,NA,340.754053047843,0.245946952157055,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.1389931,12,26,7,2,0,1,0,0,CHNOS,NA,342.1463231,0.579761569,NA,C12H26O7N2S,0,0,1,-6,-9,69.8,340.75807425271,0.241925747289656,-0.333333333333333,0.583333333333333,2.16666666666667,0.166666666666667,0,NA,Other,Amino Sugar,Protein
341.1423718,0,0,0,0,0,0,0,0,,NA,342.1497018,0,NA,NA,NA,NA,NA,NA,NA,NA,340.761449180024,0.238550819976297,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.1448997,0,0,0,0,0,0,0,0,,NA,342.1522297,0,NA,NA,NA,NA,NA,NA,NA,NA,340.763974257348,0.236025742651975,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.146195,0,0,0,0,0,0,0,0,,NA,342.153525,0,NA,NA,NA,NA,NA,NA,NA,NA,340.765268111004,0.234731888995555,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.1478395,0,0,0,0,0,0,0,0,,NA,342.1551695,0,NA,NA,NA,NA,NA,NA,NA,NA,340.766910774741,0.233089225258936,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.150157,0,0,0,0,0,0,0,0,,NA,342.157487,0,NA,NA,NA,NA,NA,NA,NA,NA,340.769225687,0.230774313000154,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.1542859,16,26,4,2,0,1,0,0,CHNOS,NA,342.1616159,0.686842347,NA,C16H26O4N2S,0,0,5,1,-2,78.1125,340.773349976633,0.226650023366744,-0.625,0.25,1.625,0.125,0,NA,Lipid,Lipid,Other
341.1600848,0,0,0,0,0,0,0,0,,NA,342.1674148,0,NA,NA,NA,NA,NA,NA,NA,NA,340.77914240153,0.220857598470332,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.1634358,0,0,0,0,0,0,0,0,,NA,342.1707658,0,NA,NA,NA,NA,NA,NA,NA,NA,340.782489659773,0.217510340226852,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.1713083,0,0,0,0,0,0,0,0,,NA,342.1786383,0,NA,NA,NA,NA,NA,NA,NA,NA,340.790353369269,0.209646630730617,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.1753201,0,0,0,0,0,0,0,0,,NA,342.1826501,0,NA,NA,NA,NA,NA,NA,NA,NA,340.794360689658,0.205639310342349,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.1786875,0,0,0,0,0,0,0,0,,NA,342.1860175,0,NA,NA,NA,NA,NA,NA,NA,NA,340.797724329589,0.202275670411268,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.1812356,0,0,0,0,0,0,0,0,,NA,342.1885656,0,NA,NA,NA,NA,NA,NA,NA,NA,340.800269584357,0.199730415642534,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.1825547,0,0,0,0,0,0,0,0,,NA,342.1898847,0,NA,NA,NA,NA,NA,NA,NA,NA,340.801587211439,0.19841278856137,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.185102,0,0,0,0,0,0,0,0,,NA,342.192432,0,NA,NA,NA,NA,NA,NA,NA,NA,340.804131667101,0.195868332899352,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.187537,0,0,0,0,0,0,0,0,,NA,342.194867,0,NA,NA,NA,NA,NA,NA,NA,NA,340.806563948158,0.19343605184207,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.1906933,17,30,3,2,0,1,0,0,CHNOS,NA,342.1980233,0.750879751,NA,C17H30O3N2S,0,0,4,1,-2,87.1235294117647,340.809716723805,0.190283276194805,-0.941176470588236,0.176470588235294,1.76470588235294,0.117647058823529,0,NA,Lipid,Lipid,Other
341.196491,0,0,0,0,0,0,0,0,,NA,342.203821,0,NA,NA,NA,NA,NA,NA,NA,NA,340.815507950042,0.184492049958465,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.2077083,0,0,0,0,0,0,0,0,,NA,342.2150383,0,NA,NA,NA,NA,NA,NA,NA,NA,340.826712724704,0.173287275295877,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.2117121,0,0,0,0,0,0,0,0,,NA,342.2190421,0,NA,NA,NA,NA,NA,NA,NA,NA,340.830712054025,0.169287945974702,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.2269955,18,34,2,2,0,1,0,0,CHNOS,NA,342.2343255,0.50720745,NA,C18H34O2N2S,0,0,3,1,-2,95.1333333333333,340.845978388444,0.154021611555663,-1.22222222222222,0.111111111111111,1.88888888888889,0.111111111111111,0,NA,Lipid,Lipid;Unsat Hydrocarbon,Other
341.232837,0,0,0,0,0,0,0,0,,NA,342.240167,0,NA,NA,NA,NA,NA,NA,NA,NA,340.851813365773,0.148186634226761,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.2692022,0,0,0,0,0,0,0,0,,NA,342.2765322,0,NA,NA,NA,NA,NA,NA,NA,NA,340.888137960066,0.111862039933953,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.9076875,0,0,0,0,0,0,0,0,,NA,342.9150175,0,NA,NA,NA,NA,NA,NA,NA,NA,341.525910321676,0.474089678323878,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.9990037,0,0,0,0,0,0,0,0,,NA,343.0063337,0,NA,NA,NA,NA,NA,NA,NA,NA,341.617124557191,0.382875442808597,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.0375515,0,0,0,0,0,0,0,0,,NA,343.0448815,0,NA,NA,NA,NA,NA,NA,NA,NA,341.655629314374,0.344370685626416,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.042023,0,0,0,0,0,0,0,0,,NA,343.049353,0,NA,NA,NA,NA,NA,NA,NA,NA,341.660095821457,0.339904178543293,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.0461233,0,0,0,0,0,0,0,0,,NA,343.0534533,0,NA,NA,NA,NA,NA,NA,NA,NA,341.664191543025,0.335808456974917,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.0542458,11,20,8,0,0,1,1,0,CHOSP,NA,343.0615758,-0.371402633,NA,C11H20O8SP,0,0,2.5,-5.5,-7.5,78.4363636363636,341.672304973369,0.327695026630977,-0.636363636363637,0.727272727272727,1.81818181818182,0,0.0909090909090909,0,Carbohydrate,Carbohydrate,Other
342.061388,0,0,0,0,0,0,0,0,,NA,343.068718,0,NA,NA,NA,NA,NA,NA,NA,NA,341.679439198325,0.320560801675242,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.069561,15,20,5,0,0,1,1,0,CHOSP,NA,343.076891,-0.199074898,NA,C15H20O5SP,0,0.19047619047619,6.5,1.5,-0.5,85,341.68760307228,0.312396927720101,-0.866666666666666,0.333333333333333,1.33333333333333,0,0.0666666666666667,0,Lignin,Lignin,Lipid
342.0825831,0,0,0,0,0,0,0,0,,NA,343.0899131,0,NA,NA,NA,NA,NA,NA,NA,NA,341.700610631687,0.299389368313257,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.0906559,12,24,7,0,0,1,1,0,CHOSP,NA,343.0979859,-0.299553983,NA,C12H24O7SP,0,0,1.5,-5.5,-7.5,91.175,341.708674417526,0.291325582473917,-1.08333333333333,0.583333333333333,2,0,0.0833333333333333,0,Other,Amino Sugar,Lipid
342.0937643,0,0,0,0,0,0,0,0,,NA,343.1010943,0,NA,NA,NA,NA,NA,NA,NA,NA,341.711779346659,0.288220653341114,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.097728,0,0,0,0,0,0,0,0,,NA,343.105058,0,NA,NA,NA,NA,NA,NA,NA,NA,341.715738620756,0.284261379243901,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.1036353,0,0,0,0,0,0,0,0,,NA,343.1109653,0,NA,NA,NA,NA,NA,NA,NA,NA,341.721639324612,0.278360675387887,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.1117725,0,0,0,0,0,0,0,0,,NA,343.1191025,0,NA,NA,NA,NA,NA,NA,NA,NA,341.729767438542,0.270232561458101,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.1189453,0,0,0,0,0,0,0,0,,NA,343.1262753,0,NA,NA,NA,NA,NA,NA,NA,NA,341.736932229329,0.263067770670659,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.1270859,13,28,6,0,0,1,1,0,CHOSP,NA,343.1344159,-0.169879152,NA,C13H28O6SP,0,0,0.5,-5.5,-7.5,101.953846153846,341.745063739463,0.254936260537363,-1.46153846153846,0.461538461538462,2.15384615384615,0,0.0769230769230769,0,Other,Protein,Lipid
342.130211,0,0,0,0,0,0,0,0,,NA,343.137541,0,NA,NA,NA,NA,NA,NA,NA,NA,341.748185349948,0.251814650051926,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.1382657,16,25,5,1,0,1,0,0,CHNOS,NA,343.1455957,0.580522717,NA,C16H25O5NS,0,0.0434782608695652,5,0,-2,78.1125,341.756231055998,0.243768944001943,-0.625,0.3125,1.5625,0.0625,0,NA,Protein,Protein,Other
342.145695,0,0,0,0,0,0,0,0,,NA,343.153025,0,NA,NA,NA,NA,NA,NA,NA,NA,341.763652060375,0.236347939624636,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.15529,0,0,0,0,0,0,0,0,,NA,343.16262,0,NA,NA,NA,NA,NA,NA,NA,NA,341.773236346513,0.22676365348741,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.1634176,0,0,0,0,0,0,0,0,,NA,343.1707476,0,NA,NA,NA,NA,NA,NA,NA,NA,341.781354871162,0.218645128838148,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.165307,0,0,0,0,0,0,0,0,,NA,343.172637,0,NA,NA,NA,NA,NA,NA,NA,NA,341.783242161441,0.21675783855909,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.166558,0,0,0,0,0,0,0,0,,NA,343.173888,0,NA,NA,NA,NA,NA,NA,NA,NA,341.784491764563,0.215508235436801,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.1859678,0,0,0,0,0,0,0,0,,NA,343.1932978,0,NA,NA,NA,NA,NA,NA,NA,NA,341.803879891407,0.196120108592879,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.1998252,0,0,0,0,0,0,0,0,,NA,343.2071552,0,NA,NA,NA,NA,NA,NA,NA,NA,341.81772181811,0.182278181889501,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.2029256,0,0,0,0,0,0,0,0,,NA,343.2102556,0,NA,NA,NA,NA,NA,NA,NA,NA,341.820818756176,0.179181243823848,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.211173,18,33,3,1,0,1,0,0,CHNOS,NA,343.218503,0.97758535,NA,C18H33O3NS,0,0,3,0,-2,95.1333333333333,341.829056947056,0.170943052944438,-1.22222222222222,0.166666666666667,1.83333333333333,0.0555555555555556,0,NA,Lipid,Lipid,Other
342.2281338,0,0,0,0,0,0,0,0,,NA,343.2354638,0,NA,NA,NA,NA,NA,NA,NA,NA,341.845998808475,0.154001191525197,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.236278,0,0,0,0,0,0,0,0,,NA,343.243608,0,NA,NA,NA,NA,NA,NA,NA,NA,341.854133914588,0.145866085411683,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.2393681,0,0,0,0,0,0,0,0,,NA,343.2466981,0,NA,NA,NA,NA,NA,NA,NA,NA,341.857220564155,0.142779435844943,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.8839866,0,0,0,0,0,0,0,0,,NA,343.8913166,0,NA,NA,NA,NA,NA,NA,NA,NA,342.501119277379,0.498880722620811,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.9284797,0,0,0,0,0,0,0,0,,NA,343.9358097,0,NA,NA,NA,NA,NA,NA,NA,NA,342.545562695986,0.454437304013709,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.9643963,0,0,0,0,0,0,0,0,,NA,343.9717263,0,NA,NA,NA,NA,NA,NA,NA,NA,342.58143919119,0.418560808810184,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.009099,0,0,0,0,0,0,0,0,,NA,344.016429,0,NA,NA,NA,NA,NA,NA,NA,NA,342.626091975756,0.373908024244372,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.0302011,0,0,0,0,0,0,0,0,,NA,344.0375311,0,NA,NA,NA,NA,NA,NA,NA,NA,342.647170512962,0.352829487037695,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.04544,9,16,10,2,0,1,0,0,CHNOS,NA,344.05277,0.440821834,NA,C9H16O10N2S,0,0,3,-7,-10,22.3,342.66239239707,0.337607602929609,1.33333333333333,1.11111111111111,1.77777777777778,0.222222222222222,0,NA,Other,Carbohydrate,Other
343.066616,0,0,0,0,0,0,0,0,,NA,344.073946,0,NA,NA,NA,NA,NA,NA,NA,NA,342.68354475176,0.316455248240345,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.069964,0,0,0,0,0,0,0,0,,NA,344.077294,0,NA,NA,NA,NA,NA,NA,NA,NA,342.686889013353,0.313110986647075,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.0719483,0,0,0,0,0,0,0,0,,NA,344.0792783,0,NA,NA,NA,NA,NA,NA,NA,NA,342.688871097666,0.311128902334247,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.0778593,0,0,0,0,0,0,0,0,,NA,344.0851893,0,NA,NA,NA,NA,NA,NA,NA,NA,342.69477549739,0.305224502609576,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.0795095,22,16,2,0,0,1,0,0,CHOS,NA,344.0868395,-0.911990017,NA,C22H16O2S,0.631578947368421,0.65,15,13,12,73.2545454545454,342.696423854762,0.303576145237685,-0.454545454545454,0.0909090909090909,0.727272727272727,0,0,NA,Unsat Hydrocarbon,Cond Hydrocarbon,Other
343.0818664,10,20,9,2,0,1,0,0,CHNOS,NA,344.0891964,0.559815194,NA,C10H20O9N2S,0,0,2,-7,-10,43.2,342.698778123027,0.301221876973216,0.6,0.9,2,0.2,0,NA,Carbohydrate,Carbohydrate,Other
343.0852536,0,0,0,0,0,0,0,0,,NA,344.0925836,0,NA,NA,NA,NA,NA,NA,NA,NA,342.702161540849,0.297838459151023,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.0877127,24,12,1,2,0,0,0,0,CHNO,NA,344.0950427,0.075977041,NA,C24H12ON2,0.80952380952381,0.813953488372093,20,19,17,65.05,342.704617894996,0.29538210500408,-0.166666666666667,0.0416666666666667,0.5,0.0833333333333333,0,NA,Other,Cond Hydrocarbon,Other
343.090698,0,0,0,0,0,0,0,0,,NA,344.098028,0,NA,NA,NA,NA,NA,NA,NA,NA,342.707599861583,0.292400138416724,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.10296,0,0,0,0,0,0,0,0,,NA,344.11029,0,NA,NA,NA,NA,NA,NA,NA,NA,342.719848169725,0.280151830275486,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.112737,26,16,1,0,0,0,0,0,CHO,NA,344.120067,-0.295562574,NA,C26H16O,0.72,0.725490196078431,19,18,18,75.6461538461538,342.729614252639,0.270385747361047,-0.538461538461538,0.0384615384615385,0.615384615384615,0,0,NA,Other,Cond Hydrocarbon,Other
343.1142365,0,0,0,0,0,0,0,0,,NA,344.1215665,0,NA,NA,NA,NA,NA,NA,NA,NA,342.731112078284,0.2688879217161,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.11484,14,20,8,2,0,0,0,0,CHNO,NA,344.12217,0.438292278,NA,C14H20O8N2,0,0,6,-2,-4,56.2285714285714,342.73171490441,0.26828509558959,0.142857142857143,0.571428571428571,1.42857142857143,0.142857142857143,0,NA,Lignin;Amino Sugar,Lignin,Protein
343.115872,23,20,1,0,0,1,0,0,CHOS,NA,344.123202,-0.978747497,NA,C23H20OS,0.571428571428571,0.581395348837209,14,13,12,80.1260869565217,342.73274575207,0.267254247929998,-0.695652173913044,0.0434782608695652,0.869565217391304,0,0,NA,Other,Unsat Hydrocarbon,Other
343.1182542,11,24,8,2,0,1,0,0,CHNOS,NA,344.1255842,0.566324255,NA,C11H24O8N2S,0,0,1,-7,-10,60.3,342.735125292084,0.264874707915794,0,0.727272727272727,2.18181818181818,0.181818181818182,0,NA,Other,Carbohydrate,Other
343.122405,16,24,6,0,0,1,0,0,CHOS,NA,344.129735,0.938461053,NA,C16H24O6S,0,0.0833333333333333,5,-1,-2,78.1125,342.739271457264,0.26072854273616,-0.625,0.375,1.5,0,0,NA,Protein,Protein,Other
343.1241424,0,0,0,0,0,0,0,0,,NA,344.1314724,0,NA,NA,NA,NA,NA,NA,NA,NA,342.741006917267,0.258993082732559,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.1254711,0,0,0,0,0,0,0,0,,NA,344.1328011,0,NA,NA,NA,NA,NA,NA,NA,NA,342.742334133629,0.257665866370814,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.1295261,0,0,0,0,0,0,0,0,,NA,344.1368561,0,NA,NA,NA,NA,NA,NA,NA,NA,342.74638460578,0.253615394220049,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.1335677,15,24,5,2,0,1,0,0,CHNOS,NA,344.1408977,0.733043089,NA,C15H24O5N2S,0,0,5,0,-3,71.7,342.750421692893,0.249578307106674,-0.4,0.333333333333333,1.6,0.133333333333333,0,NA,Protein,Protein,Protein
343.139369,0,0,0,0,0,0,0,0,,NA,344.146699,0,NA,NA,NA,NA,NA,NA,NA,NA,342.75621651511,0.243783484890116,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.1505853,0,0,0,0,0,0,0,0,,NA,344.1579153,0,NA,NA,NA,NA,NA,NA,NA,NA,342.767420290889,0.232579709110894,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.1545899,0,0,0,0,0,0,0,0,,NA,344.1619199,0,NA,NA,NA,NA,NA,NA,NA,NA,342.771420419317,0.228579580683004,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.1618113,0,0,0,0,0,0,0,0,,NA,344.1691413,0,NA,NA,NA,NA,NA,NA,NA,NA,342.778633755837,0.221366244162766,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.1699414,16,28,4,2,0,1,0,0,CHNOS,NA,344.1772714,0.698544921,NA,C16H28O4N2S,0,0,4,0,-3,81.675,342.786754777695,0.213245222305034,-0.75,0.25,1.75,0.125,0,NA,Lipid,Lipid,Other
343.1757592,0,0,0,0,0,0,0,0,,NA,344.1830892,0,NA,NA,NA,NA,NA,NA,NA,NA,342.792566081488,0.207433918512493,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.1869908,0,0,0,0,0,0,0,0,,NA,344.1943208,0,NA,NA,NA,NA,NA,NA,NA,NA,342.803785140183,0.196214859817474,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.1909968,0,0,0,0,0,0,0,0,,NA,344.1983268,0,NA,NA,NA,NA,NA,NA,NA,NA,342.807786667047,0.192213332952804,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.1982026,0,0,0,0,0,0,0,0,,NA,344.2055326,0,NA,NA,NA,NA,NA,NA,NA,NA,342.814984420987,0.185015579013452,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.20311,0,0,0,0,0,0,0,0,,NA,344.21044,0,NA,NA,NA,NA,NA,NA,NA,NA,342.81988634134,0.180113658660161,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.2120961,0,0,0,0,0,0,0,0,,NA,344.2194261,0,NA,NA,NA,NA,NA,NA,NA,NA,342.82886240738,0.171137592619687,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.2273686,0,0,0,0,0,0,0,0,,NA,344.2346986,0,NA,NA,NA,NA,NA,NA,NA,NA,342.84411785397,0.155882146029683,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.2427083,18,36,2,2,0,1,0,0,CHNOS,NA,344.2500383,0.686553879,NA,C18H36O2N2S,0,0,2,0,-3,98.3,342.859440425524,0.140559574475674,-1.33333333333333,0.111111111111111,2,0.111111111111111,0,NA,Lipid,Lipid;Unsat Hydrocarbon,Other
343.2485099,0,0,0,0,0,0,0,0,,NA,344.2558399,0,NA,NA,NA,NA,NA,NA,NA,NA,342.865235547406,0.134764452594084,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.887432,0,0,0,0,0,0,0,0,,NA,344.894762,0,NA,NA,NA,NA,NA,NA,NA,NA,343.503444221281,0.4965557787188,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.8918252,0,0,0,0,0,0,0,0,,NA,344.8991552,0,NA,NA,NA,NA,NA,NA,NA,NA,343.507832515795,0.49216748420514,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.9943171,0,0,0,0,0,0,0,0,,NA,345.0016471,0,NA,NA,NA,NA,NA,NA,NA,NA,343.610209972424,0.389790027576339,NA,NA,NA,NA,NA,NA,NA,NA,NA
344.005106,11,10,9,2,0,0,1,0,CHNOP,NA,345.012436,-0.02746568,NA,C11H10O9N2P,0,0.285714285714286,8.5,-0.5,-3.5,36.9818181818182,343.620986825442,0.379013174558452,0.818181818181818,0.818181818181818,0.909090909090909,0.181818181818182,0.0909090909090909,2,Tannin,Tannin,Other
344.0396916,24,10,1,0,0,0,1,0,CHOP,NA,345.0470216,0.119014408,NA,C24H10OP,0.840909090909091,0.844444444444444,20.5,19.5,18.5,75.7375,343.655533806852,0.344466193148378,-0.541666666666667,0.0416666666666667,0.416666666666667,0,0.0416666666666667,0,Other,Cond Hydrocarbon,Phytochemical
344.0618056,0,0,0,0,0,0,0,0,,NA,345.0691356,0,NA,NA,NA,NA,NA,NA,NA,NA,343.677623114162,0.32237688583831,NA,NA,NA,NA,NA,NA,NA,NA,NA
344.0699147,11,22,8,0,0,1,1,0,CHOSP,NA,345.0772447,-0.314479297,NA,C11H22O8SP,0,0,1.5,-6.5,-8.5,83.6181818181818,343.685723159468,0.314276840531818,-0.818181818181818,0.727272727272727,2,0,0.0909090909090909,0,Carbohydrate,Carbohydrate,Other
344.073079,0,0,0,0,0,0,0,0,,NA,345.080409,0,NA,NA,NA,NA,NA,NA,NA,NA,343.688883926182,0.311116073817516,NA,NA,NA,NA,NA,NA,NA,NA,NA
344.0753645,17,18,2,2,0,1,1,0,CHNOSP,NA,345.0826945,-0.054705733,NA,C17H18O2N2SP,0.409090909090909,0.458333333333333,10.5,8.5,4.5,78.7411764705882,343.691166874173,0.308833125827221,-0.647058823529412,0.117647058823529,1.05882352941176,0.117647058823529,0.0588235294117647,2,Unsat Hydrocarbon,Unsat Hydrocarbon,Phytochemical
344.0771215,0,0,0,0,0,0,0,0,,NA,345.0844515,0,NA,NA,NA,NA,NA,NA,NA,NA,343.692921912291,0.307078087709158,NA,NA,NA,NA,NA,NA,NA,NA,NA
344.0982026,0,0,0,0,0,0,0,0,,NA,345.1055326,0,NA,NA,NA,NA,NA,NA,NA,NA,343.713979472946,0.286020527053722,NA,NA,NA,NA,NA,NA,NA,NA,NA
344.1015745,0,0,0,0,0,0,0,0,,NA,345.1089045,0,NA,NA,NA,NA,NA,NA,NA,NA,343.717347607853,0.282652392147327,NA,NA,NA,NA,NA,NA,NA,NA,NA
344.1063069,12,26,7,0,0,1,1,0,CHOSP,NA,345.1136369,-0.29518369,NA,C12H26O7SP,0,0,0.5,-6.5,-8.5,95.925,343.722074723613,0.277925276387464,-1.25,0.583333333333333,2.16666666666667,0,0.0833333333333333,0,Other,Amino Sugar,Lipid
344.1094316,0,0,0,0,0,0,0,0,,NA,345.1167616,0,NA,NA,NA,NA,NA,NA,NA,NA,343.725195934545,0.274804065455442,NA,NA,NA,NA,NA,NA,NA,NA,NA
344.1274584,0,0,0,0,0,0,0,0,,NA,345.1347884,0,NA,NA,NA,NA,NA,NA,NA,NA,343.743202605659,0.256797394341334,NA,NA,NA,NA,NA,NA,NA,NA,NA
344.1288562,0,0,0,0,0,0,0,0,,NA,345.1361862,0,NA,NA,NA,NA,NA,NA,NA,NA,343.744598844863,0.255401155137349,NA,NA,NA,NA,NA,NA,NA,NA,NA
344.1346092,0,0,0,0,0,0,0,0,,NA,345.1419392,0,NA,NA,NA,NA,NA,NA,NA,NA,343.750345421012,0.249654578988498,NA,NA,NA,NA,NA,NA,NA,NA,NA
344.1427249,0,0,0,0,0,0,0,0,,NA,345.1500549,0,NA,NA,NA,NA,NA,NA,NA,NA,343.758452058948,0.241547941051635,NA,NA,NA,NA,NA,NA,NA,NA,NA
344.1458503,0,0,0,0,0,0,0,0,,NA,345.1531803,0,NA,NA,NA,NA,NA,NA,NA,NA,343.761573969099,0.238426030901167,NA,NA,NA,NA,NA,NA,NA,NA,NA
344.153945,16,27,5,1,0,1,0,0,CHNOS,NA,345.161275,0.661805727,NA,C16H27O5NS,0,0,4,-1,-3,81.675,343.769659630485,0.230340369515488,-0.75,0.3125,1.6875,0.0625,0,NA,Protein,Protein,Other
344.1570615,0,0,0,0,0,0,0,0,,NA,345.1643915,0,NA,NA,NA,NA,NA,NA,NA,NA,343.772772650573,0.227227349427267,NA,NA,NA,NA,NA,NA,NA,NA,NA
344.1709863,0,0,0,0,0,0,0,0,,NA,345.1783163,0,NA,NA,NA,NA,NA,NA,NA,NA,343.786681902017,0.213318097983347,NA,NA,NA,NA,NA,NA,NA,NA,NA
344.179101,0,0,0,0,0,0,0,0,,NA,345.186431,0,NA,NA,NA,NA,NA,NA,NA,NA,343.79478754107,0.20521245892985,NA,NA,NA,NA,NA,NA,NA,NA,NA
344.1822205,0,0,0,0,0,0,0,0,,NA,345.1895505,0,NA,NA,NA,NA,NA,NA,NA,NA,343.797903557809,0.202096442191419,NA,NA,NA,NA,NA,NA,NA,NA,NA
344.2015745,0,0,0,0,0,0,0,0,,NA,345.2089045,0,NA,NA,NA,NA,NA,NA,NA,NA,343.817235946959,0.182764053040728,NA,NA,NA,NA,NA,NA,NA,NA,NA
344.215476,0,0,0,0,0,0,0,0,,NA,345.222806,0,NA,NA,NA,NA,NA,NA,NA,NA,343.83112192442,0.168878075579812,NA,NA,NA,NA,NA,NA,NA,NA,NA
