"Site1"	"Site2"	"BetaNTI"	"RCBC"	"Assembly_Process.BetaNTI"	"Assembly_Process.RCBC"	"Assembly_Process"	"SampleID.Site1"	"Month.Site1"	"Habitat.Site1"	"Core.Site1"	"Depth.Site1"	"Year.Site1"	"Sampletype.Site1"	"hash.Site1"	"Month__.Site1"	"Year__.Site1"	"Date__.Site1"	"FieldSampling__.Site1"	"Habitat__.Site1"	"Site__.Site1"	"Core__.Site1"	"GPS__.Site1"	"image_url__.Site1"	"DepthCode__.Site1"	"DepthMin__.Site1"	"DepthMax__.Site1"	"DepthAvg__.Site1"	"metaG_ACE__.Site1"	"metaG_JGI_NovaSeq__.Site1"	"FTIR__.Site1"	"FTICRMS__.Site1"	"EEMS__.Site1"	"ALD.cm__.Site1"	"WTD.cm_neg.is.below.sfc__.Site1"	"T, air (C).Site1"	"T, soil (C).Site1"	"Weather Conditions on Day of Coring.Site1"	"Conductivity (uS).Site1"	"Redox Potential (ORP) (uncalibrated; relative values only).Site1"	"pH (porewater).Site1"	"CH4.mM__.Site1"	"CO2.mM__.Site1"	"CH4.percent.Site1"	"CO2.percent.Site1"	"d13C_CH4__.Site1"	"d13C_CO2__.Site1"	"dD_CH4__.Site1"	"dD_H2O.Site1"	"d18O_H2O.Site1"	"DOC.mM__.Site1"	"TN.mM__.Site1"	"Acetate.uM__.Site1"	"Sulfate.uM__.Site1"	"Phosphate.uM__.Site1"	"Nitrate.uM__.Site1"	"Ammonia.uM__.Site1"	"C.percent__.Site1"	"N.percent__.Site1"	"d13C_peat__.Site1"	"d15N_peat__.Site1"	"pool.DOM.Site1"	"pool.dD_CH4.Site1"	"UpdateDate__.DepthInfo.Site1"	"UpdateDate__.Biogeochemistry.Site1"	"Notes__.DepthInfo.Site1"	"Notes__.Biogeochemistry.Site1"	"sample.Site1"	"temporal_sample_id.Site1"	"DepthCodeMod.Site1"	"WTD.Site1"	"ALD.Site1"	"SampleID.Site2"	"Month.Site2"	"Habitat.Site2"	"Core.Site2"	"Depth.Site2"	"Year.Site2"	"Sampletype.Site2"	"hash.Site2"	"Month__.Site2"	"Year__.Site2"	"Date__.Site2"	"FieldSampling__.Site2"	"Habitat__.Site2"	"Site__.Site2"	"Core__.Site2"	"GPS__.Site2"	"image_url__.Site2"	"DepthCode__.Site2"	"DepthMin__.Site2"	"DepthMax__.Site2"	"DepthAvg__.Site2"	"metaG_ACE__.Site2"	"metaG_JGI_NovaSeq__.Site2"	"FTIR__.Site2"	"FTICRMS__.Site2"	"EEMS__.Site2"	"ALD.cm__.Site2"	"WTD.cm_neg.is.below.sfc__.Site2"	"T, air (C).Site2"	"T, soil (C).Site2"	"Weather Conditions on Day of Coring.Site2"	"Conductivity (uS).Site2"	"Redox Potential (ORP) (uncalibrated; relative values only).Site2"	"pH (porewater).Site2"	"CH4.mM__.Site2"	"CO2.mM__.Site2"	"CH4.percent.Site2"	"CO2.percent.Site2"	"d13C_CH4__.Site2"	"d13C_CO2__.Site2"	"dD_CH4__.Site2"	"dD_H2O.Site2"	"d18O_H2O.Site2"	"DOC.mM__.Site2"	"TN.mM__.Site2"	"Acetate.uM__.Site2"	"Sulfate.uM__.Site2"	"Phosphate.uM__.Site2"	"Nitrate.uM__.Site2"	"Ammonia.uM__.Site2"	"C.percent__.Site2"	"N.percent__.Site2"	"d13C_peat__.Site2"	"d15N_peat__.Site2"	"pool.DOM.Site2"	"pool.dD_CH4.Site2"	"UpdateDate__.DepthInfo.Site2"	"UpdateDate__.Biogeochemistry.Site2"	"Notes__.DepthInfo.Site2"	"Notes__.Biogeochemistry.Site2"	"sample.Site2"	"temporal_sample_id.Site2"	"DepthCodeMod.Site2"	"WTD.Site2"	"ALD.Site2"	"StochasticDeterministic"
"20120700_S2M"	"20120600_P1D"	-3.98525672545612	NA	"Homogenous selection"	NA	"Homogenous selection"	"July_S_2_M_12_so_R1"	"July"	"Bog"	2	"M"	2012	"peat"	"042e7a06-a8b0-40c3-802c-55454ab818a8"	7	2012	2012-07-20	"2012-07"	"Bog"	"Sphagnum Autochamber Site"	"2"	"N 68 21.1962, E 19 02.8503"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Sphagnum_Core2_July2012.jpg']"	"M"	5	8	6.5	"20120700_S2M"	NA	"X"	NA	NA	"45"	"3"	11.8	9.8	NA	NA	NA	4.1	0.0506603	1.998615589	NA	NA	-63.515	-17.31725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.941	0.827	-25.04049	-0.617792	FALSE	FALSE	20200703	20200924	NA	"QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct."	"201207_S2_05-08"	NA	"M"	3	45	"June_P_1_D_12_so_R1"	"June"	"Palsa"	1	"D"	2012	"peat"	"30e16629-6266-4b95-9e8a-3522913477e5"	6	2012	2012-06-03	"2012-06"	"Palsa"	"Palsa Autochamber Site"	"1"	"N 68 21.2067, E 19 02.8426"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Palsa_Core_1_June2012.png']"	"D"	14	17	15.5	"20120600_P1D"	NA	NA	NA	NA	"17.5"	NA	8.7	1.5	"Sunny both days"	NA	NA	NA	NA	NA	0	0.060190254	NA	-12.11666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47.425	1.368	-27.00862	-0.6649275	NA	NA	20200924	20200924	NA	NA	"201206_P1_14-17"	NA	"X0"	NA	17.5	"Deterministic"
"20120700_S2M"	"20120600_P2S"	-1.86462561272901	1	NA	"Dispersal limitation and drift"	"Dispersal limitation and drift"	"July_S_2_M_12_so_R1"	"July"	"Bog"	2	"M"	2012	"peat"	"042e7a06-a8b0-40c3-802c-55454ab818a8"	7	2012	2012-07-20	"2012-07"	"Bog"	"Sphagnum Autochamber Site"	"2"	"N 68 21.1962, E 19 02.8503"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Sphagnum_Core2_July2012.jpg']"	"M"	5	8	6.5	"20120700_S2M"	NA	"X"	NA	NA	"45"	"3"	11.8	9.8	NA	NA	NA	4.1	0.0506603	1.998615589	NA	NA	-63.515	-17.31725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.941	0.827	-25.04049	-0.617792	FALSE	FALSE	20200703	20200924	NA	"QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct."	"201207_S2_05-08"	NA	"M"	3	45	"June_P_2_S_12_so_R1"	"June"	"Palsa"	2	"S"	2012	"peat"	"17b125b4-c1b9-4cec-8c9e-644e5ad7bca9"	6	2012	2012-06-03	"2012-06"	"Palsa"	"Palsa Autochamber Site"	"2"	"N 68 21.2100, E 19 02.8410"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Palsa_Core_2_June2012.png']"	"S"	1	4	2.5	"20120600_P2S"	NA	NA	NA	NA	"14"	NA	9.9	9	"Sunny both days"	NA	NA	NA	NA	NA	0	0.039374164	NA	-8.765916667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	46.436	0.848	-26.44100833	-0.35115	NA	NA	20200924	20200924	"Notes: core went slightly into frozen layer (18 cm depth)"	"notes_Suzanne: There were 2 bags labeled \"P2-S,\" and no \"P3-S.\" One of the P2-S bags is probably P3-S."	"201206_P2_01-04"	NA	"S"	NA	14	"Stochastic"
"20120700_S2M"	"20120600_P2M"	-2.03740833818252	NA	"Homogenous selection"	NA	"Homogenous selection"	"July_S_2_M_12_so_R1"	"July"	"Bog"	2	"M"	2012	"peat"	"042e7a06-a8b0-40c3-802c-55454ab818a8"	7	2012	2012-07-20	"2012-07"	"Bog"	"Sphagnum Autochamber Site"	"2"	"N 68 21.1962, E 19 02.8503"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Sphagnum_Core2_July2012.jpg']"	"M"	5	8	6.5	"20120700_S2M"	NA	"X"	NA	NA	"45"	"3"	11.8	9.8	NA	NA	NA	4.1	0.0506603	1.998615589	NA	NA	-63.515	-17.31725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.941	0.827	-25.04049	-0.617792	FALSE	FALSE	20200703	20200924	NA	"QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct."	"201207_S2_05-08"	NA	"M"	3	45	"June_P_2_M_12_so_R1"	"June"	"Palsa"	2	"M"	2012	"peat"	"ead61e08-0837-42a9-bc50-baeadd1c9668"	6	2012	2012-06-03	"2012-06"	"Palsa"	"Palsa Autochamber Site"	"2"	"N 68 21.2100, E 19 02.8410"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Palsa_Core_2_June2012.png']"	"M"	7	10	8.5	"20120600_P2M"	NA	NA	NA	NA	"14"	NA	9.9	3.4	"Sunny both days"	NA	NA	NA	NA	NA	0	0.047982852	NA	-10.96616667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.125	0.944	-25.99012	-0.94286285	NA	NA	20200924	20200924	NA	"notes_Suzanne: There were 2 bags labeled \"P2-M,\" and no \"P3-M.\" One of the P2-M bags is probably P3-M."	"201206_P2_07-10"	NA	"M"	NA	14	"Deterministic"
"20120700_S2M"	"20120600_P2D"	-3.5632547179194	NA	"Homogenous selection"	NA	"Homogenous selection"	"July_S_2_M_12_so_R1"	"July"	"Bog"	2	"M"	2012	"peat"	"042e7a06-a8b0-40c3-802c-55454ab818a8"	7	2012	2012-07-20	"2012-07"	"Bog"	"Sphagnum Autochamber Site"	"2"	"N 68 21.1962, E 19 02.8503"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Sphagnum_Core2_July2012.jpg']"	"M"	5	8	6.5	"20120700_S2M"	NA	"X"	NA	NA	"45"	"3"	11.8	9.8	NA	NA	NA	4.1	0.0506603	1.998615589	NA	NA	-63.515	-17.31725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.941	0.827	-25.04049	-0.617792	FALSE	FALSE	20200703	20200924	NA	"QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct."	"201207_S2_05-08"	NA	"M"	3	45	"June_P_2_D_12_so_R1"	"June"	"Palsa"	2	"D"	2012	"peat"	"c8b96a11-ec92-415d-a88e-41b70e013cd9"	6	2012	2012-06-03	"2012-06"	"Palsa"	"Palsa Autochamber Site"	"2"	"N 68 21.2100, E 19 02.8410"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Palsa_Core_2_June2012.png']"	"D"	15	18	16.5	"20120600_P2D"	NA	NA	NA	NA	"14"	NA	9.9	1.4	"Sunny both days"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.619	1.37	-25.60697	2.75029205	NA	NA	20200924	20200924	NA	NA	"201206_P2_15-18"	NA	"X0"	NA	14	"Deterministic"
"20120700_S2M"	"20120600_P3D"	-3.79171145930044	NA	"Homogenous selection"	NA	"Homogenous selection"	"July_S_2_M_12_so_R1"	"July"	"Bog"	2	"M"	2012	"peat"	"042e7a06-a8b0-40c3-802c-55454ab818a8"	7	2012	2012-07-20	"2012-07"	"Bog"	"Sphagnum Autochamber Site"	"2"	"N 68 21.1962, E 19 02.8503"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Sphagnum_Core2_July2012.jpg']"	"M"	5	8	6.5	"20120700_S2M"	NA	"X"	NA	NA	"45"	"3"	11.8	9.8	NA	NA	NA	4.1	0.0506603	1.998615589	NA	NA	-63.515	-17.31725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.941	0.827	-25.04049	-0.617792	FALSE	FALSE	20200703	20200924	NA	"QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct."	"201207_S2_05-08"	NA	"M"	3	45	"June_P_3_D_12_so_R1"	"June"	"Palsa"	3	"D"	2012	"peat"	"335a9931-00b7-467e-97d7-62e2f87e809d"	6	2012	2012-06-03	"2012-06"	"Palsa"	"Palsa Autochamber Site"	"3"	"N 68 21.2068, E 19 02.8314"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Palsa_Core_3_June2012.png']"	"D"	17	20	18.5	"20120600_P3D"	NA	NA	NA	NA	"20"	NA	7.8	1.5	"Sunny both days"	NA	NA	NA	NA	NA	0	0.081076908	NA	-15.50841667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.726	1.343	-26.16278	3.9742875	NA	NA	20200924	20200924	NA	NA	"201206_P3_17-20"	NA	"X0"	NA	20	"Deterministic"
"20120700_S2M"	"20120600_S1S"	-1.19568489441561	-1	NA	"Homogenizing dispersal"	"Homogenizing dispersal"	"July_S_2_M_12_so_R1"	"July"	"Bog"	2	"M"	2012	"peat"	"042e7a06-a8b0-40c3-802c-55454ab818a8"	7	2012	2012-07-20	"2012-07"	"Bog"	"Sphagnum Autochamber Site"	"2"	"N 68 21.1962, E 19 02.8503"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Sphagnum_Core2_July2012.jpg']"	"M"	5	8	6.5	"20120700_S2M"	NA	"X"	NA	NA	"45"	"3"	11.8	9.8	NA	NA	NA	4.1	0.0506603	1.998615589	NA	NA	-63.515	-17.31725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.941	0.827	-25.04049	-0.617792	FALSE	FALSE	20200703	20200924	NA	"QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct."	"201207_S2_05-08"	NA	"M"	3	45	"June_S_1_S_12_so_R1"	"June"	"Bog"	1	"S"	2012	"peat"	"ccff03c4-04bf-438e-8203-e6c0fdd83fe7"	6	2012	2012-06-03	"2012-06"	"Bog"	"Sphagnum Autochamber Site"	"1"	"N 68 21.1993, E 19 02.8511"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Sphagnum_Core_1_June2012.png']"	"S"	1	4	2.5	"20120600_S1S"	NA	NA	NA	NA	"17"	"-4"	11.3	9.5	"Sunny both days"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.428	0.532	-25.53228	-0.083315	NA	NA	20200703	20200924	NA	NA	"201206_S1_01-04"	NA	"S"	-4	17	"Stochastic"
"20120700_S2M"	"20120600_S1M"	-0.977843226620241	-1	NA	"Homogenizing dispersal"	"Homogenizing dispersal"	"July_S_2_M_12_so_R1"	"July"	"Bog"	2	"M"	2012	"peat"	"042e7a06-a8b0-40c3-802c-55454ab818a8"	7	2012	2012-07-20	"2012-07"	"Bog"	"Sphagnum Autochamber Site"	"2"	"N 68 21.1962, E 19 02.8503"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Sphagnum_Core2_July2012.jpg']"	"M"	5	8	6.5	"20120700_S2M"	NA	"X"	NA	NA	"45"	"3"	11.8	9.8	NA	NA	NA	4.1	0.0506603	1.998615589	NA	NA	-63.515	-17.31725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.941	0.827	-25.04049	-0.617792	FALSE	FALSE	20200703	20200924	NA	"QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct."	"201207_S2_05-08"	NA	"M"	3	45	"June_S_1_M_12_so_R1"	"June"	"Bog"	1	"M"	2012	"peat"	"0fdcbd19-7ec2-4045-b98f-31f87c36a03d"	6	2012	2012-06-03	"2012-06"	"Bog"	"Sphagnum Autochamber Site"	"1"	"N 68 21.1993, E 19 02.8511"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Sphagnum_Core_1_June2012.png']"	"M"	4	7	5.5	"20120600_S1M"	NA	NA	NA	NA	"17"	"-4"	11.3	4.4	"Sunny both days"	NA	NA	4.1	0.029361973	0.932065368	NA	NA	-67.053125	-14.91775	-323.671	-85.98551558	-11.78232553	3.647039898	0.065618794	NA	2.8	NA	0.65	2.907016741	44.336	0.651	-24.63115	0.4337825	TRUE	TRUE	20200703	20200924	NA	"notes_Suzanne: Acidified for DOC."	"201206_S1_04-07"	NA	"M"	-4	17	"Stochastic"
"20120700_S2M"	"20120600_S1D"	-2.80550593964377	NA	"Homogenous selection"	NA	"Homogenous selection"	"July_S_2_M_12_so_R1"	"July"	"Bog"	2	"M"	2012	"peat"	"042e7a06-a8b0-40c3-802c-55454ab818a8"	7	2012	2012-07-20	"2012-07"	"Bog"	"Sphagnum Autochamber Site"	"2"	"N 68 21.1962, E 19 02.8503"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Sphagnum_Core2_July2012.jpg']"	"M"	5	8	6.5	"20120700_S2M"	NA	"X"	NA	NA	"45"	"3"	11.8	9.8	NA	NA	NA	4.1	0.0506603	1.998615589	NA	NA	-63.515	-17.31725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.941	0.827	-25.04049	-0.617792	FALSE	FALSE	20200703	20200924	NA	"QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct."	"201207_S2_05-08"	NA	"M"	3	45	"June_S_1_D_12_so_R1"	"June"	"Bog"	1	"D"	2012	"peat"	"0ff84915-67ae-4df9-9379-2937a445fc0a"	6	2012	2012-06-03	"2012-06"	"Bog"	"Sphagnum Autochamber Site"	"1"	"N 68 21.1993, E 19 02.8511"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Sphagnum_Core_1_June2012.png']"	"D"	14	17	15.5	"20120600_S1D"	NA	NA	NA	"X"	"17"	"-4"	11.3	0.9	"Sunny both days"	NA	NA	4.2	0.191721306	2.390255061	NA	NA	-60.71304167	-10.2655	-324.282	-85.70703265	-11.54350016	4.460415978	0.071516644	NA	2.85	NA	1.85	0.92910102	43.328	0.501	-24.89596	-0.07819985	TRUE	TRUE	20200703	20200924	NA	"notes_Suzanne: Acidified for DOC."	"201206_S1_14-17"	NA	"X0"	-4	17	"Deterministic"
"20120700_S2M"	"20120600_S2S"	-2.28360753788727	NA	"Homogenous selection"	NA	"Homogenous selection"	"July_S_2_M_12_so_R1"	"July"	"Bog"	2	"M"	2012	"peat"	"042e7a06-a8b0-40c3-802c-55454ab818a8"	7	2012	2012-07-20	"2012-07"	"Bog"	"Sphagnum Autochamber Site"	"2"	"N 68 21.1962, E 19 02.8503"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Sphagnum_Core2_July2012.jpg']"	"M"	5	8	6.5	"20120700_S2M"	NA	"X"	NA	NA	"45"	"3"	11.8	9.8	NA	NA	NA	4.1	0.0506603	1.998615589	NA	NA	-63.515	-17.31725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.941	0.827	-25.04049	-0.617792	FALSE	FALSE	20200703	20200924	NA	"QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct."	"201207_S2_05-08"	NA	"M"	3	45	"June_S_2_S_12_so_R1"	"June"	"Bog"	2	"S"	2012	"peat"	"1ec6aba5-42da-45ec-832d-55925b4c8728"	6	2012	2012-06-03	"2012-06"	"Bog"	"Sphagnum Autochamber Site"	"2"	"N 68 21.1988, E 19 02.8546"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Sphagnum_Core_2_June2012.png']"	"S"	1	4	2.5	"20120600_S2S"	NA	NA	NA	NA	"20"	"0"	8.4	9.6	"Sunny both days"	NA	NA	4.1	0.0320661	0.512559484	NA	NA	-65.768125	-12.232	-262.682	-80.42910201	-10.90527617	3.416179538	0.051198168	NA	1.7	NA	0.25	0.781613303	45.28	0.479	-24.84358	-0.75141145	TRUE	TRUE	20200703	20200924	NA	"notes_Suzanne: Acidified for DOC."	"201206_S2_01-04"	NA	"S"	0	20	"Deterministic"
"20120700_S2M"	"20120600_S2M"	-2.29328433477962	NA	"Homogenous selection"	NA	"Homogenous selection"	"July_S_2_M_12_so_R1"	"July"	"Bog"	2	"M"	2012	"peat"	"042e7a06-a8b0-40c3-802c-55454ab818a8"	7	2012	2012-07-20	"2012-07"	"Bog"	"Sphagnum Autochamber Site"	"2"	"N 68 21.1962, E 19 02.8503"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Sphagnum_Core2_July2012.jpg']"	"M"	5	8	6.5	"20120700_S2M"	NA	"X"	NA	NA	"45"	"3"	11.8	9.8	NA	NA	NA	4.1	0.0506603	1.998615589	NA	NA	-63.515	-17.31725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.941	0.827	-25.04049	-0.617792	FALSE	FALSE	20200703	20200924	NA	"QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct."	"201207_S2_05-08"	NA	"M"	3	45	"June_S_2_M_12_so_R1"	"June"	"Bog"	2	"M"	2012	"peat"	"f0a511b7-c41d-459d-9114-d79c26362601"	6	2012	2012-06-03	"2012-06"	"Bog"	"Sphagnum Autochamber Site"	"2"	"N 68 21.1988, E 19 02.8546"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Sphagnum_Core_2_June2012.png']"	"M"	10	13	11.5	"20120600_S2M"	NA	NA	NA	NA	"20"	"0"	8.4	4.3	"Sunny both days"	NA	NA	3.9	0.142792367	1.716521822	NA	NA	-69.480625	-8.7235	-323.671	-85.2452351	-11.52627362	3.647039898	0.065618794	NA	2.8	NA	0.65	2.907016741	40.301	0.875	-23.70383	-0.33990875	TRUE	TRUE	20200703	20200924	NA	"notes_Suzanne: Acidified for DOC."	"201206_S2_10-13"	NA	"D"	0	20	"Deterministic"
"20120700_S2M"	"20120600_S2D"	-1.33807176874946	-1	NA	"Homogenizing dispersal"	"Homogenizing dispersal"	"July_S_2_M_12_so_R1"	"July"	"Bog"	2	"M"	2012	"peat"	"042e7a06-a8b0-40c3-802c-55454ab818a8"	7	2012	2012-07-20	"2012-07"	"Bog"	"Sphagnum Autochamber Site"	"2"	"N 68 21.1962, E 19 02.8503"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Sphagnum_Core2_July2012.jpg']"	"M"	5	8	6.5	"20120700_S2M"	NA	"X"	NA	NA	"45"	"3"	11.8	9.8	NA	NA	NA	4.1	0.0506603	1.998615589	NA	NA	-63.515	-17.31725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.941	0.827	-25.04049	-0.617792	FALSE	FALSE	20200703	20200924	NA	"QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct."	"201207_S2_05-08"	NA	"M"	3	45	"June_S_2_D_12_so_R1"	"June"	"Bog"	2	"D"	2012	"peat"	"1324905c-ed4a-4ea7-9071-2923b9b38f14"	6	2012	2012-06-03	"2012-06"	"Bog"	"Sphagnum Autochamber Site"	"2"	"N 68 21.1988, E 19 02.8546"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Sphagnum_Core_2_June2012.png']"	"D"	17	20	18.5	"20120600_S2D"	NA	NA	NA	"X"	"20"	"0"	8.4	1.5	"Sunny both days"	NA	NA	4	0.427309102	2.712577179	NA	NA	-63.659875	-5.414	-324.282	-86.11862358	-11.63633473	4.460415978	0.071516644	NA	2.85	NA	1.85	0.92910102	51.142	1.233	-23.7491452	0.74756	TRUE	TRUE	20200703	20200924	NA	"notes_Suzanne: Acidified for DOC."	"201206_S2_17-20"	NA	"X0"	0	20	"Stochastic"
"20120700_S2M"	"20120600_S3S"	-3.21544146222727	NA	"Homogenous selection"	NA	"Homogenous selection"	"July_S_2_M_12_so_R1"	"July"	"Bog"	2	"M"	2012	"peat"	"042e7a06-a8b0-40c3-802c-55454ab818a8"	7	2012	2012-07-20	"2012-07"	"Bog"	"Sphagnum Autochamber Site"	"2"	"N 68 21.1962, E 19 02.8503"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Sphagnum_Core2_July2012.jpg']"	"M"	5	8	6.5	"20120700_S2M"	NA	"X"	NA	NA	"45"	"3"	11.8	9.8	NA	NA	NA	4.1	0.0506603	1.998615589	NA	NA	-63.515	-17.31725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.941	0.827	-25.04049	-0.617792	FALSE	FALSE	20200703	20200924	NA	"QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct."	"201207_S2_05-08"	NA	"M"	3	45	"June_S_3_S_12_so_R1"	"June"	"Bog"	3	"S"	2012	"peat"	"f1804025-0a1a-40c6-a347-0c5ffa3caec1"	6	2012	2012-06-03	"2012-06"	"Bog"	"Sphagnum Autochamber Site"	"3"	"N 68 21.2028, E 19 02.8554"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Eun-Hae_Kim/June2012/Sphagnum_Core_3_June2012.png']"	"S"	1	4	2.5	"20120600_S3S"	NA	NA	NA	NA	"19"	"0"	9.8	7	"Sunny both days"	NA	NA	4	0.003939841	0.568403411	NA	NA	NA	-16.89865	-262.682	-85.02850905	-11.39156297	3.416179538	0.051198168	NA	1.7	NA	0.25	0.781613303	41.053	0.901	-27.49265	-0.4068675	TRUE	TRUE	20200703	20200924	NA	"notes_Suzanne: Acidified for DOC."	"201206_S3_01-04"	NA	"S"	0	19	"Deterministic"
