,June_P_1_S_12_so_R1,June_P_1_D_12_so_R2,June_P_1_D_12_so_R1,June_P_2_S_12_so_R1,June_P_2_M_12_so_R1,June_P_2_M_12_so_R2,June_P_2_D_12_so_R2,June_P_2_D_12_so_R1,June_P_3_D_12_so_R1,July_P_1_S_12_so_R1,July_P_1_M_12_so_R1,July_P_1_D_12_so_R1,July_P_2_S_12_so_R2,July_P_2_S_12_so_R1,July_P_2_M_12_so_R1,July_P_2_D_12_so_R1,July_P_3_S_12_so_R1,July_P_3_M_12_so_R2,July_P_3_M_12_so_R1,Aug_P_1_S_12_so_R1,Aug_P_1_M_12_so_R1,Aug_P_1_D_12_so_R1,Aug_P_2_S_12_so_R1,Aug_P_2_M_12_so_R1,Aug_P_2_D_12_so_R2,Aug_P_2_D_12_so_R1,Aug_P_3_S_12_so_R1,Aug_P_3_M_12_so_R2,Aug_P_3_M_12_so_R1
357.061105,-0.498725033137804,-0.498725033137804,-0.498725033137804,-0.498725033137804,NA,-0.498725033137804,NA,-0.498725033137804,-0.498725033137804,-0.498725033137804,-0.498725033137804,-0.498725033137804,-0.498725033137804,-0.498725033137804,-0.498725033137804,-0.498725033137804,-0.498725033137804,-0.498725033137804,-0.498725033137804,-0.498725033137804,-0.498725033137804,-0.498725033137804,-0.498725033137804,-0.498725033137804,-0.498725033137804,-0.498725033137804,-0.498725033137804,-0.498725033137804,-0.498725033137804
307.0243384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.366292735440116,NA,NA,NA,NA,NA,NA,NA,NA
335.055631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.385342956204522,NA,NA,NA,NA
351.0505543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.367025211736718,NA,NA,-0.367025211736718,-0.367025211736718,NA,NA,-0.367025211736718
323.0556037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.519941824226606,NA,NA,NA,NA
337.0712614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.415623658311294,NA,NA,NA,NA,NA,-0.415623658311294,NA,-0.415623658311294,-0.415623658311294,-0.415623658311294,NA,NA,NA
339.0505266,NA,-0.570599036379812,NA,NA,-0.570599036379812,NA,-0.570599036379812,NA,-0.570599036379812,NA,NA,-0.570599036379812,-0.570599036379812,-0.570599036379812,NA,-0.570599036379812,NA,-0.570599036379812,-0.570599036379812,NA,-0.570599036379812,-0.570599036379812,NA,-0.570599036379812,-0.570599036379812,-0.570599036379812,NA,NA,-0.570599036379812
343.04544,-13.8463280242913,-12.996600870536,-12.9039822907755,-12.8388931840218,-13.6526197670832,-13.5829219451725,-13.5370039770281,-13.1575075677941,-13.5464069307324,-13.0384083549184,-13.2065276672594,-13.3987573659398,-13.2647163250008,-13.4775801757201,-13.3731319709532,-13.4563079201692,-13.7691311090597,-13.0536241010858,-13.2156083209563,-13.3303719662229,-13.010735694945,-13.4137149248722,-13.2412230054953,-13.1813810917391,-13.5710388559429,-13.373269427363,-13.1885933266011,-13.2796815654794,-13.4868261431537
347.0767447,-13.8231489729411,-13.502948508282,-13.2033252394171,-13.2814663950003,-13.3376167884266,-12.5824527090444,-13.2866480368509,-13.6975634754747,-13.5222175496177,-13.3587118599448,-12.9248452984133,-13.8279248848561,-13.0293883312059,-13.5644758578326,-13.3847998568061,-13.8090055598228,-13.5135446024512,-13.276254931555,-13.4705741297843,-13.3981930172394,-13.550562120506,-13.4369629931291,-12.9476780612464,-12.7330488138344,-13.2781932731591,-13.0448699418213,-13.5252169490132,-13.4534652003989,-13.9237489632005
315.0869037,-13.3182833108478,-13.4089624157766,-13.0121093613804,-13.5532176886791,-13.8781493215191,-13.340244581662,-13.8421280290235,-13.4192622987382,-13.1970791579098,-13.5411183695497,-13.3989652233769,-13.2578025563719,-13.0040068373032,-13.5631302443796,-12.9464955473065,-13.4370277773445,-13.771325349202,-14.1349563219278,-13.5588296150506,-13.0537978794998,-13.8393536007744,-13.6598342011775,-13.4705005572998,-13.3163814634685,-12.9490731968104,-13.550132875224,-13.815565868121,-12.8936140566202,-13.2538459597734
329.1025562,-0.535101916630365,-0.535101916630365,-0.535101916630365,-0.535101916630365,-0.535101916630365,NA,-0.535101916630365,-0.535101916630365,-0.535101916630365,-0.535101916630365,-0.535101916630365,-0.535101916630365,-0.535101916630365,-0.535101916630365,-0.535101916630365,-0.535101916630365,-0.535101916630365,-0.535101916630365,-0.535101916630365,-0.535101916630365,-0.535101916630365,-0.535101916630365,-0.535101916630365,-0.535101916630365,-0.535101916630365,-0.535101916630365,-0.535101916630365,-0.535101916630365,-0.535101916630365
331.060862,NA,NA,NA,NA,NA,NA,NA,NA,1.34034384836659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34034384836659,NA,NA,NA,NA,NA,NA,NA,NA
323.0193422,NA,NA,NA,NA,0.0107777218930477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0107777218930477,0.0107777218930477,NA,NA,0.0107777218930477,0.0107777218930477,NA,NA,NA
335.0193338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0816594480390209,-0.0816594480390209,NA,NA,NA,NA,NA,NA,NA
375.0506309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0870587694894264,NA,NA,NA,NA
377.0662643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0982731179024492,NA,NA,-0.0982731179024492,-0.0982731179024492,NA,NA,NA
367.0455351,NA,-0.0896743186252318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0896743186252318,NA,NA,-0.0896743186252318,-0.0896743186252318,-0.0896743186252318,NA,NA,NA
379.0455259,NA,NA,NA,NA,NA,NA,NA,NA,-0.0878109138323851,NA,NA,NA,NA,-0.0878109138323851,NA,-0.0878109138323851,NA,NA,NA,NA,NA,-0.0878109138323851,NA,NA,-0.0878109138323851,-0.0878109138323851,NA,NA,NA
383.0404128,NA,-0.322122503927924,NA,-0.322122503927924,-0.322122503927924,-0.322122503927924,-0.322122503927924,-0.322122503927924,-0.322122503927924,-0.322122503927924,NA,-0.322122503927924,-0.322122503927924,-0.322122503927924,NA,-0.322122503927924,NA,-0.322122503927924,-0.322122503927924,-0.322122503927924,-0.322122503927924,-0.322122503927924,NA,-0.322122503927924,-0.322122503927924,-0.322122503927924,NA,-0.322122503927924,-0.322122503927924
355.0455189,-13.6158501913768,-13.5657503526455,-13.1893389461162,-12.9986188320236,-13.4930348061921,-13.6959703255982,-13.5197422029687,-13.1312139295976,-13.2907901846556,-13.5049694201818,-13.1989431702086,-13.6747865296691,-13.5534028481728,-13.1536647191138,-13.1334217740825,-13.2863599840208,-13.6189480570314,-13.0974735903944,-13.1107357373786,-13.5513664470523,-13.396508938005,-13.9303237071286,-14.0132215147304,-13.2305586763934,-13.7641743722271,-13.7160900957242,-14.038232757712,-13.1716256191734,-13.5960772548681
337.0349416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.576972420378819,NA,-0.576972420378819,NA,NA,NA,-0.576972420378819,-0.576972420378819,NA,NA,NA
341.0298576,NA,-0.417929165838062,-0.417929165838062,-0.417929165838062,-0.417929165838062,-0.417929165838062,-0.417929165838062,-0.417929165838062,-0.417929165838062,-0.417929165838062,-0.417929165838062,-0.417929165838062,-0.417929165838062,-0.417929165838062,-0.417929165838062,-0.417929165838062,NA,-0.417929165838062,-0.417929165838062,NA,NA,-0.417929165838062,-0.417929165838062,-0.417929165838062,-0.417929165838062,-0.417929165838062,-0.417929165838062,-0.417929165838062,-0.417929165838062
353.0298644,NA,-0.560221312160175,-0.560221312160175,NA,-0.560221312160175,NA,NA,-0.560221312160175,-0.560221312160175,NA,NA,NA,NA,NA,NA,-0.560221312160175,-0.560221312160175,NA,-0.560221312160175,-0.560221312160175,-0.560221312160175,-0.560221312160175,NA,NA,-0.560221312160175,-0.560221312160175,NA,NA,-0.560221312160175
397.0196951,NA,-0.281643295105698,-0.281643295105698,-0.281643295105698,NA,-0.281643295105698,-0.281643295105698,-0.281643295105698,-0.281643295105698,-0.281643295105698,NA,NA,NA,-0.281643295105698,NA,-0.281643295105698,NA,-0.281643295105698,-0.281643295105698,NA,NA,NA,NA,NA,-0.281643295105698,-0.281643295105698,NA,-0.281643295105698,-0.281643295105698
387.0353688,NA,-0.352667809305759,-0.352667809305759,-0.352667809305759,-0.352667809305759,-0.352667809305759,-0.352667809305759,-0.352667809305759,-0.352667809305759,-0.352667809305759,-0.352667809305759,-0.352667809305759,-0.352667809305759,-0.352667809305759,-0.352667809305759,-0.352667809305759,-0.352667809305759,-0.352667809305759,-0.352667809305759,-0.352667809305759,-0.352667809305759,-0.352667809305759,-0.352667809305759,-0.352667809305759,-0.352667809305759,-0.352667809305759,-0.352667809305759,-0.352667809305759,-0.352667809305759
385.0560874,-0.513031960134727,-0.513031960134727,-0.513031960134727,-0.513031960134727,-0.513031960134727,NA,-0.513031960134727,-0.513031960134727,-0.513031960134727,-0.513031960134727,-0.513031960134727,-0.513031960134727,-0.513031960134727,-0.513031960134727,-0.513031960134727,-0.513031960134727,-0.513031960134727,-0.513031960134727,-0.513031960134727,-0.513031960134727,-0.513031960134727,-0.513031960134727,-0.513031960134727,-0.513031960134727,-0.513031960134727,-0.513031960134727,-0.513031960134727,-0.513031960134727,-0.513031960134727
389.0510003,-13.039359625354,-13.5876895485953,-13.6420199519425,-12.8971496694307,-13.3049089063349,-13.0061923949755,-13.3419396616949,-13.5235986066814,-13.2298569781905,-14.1774860474007,-13.4861381853534,-13.7219961848064,-13.405498652889,-13.406423548588,-13.3972514331581,-13.7279869331546,-13.681454792242,-13.3180307303757,-13.2415198275666,-13.3682210127523,-13.7691196968654,-13.1055327036205,-13.6073507570773,-13.225531750362,-12.8901561733823,-13.6778268420978,-13.1380712353603,-13.6636551888479,-12.9694313875219
421.165232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95215701569724,NA,NA
257.0967145,NA,0.0557204470816187,0.0557204470816187,NA,NA,NA,0.0557204470816187,0.0557204470816187,NA,0.0557204470816187,NA,NA,NA,0.0557204470816187,NA,NA,0.0557204470816187,0.0557204470816187,NA,0.0557204470816187,0.0557204470816187,0.0557204470816187,NA,0.0557204470816187,0.0557204470816187,NA,NA,NA,0.0557204470816187
285.1643761,NA,-0.51117338735349,-0.51117338735349,NA,NA,NA,-0.51117338735349,NA,-0.51117338735349,NA,NA,-0.51117338735349,NA,NA,NA,-0.51117338735349,-0.51117338735349,NA,NA,-0.51117338735349,-0.51117338735349,-0.51117338735349,NA,-0.51117338735349,-0.51117338735349,-0.51117338735349,NA,NA,NA
289.1593002,-13.5995622472002,-13.289937228436,-14.1830755679541,-13.7429278040194,-13.5106512390055,-13.4379544485156,-13.4098900079743,-13.539095830398,-13.0940974917983,-13.8617013479208,-13.1240529164843,-13.4616309546032,-13.3816538603042,-13.7793880254599,-13.5103041225012,-13.5513755118087,-13.5113772026979,-13.1601304453257,-13.6844950161183,-13.5494822790449,-13.2866688644596,-13.1520400116555,-12.7337145805902,-13.577352687333,-12.8387050986094,-13.083407049932,-13.302794740455,-13.6240829295381,-13.3946803548293
287.180046,-0.501567877860328,-0.501567877860328,-0.501567877860328,-0.501567877860328,-0.501567877860328,-0.501567877860328,-0.501567877860328,-0.501567877860328,-0.501567877860328,-0.501567877860328,-0.501567877860328,-0.501567877860328,NA,NA,-0.501567877860328,-0.501567877860328,-0.501567877860328,-0.501567877860328,-0.501567877860328,-0.501567877860328,-0.501567877860328,-0.501567877860328,-0.501567877860328,-0.501567877860328,-0.501567877860328,-0.501567877860328,NA,NA,-0.501567877860328
301.1956984,-0.269178944230547,-0.269178944230547,-0.269178944230547,-0.269178944230547,-0.269178944230547,-0.269178944230547,-0.269178944230547,-0.269178944230547,-0.269178944230547,-0.269178944230547,-0.269178944230547,-0.269178944230547,NA,-0.269178944230547,-0.269178944230547,-0.269178944230547,-0.269178944230547,-0.269178944230547,-0.269178944230547,-0.269178944230547,-0.269178944230547,-0.269178944230547,-0.269178944230547,-0.269178944230547,-0.269178944230547,-0.269178944230547,-0.269178944230547,-0.269178944230547,-0.269178944230547
259.1487471,-0.515374247647725,-0.515374247647725,-0.515374247647725,NA,-0.515374247647725,-0.515374247647725,-0.515374247647725,-0.515374247647725,-0.515374247647725,-0.515374247647725,-0.515374247647725,-0.515374247647725,NA,NA,-0.515374247647725,-0.515374247647725,-0.515374247647725,NA,-0.515374247647725,-0.515374247647725,-0.515374247647725,-0.515374247647725,-0.515374247647725,-0.515374247647725,-0.515374247647725,-0.515374247647725,-0.515374247647725,NA,-0.515374247647725
273.1643933,NA,-0.557234514905515,-0.557234514905515,NA,-0.557234514905515,NA,-0.557234514905515,-0.557234514905515,-0.557234514905515,-0.557234514905515,-0.557234514905515,-0.557234514905515,NA,NA,-0.557234514905515,-0.557234514905515,-0.557234514905515,-0.557234514905515,NA,NA,-0.557234514905515,-0.557234514905515,NA,-0.557234514905515,-0.557234514905515,NA,NA,NA,-0.557234514905515
317.1542287,-13.1003035867116,-13.4568453286729,-13.2638718803116,-13.4811845614161,-13.4809441197287,-13.0466373287465,-12.9021199847335,-13.6144034639815,-13.0894237044053,-13.1623489204893,-13.6406198479157,-13.6609402453219,-13.3818004199007,-13.4333693133194,-13.4139292235181,-12.9506571118977,-13.5780149536767,-13.380326149983,-13.9006215969729,-13.737920851463,-13.5820103847565,-13.0749759141709,-13.3626130436248,-13.560542965304,-13.3915650242729,-13.0662717330385,-13.5193225180841,-13.7198947566022,-13.0511014068266
291.1385856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.514459602728761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.514459602728761,-0.514459602728761,NA,NA,NA,NA
305.1542393,NA,-0.464568849370925,NA,NA,-0.464568849370925,-0.464568849370925,-0.464568849370925,-0.464568849370925,-0.464568849370925,-0.464568849370925,-0.464568849370925,-0.464568849370925,NA,NA,NA,-0.464568849370925,-0.464568849370925,NA,NA,-0.464568849370925,-0.464568849370925,-0.464568849370925,NA,-0.464568849370925,-0.464568849370925,-0.464568849370925,NA,NA,-0.464568849370925
325.1593166,NA,-0.401637113495682,NA,NA,NA,NA,NA,NA,NA,-0.401637113495682,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.401637113495682,NA,NA,NA,NA,NA,NA,NA,NA,NA
285.1280211,NA,-0.369078158778093,NA,NA,NA,NA,-0.369078158778093,NA,NA,NA,NA,NA,NA,NA,NA,-0.369078158778093,NA,NA,NA,-0.369078158778093,NA,-0.369078158778093,NA,-0.369078158778093,-0.369078158778093,NA,NA,NA,NA
261.128054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.354099703175288,NA,NA,NA
245.1331119,NA,NA,NA,NA,NA,NA,NA,NA,-0.398509074307508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.398509074307508,-0.398509074307508,-0.398509074307508,NA,-0.398509074307508,-0.398509074307508,-0.398509074307508,NA,NA,NA
273.1280363,NA,NA,NA,NA,NA,NA,NA,NA,-0.424439757355274,NA,NA,-0.424439757355274,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.424439757355274,NA,NA,-0.424439757355274,-0.424439757355274,NA,NA,NA
275.1436811,-0.309127883963831,-0.309127883963831,NA,-0.309127883963831,NA,-0.309127883963831,-0.309127883963831,-0.309127883963831,-0.309127883963831,-0.309127883963831,-0.309127883963831,-0.309127883963831,NA,NA,NA,-0.309127883963831,NA,NA,NA,-0.309127883963831,-0.309127883963831,-0.309127883963831,-0.309127883963831,-0.309127883963831,-0.309127883963831,-0.309127883963831,NA,NA,-0.309127883963831
275.1073058,-0.327736733653964,NA,-0.327736733653964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.327736733653964,NA,-0.327736733653964,NA,NA,NA,NA,NA
299.1436824,NA,-0.413301620206342,-0.413301620206342,-0.413301620206342,-0.413301620206342,-0.413301620206342,-0.413301620206342,-0.413301620206342,-0.413301620206342,-0.413301620206342,-0.413301620206342,-0.413301620206342,-0.413301620206342,-0.413301620206342,-0.413301620206342,-0.413301620206342,-0.413301620206342,-0.413301620206342,-0.413301620206342,-0.413301620206342,-0.413301620206342,-0.413301620206342,-0.413301620206342,-0.413301620206342,-0.413301620206342,-0.413301620206342,-0.413301620206342,-0.413301620206342,-0.413301620206342
301.1593297,NA,-0.555662458552532,NA,NA,NA,NA,NA,NA,-0.555662458552532,NA,NA,-0.555662458552532,NA,NA,NA,-0.555662458552532,NA,NA,NA,-0.555662458552532,-0.555662458552532,-0.555662458552532,NA,-0.555662458552532,-0.555662458552532,-0.555662458552532,NA,NA,NA
319.1335081,NA,-0.594585845779462,-0.594585845779462,-0.594585845779462,-0.594585845779462,-0.594585845779462,-0.594585845779462,-0.594585845779462,-0.594585845779462,-0.594585845779462,-0.594585845779462,-0.594585845779462,NA,-0.594585845779462,-0.594585845779462,-0.594585845779462,-0.594585845779462,-0.594585845779462,-0.594585845779462,NA,-0.594585845779462,-0.594585845779462,-0.594585845779462,-0.594585845779462,-0.594585845779462,-0.594585845779462,NA,NA,-0.594585845779462
303.1386012,-13.496371097429,-13.7043786417562,-13.6021970653495,-13.8231627216527,-13.6571003314455,-13.42701788423,-13.2854930669388,-13.4477603908437,-13.6813125622152,-13.7539559461279,-13.5824830461869,-13.5628547069052,-13.7588026769006,-13.876358371515,-13.8504152442313,-13.0315818811942,-12.977294841594,-13.6736445810988,-13.5694573763141,-13.984723662036,-13.1747889443142,-13.6354434866767,-13.4314722150707,-13.8297767403496,-13.51721542685,-13.3249412786916,-13.5199541826779,-13.6762828233626,-13.8413470062917
301.1229494,NA,-0.568775499381807,-0.568775499381807,-0.568775499381807,-0.568775499381807,-0.568775499381807,-0.568775499381807,-0.568775499381807,-0.568775499381807,-0.568775499381807,-0.568775499381807,-0.568775499381807,NA,-0.568775499381807,-0.568775499381807,-0.568775499381807,-0.568775499381807,-0.568775499381807,-0.568775499381807,-0.568775499381807,-0.568775499381807,-0.568775499381807,NA,-0.568775499381807,-0.568775499381807,-0.568775499381807,-0.568775499381807,NA,-0.568775499381807
315.1385985,NA,-0.566502322147593,-0.566502322147593,-0.566502322147593,-0.566502322147593,NA,-0.566502322147593,-0.566502322147593,-0.566502322147593,-0.566502322147593,-0.566502322147593,-0.566502322147593,-0.566502322147593,-0.566502322147593,-0.566502322147593,-0.566502322147593,-0.566502322147593,-0.566502322147593,-0.566502322147593,-0.566502322147593,-0.566502322147593,-0.566502322147593,-0.566502322147593,-0.566502322147593,-0.566502322147593,-0.566502322147593,-0.566502322147593,NA,-0.566502322147593
329.2270249,NA,0.0725836852369769,NA,NA,NA,NA,0.0725836852369769,NA,0.0725836852369769,NA,NA,0.0725836852369769,NA,NA,NA,0.0725836852369769,NA,NA,NA,NA,0.0725836852369769,NA,NA,0.0725836852369769,NA,NA,NA,NA,NA
343.2427083,NA,0.118674691096589,NA,NA,NA,NA,0.118674691096589,0.118674691096589,NA,NA,NA,0.118674691096589,NA,NA,NA,0.118674691096589,NA,NA,NA,NA,0.118674691096589,NA,NA,0.118674691096589,NA,0.118674691096589,NA,NA,NA
357.258281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12611041158775,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12611041158775,NA,0.12611041158775,NA,NA,NA,NA,NA
327.2113586,NA,0.194135527409026,0.194135527409026,NA,NA,NA,NA,NA,0.194135527409026,NA,0.194135527409026,0.194135527409026,NA,NA,NA,0.194135527409026,NA,NA,NA,NA,0.194135527409026,0.194135527409026,0.194135527409026,0.194135527409026,0.194135527409026,0.194135527409026,NA,NA,NA
325.19569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0832389256105925,NA,NA,NA,NA,NA
341.2269955,NA,0.130322776823372,NA,NA,NA,NA,NA,NA,0.130322776823372,NA,0.130322776823372,0.130322776823372,NA,NA,NA,0.130322776823372,NA,NA,NA,NA,0.130322776823372,0.130322776823372,0.130322776823372,0.130322776823372,0.130322776823372,0.130322776823372,NA,NA,NA
313.1957705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.152940946649169,NA,-0.152940946649169,NA,NA,NA,NA,NA
345.2219864,NA,0.0860784481366411,0.0860784481366411,NA,NA,NA,0.0860784481366411,0.0860784481366411,0.0860784481366411,0.0860784481366411,0.0860784481366411,0.0860784481366411,NA,NA,NA,0.0860784481366411,NA,0.0860784481366411,NA,NA,0.0860784481366411,0.0860784481366411,NA,0.0860784481366411,0.0860784481366411,0.0860784481366411,NA,NA,0.0860784481366411
333.1855242,NA,-0.390726938673688,NA,NA,-0.390726938673688,NA,-0.390726938673688,NA,-0.390726938673688,-0.390726938673688,-0.390726938673688,-0.390726938673688,NA,NA,NA,-0.390726938673688,-0.390726938673688,NA,NA,NA,-0.390726938673688,-0.390726938673688,NA,-0.390726938673688,-0.390726938673688,-0.390726938673688,NA,NA,-0.390726938673688
317.1906361,-13.5729616841821,-13.5560783362482,-13.5479326753479,-13.7603006900732,-13.5163977297992,-13.4246758615416,-13.1910056527013,-12.9336403253851,-13.559312158306,-13.6982796105558,-13.2636429780222,-13.2118416505654,-13.3185317845811,-12.95317973207,-13.5677501475053,-13.1347115857382,-13.6410738254296,-13.0889023478396,-14.0847280686186,-13.1582671825322,-12.7521786414378,-13.3574926647086,-13.6633203016291,-13.1156445272784,-13.6408258000649,-13.6320048320101,-12.5313927291159,-13.5637503468828,-13.2423062807915
331.2062844,-0.451787633341392,-0.451787633341392,-0.451787633341392,-0.451787633341392,-0.451787633341392,-0.451787633341392,-0.451787633341392,-0.451787633341392,-0.451787633341392,-0.451787633341392,-0.451787633341392,-0.451787633341392,NA,-0.451787633341392,-0.451787633341392,-0.451787633341392,-0.451787633341392,-0.451787633341392,-0.451787633341392,-0.451787633341392,-0.451787633341392,-0.451787633341392,-0.451787633341392,-0.451787633341392,-0.451787633341392,-0.451787633341392,-0.451787633341392,-0.451787633341392,-0.451787633341392
303.1749832,NA,-0.481444282657115,-0.481444282657115,-0.481444282657115,-0.481444282657115,-0.481444282657115,-0.481444282657115,-0.481444282657115,-0.481444282657115,-0.481444282657115,-0.481444282657115,-0.481444282657115,NA,-0.481444282657115,-0.481444282657115,-0.481444282657115,-0.481444282657115,-0.481444282657115,-0.481444282657115,-0.481444282657115,-0.481444282657115,-0.481444282657115,-0.481444282657115,-0.481444282657115,-0.481444282657115,-0.481444282657115,-0.481444282657115,-0.481444282657115,-0.481444282657115
319.1699065,-0.420398882192103,-0.420398882192103,-0.420398882192103,-0.420398882192103,-0.420398882192103,-0.420398882192103,-0.420398882192103,-0.420398882192103,-0.420398882192103,-0.420398882192103,-0.420398882192103,-0.420398882192103,NA,-0.420398882192103,-0.420398882192103,-0.420398882192103,-0.420398882192103,-0.420398882192103,-0.420398882192103,-0.420398882192103,-0.420398882192103,-0.420398882192103,-0.420398882192103,-0.420398882192103,-0.420398882192103,-0.420398882192103,-0.420398882192103,-0.420398882192103,-0.420398882192103
329.1542582,NA,-0.430825007537131,-0.430825007537131,-0.430825007537131,-0.430825007537131,-0.430825007537131,-0.430825007537131,-0.430825007537131,-0.430825007537131,-0.430825007537131,-0.430825007537131,-0.430825007537131,-0.430825007537131,-0.430825007537131,-0.430825007537131,-0.430825007537131,-0.430825007537131,-0.430825007537131,-0.430825007537131,-0.430825007537131,-0.430825007537131,-0.430825007537131,-0.430825007537131,-0.430825007537131,-0.430825007537131,-0.430825007537131,-0.430825007537131,-0.430825007537131,-0.430825007537131
345.1855576,-13.4199283089983,-13.2601221883349,-13.1716537114702,-12.8862608953013,-13.2093483643884,-13.0837801904385,-13.4819632497874,-13.7310189819518,-13.94013022925,-13.3337781970471,-13.7964140863966,-13.0736249199369,-13.6365880005415,-13.4601852196401,-12.8613375159284,-13.1456319160749,-13.2928127799667,-13.5910283847905,-13.5072503882226,-13.0462312051016,-13.4819385888493,-12.9667401738428,-12.9158401099885,-13.0690556688841,-13.4848518972143,-13.2006844359565,-13.4607360501621,-13.5179118091259,-13.3533625583834
299.1800812,NA,-0.438148747426827,-0.438148747426827,NA,NA,NA,-0.438148747426827,-0.438148747426827,-0.438148747426827,-0.438148747426827,-0.438148747426827,-0.438148747426827,NA,NA,-0.438148747426827,-0.438148747426827,-0.438148747426827,NA,NA,-0.438148747426827,-0.438148747426827,-0.438148747426827,-0.438148747426827,-0.438148747426827,-0.438148747426827,-0.438148747426827,NA,NA,NA
313.1593557,NA,-0.373162260302803,-0.373162260302803,-0.373162260302803,-0.373162260302803,-0.373162260302803,-0.373162260302803,-0.373162260302803,-0.373162260302803,-0.373162260302803,-0.373162260302803,-0.373162260302803,-0.373162260302803,-0.373162260302803,-0.373162260302803,-0.373162260302803,-0.373162260302803,-0.373162260302803,-0.373162260302803,-0.373162260302803,NA,-0.373162260302803,NA,-0.373162260302803,-0.373162260302803,-0.373162260302803,NA,-0.373162260302803,-0.373162260302803
315.2113972,-0.361323763323,-0.361323763323,-0.361323763323,NA,-0.361323763323,-0.361323763323,-0.361323763323,-0.361323763323,-0.361323763323,-0.361323763323,-0.361323763323,-0.361323763323,NA,NA,-0.361323763323,-0.361323763323,NA,-0.361323763323,-0.361323763323,NA,-0.361323763323,-0.361323763323,-0.361323763323,-0.361323763323,-0.361323763323,-0.361323763323,NA,-0.361323763323,-0.361323763323
355.206315,NA,-0.413473503459462,-0.413473503459462,-0.413473503459462,-0.413473503459462,-0.413473503459462,-0.413473503459462,-0.413473503459462,-0.413473503459462,-0.413473503459462,-0.413473503459462,-0.413473503459462,NA,-0.413473503459462,-0.413473503459462,-0.413473503459462,-0.413473503459462,-0.413473503459462,-0.413473503459462,NA,-0.413473503459462,-0.413473503459462,-0.413473503459462,-0.413473503459462,-0.413473503459462,-0.413473503459462,NA,-0.413473503459462,-0.413473503459462
315.1750095,NA,-0.422531915841358,-0.422531915841358,-0.422531915841358,NA,NA,-0.422531915841358,-0.422531915841358,-0.422531915841358,-0.422531915841358,-0.422531915841358,-0.422531915841358,NA,NA,-0.422531915841358,-0.422531915841358,-0.422531915841358,-0.422531915841358,NA,-0.422531915841358,-0.422531915841358,-0.422531915841358,-0.422531915841358,-0.422531915841358,-0.422531915841358,-0.422531915841358,-0.422531915841358,NA,NA
329.1906672,NA,-0.500575382894662,-0.500575382894662,NA,NA,NA,-0.500575382894662,-0.500575382894662,-0.500575382894662,-0.500575382894662,-0.500575382894662,-0.500575382894662,NA,NA,NA,-0.500575382894662,-0.500575382894662,NA,NA,-0.500575382894662,-0.500575382894662,-0.500575382894662,-0.500575382894662,-0.500575382894662,-0.500575382894662,-0.500575382894662,NA,NA,-0.500575382894662
