New_ID,Mass
mass3790,331.1909789
mass3789,331.186946
mass3788,331.1757593
mass3787,331.169942
mass3786,331.1618166
mass3785,331.158667
mass3784,331.1545777
mass3783,331.1505572
mass3782,331.1393442
mass3781,331.1335699
mass3780,331.1294835
mass3779,331.1254494
mass3778,331.1241372
mass3777,331.1216154
mass3776,331.1182334
mass3775,331.1158182
mass3774,331.1142
mass3773,331.1029329
mass3772,331.0971062
mass3771,331.095394
mass3770,331.0948455
mass3769,331.093072
mass3768,331.0890492
mass3767,331.0877158
mass3766,331.0851938
mass3765,331.0818573
mass3764,331.0795376
mass3763,331.07786
mass3762,331.072272
mass3761,331.070615
mass3760,331.069972
mass3759,331.0665746
mass3758,331.060862
mass3757,331.0566987
mass3756,331.0454235
mass3755,331.0430282
mass3754,331.0335679
mass3753,331.0302052
mass3752,331.0278231
mass3751,331.0219904
mass3750,331.0090234
mass3749,331.006617
mass3748,330.9978563
mass3747,330.988269
mass3746,330.985858
mass3745,330.983289
mass3744,330.9702523
mass3743,330.9648661
mass3742,330.945584
mass3741,330.894286
mass3740,330.878757
mass3739,330.869862
mass3738,330.5891615
mass3737,330.2362127
mass3736,330.202917
mass3735,330.1997801
mass3734,330.185871
mass3733,330.1786307
mass3732,330.1746475
mass3731,330.1665474
mass3730,330.1634083
mass3729,330.1552664
mass3728,330.148288
mass3727,330.141399
mass3726,330.13829
mass3725,330.1301839
mass3724,330.1270613
mass3723,330.118928
mass3722,330.111775
mass3721,330.0977775
mass3720,330.0937876
mass3719,330.0906584
mass3718,330.0875142
mass3717,330.0825755
mass3716,330.0614115
mass3715,330.0542663
mass3714,330.051168
mass3713,330.0461682
mass3712,330.0376398
mass3711,330.0331772
mass3710,329.2328551
mass3709,329.231751
mass3708,329.2270249
mass3707,329.223904
mass3706,329.22149
mass3705,329.1964746
mass3704,329.1906672
mass3703,329.1825492
mass3702,329.1753011
mass3701,329.1712915
mass3700,329.1600539
mass3699,329.1542582
mass3698,329.1519812
mass3697,329.1461705
mass3696,329.1448172
mass3695,329.1389428
mass3694,329.1349251
mass3693,329.1236589
mass3692,329.1177853
mass3691,329.1147475
mass3690,329.1137537
mass3689,329.1121745
mass3688,329.111393
mass3687,329.1097228
mass3686,329.1084217
mass3685,329.1059409
mass3684,329.1025562
mass3683,329.1001664
mass3682,329.0985534
mass3681,329.0970329
mass3680,329.087303
mass3679,329.081817
mass3678,329.079678
mass3677,329.0720231
mass3676,329.0661463
mass3675,329.0638199
mass3674,329.0621814
mass3673,329.0543055
mass3672,329.0509125
mass3671,329.0330995
mass3670,329.0297799
mass3669,329.0145116
mass3668,328.9701815
mass3667,328.9676115
mass3666,328.9176545
mass3665,328.223674
mass3664,328.2205663
mass3663,328.1872709
mass3662,328.1841365
mass3661,328.1590853
mass3660,328.1509102
mass3659,328.1477718
mass3658,328.143775
mass3657,328.1396158
mass3656,328.132527
mass3655,328.124399
mass3654,328.122624
mass3653,328.1145442
mass3652,328.1114158
mass3651,328.1032744
mass3650,328.0961184
mass3649,328.0880337
mass3648,328.0821205
mass3647,328.0780627
mass3646,328.075018
mass3645,328.0669297
mass3644,328.044726
mass3643,328.0385708
mass3642,327.957804
mass3641,327.2899636
mass3640,327.2535281
mass3639,327.2171524
mass3638,327.2113586
mass3637,327.208204
mass3636,327.205791
mass3635,327.1920661
mass3634,327.1904928
mass3633,327.1808076
mass3632,327.1795947
mass3631,327.1668537
mass3630,327.165529
mass3629,327.1630128
mass3628,327.1596567
mass3627,327.1556643
mass3626,327.1444529
mass3625,327.1403925
mass3624,327.1386588
mass3623,327.1345387
mass3622,327.132142
mass3621,327.130496
mass3620,327.1291806
mass3619,327.1273595
mass3618,327.12666
mass3617,327.1232646
mass3616,327.1192604
mass3615,327.1120525
mass3614,327.1080371
mass3613,327.093894
mass3612,327.0928046
mass3611,327.0869254
mass3610,327.0846089
mass3609,327.083766
mass3608,327.0829051
mass3607,327.0813962
mass3606,327.0750035
mass3605,327.0716289
mass3604,327.0564098
mass3603,327.0505461
mass3602,327.0482117
mass3601,327.0352641
mass3600,327.0326777
mass3599,327.030871
mass3598,327.02981
mass3597,327.0141294
mass3596,327.009289
mass3595,327.0029698
mass3594,326.9988841
mass3593,326.994517
mass3592,326.9933133
mass3591,326.959355
mass3590,326.9545381
mass3589,326.9430658
mass3588,326.938417
mass3587,326.929282
mass3586,326.893053
mass3585,326.208003
mass3584,326.2048571
mass3583,326.1871321
mass3582,326.179696
mass3581,326.1716631
mass3580,326.1684997
mass3579,326.1531528
mass3578,326.1433246
mass3577,326.1352731
mass3576,326.1321412
mass3575,326.1280885
mass3574,326.1273674
mass3573,326.1240208
mass3572,326.1168648
mass3571,326.1087331
mass3570,326.098869
mass3569,326.0957378
mass3568,326.0910327
mass3567,326.0895605
mass3566,326.0876635
mass3565,326.0805144
mass3564,326.0746278
mass3563,326.066494
mass3562,326.0593305
mass3561,326.051261
mass3560,326.0229764
mass3559,325.3107097
mass3558,325.2379059
mass3557,325.2015089
mass3556,325.19569
mass3555,325.1837856
mass3554,325.1764144
mass3553,325.1685046
mass3552,325.1651431
mass3551,325.1593166
mass3550,325.151194
mass3549,325.1498733
mass3548,325.1473805
mass3547,325.1400038
mass3546,325.1287813
mass3545,325.1247588
mass3544,325.116449
mass3543,325.114641
mass3542,325.1134905
mass3541,325.1075856
mass3540,325.105248
mass3539,325.103588
mass3538,325.102111
mass3537,325.095736
mass3536,325.0942159
mass3535,325.09238
mass3534,325.0771305
mass3533,325.076055
mass3532,325.0712367
mass3531,325.0672041
mass3530,325.0559625
mass3529,325.0407587
mass3528,325.0348924
mass3527,325.0302185
mass3526,325.0195911
mass3525,325.0108185
mass3524,325.008422
mass3523,325.0012923
mass3522,324.987285
mass3521,324.983318
mass3520,324.977606
mass3519,324.917186
mass3518,324.1924537
mass3517,324.1892643
mass3516,324.1640499
mass3515,324.1559902
mass3514,324.1528347
mass3513,324.1447458
mass3512,324.1376353
mass3511,324.1294948
mass3510,324.1277137
mass3509,324.1195711
mass3508,324.1164253
mass3507,324.1102405
mass3506,324.1083337
mass3505,324.1012216
mass3504,324.097856
mass3503,324.0931269
mass3502,324.087391
mass3501,324.0833
mass3500,324.0800725
mass3499,324.0738623
mass3498,324.0719359
mass3497,324.0648009
mass3496,324.0437149
mass3495,324.0355921
mass3494,324.03138
mass3493,324.0073205
mass3492,323.97798
mass3491,323.910281
mass3490,323.581224
mass3489,323.2586392
mass3488,323.2222283
mass3487,323.2198297
mass3486,323.2166984
mass3485,323.2058204
mass3484,323.1892386
mass3483,323.1858774
mass3482,323.1706329
mass3481,323.1681615
mass3480,323.1607697
mass3479,323.1528946
mass3478,323.1495249
mass3477,323.143687
mass3476,323.135618
mass3475,323.1342303
mass3474,323.1243446
mass3473,323.1165057
mass3472,323.114954
mass3471,323.1131406
mass3470,323.1090947
mass3469,323.1060246
mass3468,323.097859
mass3467,323.096789
mass3466,323.0919639
mass3465,323.0898193
mass3464,323.0879485
mass3463,323.086476
mass3462,323.0795923
mass3461,323.0785725
mass3460,323.0767257
mass3459,323.0743256
mass3458,323.0614926
mass3457,323.05911
mass3456,323.0556037
mass3455,323.053462
mass3454,323.0403137
mass3453,323.0379053
mass3452,323.0280833
mass3451,323.025079
mass3450,323.02277
mass3449,323.020906
mass3448,323.0193422
mass3447,323.01463
mass3446,323.0124597
mass3445,323.0114435
mass3444,323.0039458
mass3443,322.998475
mass3442,322.9831545
mass3441,322.9620357
mass3440,322.9204792
mass3439,322.913833
mass3438,322.8997164
mass3437,322.8902195
mass3436,322.2358169
mass3435,322.2132984
mass3434,322.2099621
mass3433,322.201848
mass3432,322.1735964
mass3431,322.1654341
mass3430,322.1583159
mass3429,322.150179
mass3428,322.148423
mass3427,322.1416678
mass3426,322.1403667
mass3425,322.1372438
mass3424,322.133264
mass3423,322.131003
mass3422,322.1291073
mass3421,322.1138367
mass3420,322.1120355
mass3419,322.1052652
mass3418,322.1039614
mass3417,322.1008433
mass3416,322.0946058
mass3415,322.0927417
mass3414,322.0855771
mass3413,322.0823449
mass3412,322.0774624
mass3411,322.0756883
mass3410,322.066297
mass3409,322.0644253
mass3408,322.0581995
mass3407,322.0563356
mass3406,322.0521819
mass3405,322.0492163
mass3404,322.0440874
mass3403,322.0385615
mass3402,322.0280409
mass3401,321.9623597
mass3400,321.635108
mass3399,321.5838837
mass3398,321.2099565
mass3397,321.2066054
mass3396,321.1814618
mass3395,321.1735923
mass3394,321.1702428
mass3393,321.164413
mass3392,321.1549555
mass3391,321.1450674
mass3390,321.1372065
mass3389,321.1338517
mass3388,321.1298528
mass3387,321.1186044
mass3386,321.1127247
mass3385,321.1104615
mass3384,321.1086937
mass3383,321.100824
mass3382,321.0993111
mass3381,321.0974582
mass3380,321.0950552
mass3379,321.0934579
mass3378,321.0822309
mass3377,321.0798155
mass3376,321.0763627
mass3375,321.0757062
mass3374,321.07426
mass3373,321.072344
mass3372,321.069946
mass3371,321.0644005
mass3370,321.0629152
mass3369,321.0610752
mass3368,321.0586723
mass3367,321.049894
mass3366,321.0488157
mass3365,321.0458268
mass3364,321.043459
mass3363,321.0399482
mass3362,321.0280635
mass3361,321.0247055
mass3360,321.0222968
mass3359,321.0134976
mass3358,321.0038848
mass3357,320.9967846
mass3356,320.992367
mass3355,320.988318
mass3354,320.9868905
mass3353,320.9802925
mass3352,320.958623
mass3351,320.9500685
mass3350,320.9169233
mass3349,320.9124002
mass3348,320.9107061
mass3347,320.230651
mass3346,320.2154467
mass3345,320.1942573
mass3344,320.186309
mass3343,320.1610597
mass3342,320.1579198
mass3341,320.1498027
mass3340,320.1457933
mass3339,320.1426696
mass3338,320.1345683
mass3337,320.1281103
mass3336,320.1260022
mass3335,320.1246888
mass3334,320.1215546
mass3333,320.115313
mass3332,320.1134295
mass3331,320.1094167
mass3330,320.102948
mass3329,320.0981739
mass3328,320.0895906
mass3327,320.085166
mass3326,320.0789543
mass3325,320.0770809
mass3324,320.0699353
mass3323,320.0665937
mass3322,320.0618099
mass3321,320.0532603
mass3320,320.0487725
mass3319,320.0406977
mass3318,320.0351079
mass3317,320.019964
mass3316,320.0123525
mass3315,319.9826341
mass3314,319.975302
mass3313,319.9467404
mass3312,319.485659
mass3311,319.2273528
mass3310,319.2121002
mass3309,319.1942878
mass3308,319.1909459
mass3307,319.1757239
mass3306,319.1699065
mass3305,319.1658162
mass3304,319.1579263
mass3303,319.1545526
mass3302,319.1505384
mass3301,319.1393192
mass3300,319.1335081
mass3299,319.1312563
mass3298,319.129452
mass3297,319.1254075
mass3296,319.1215522
mass3295,319.1181775
mass3294,319.1157582
mass3293,319.1141513
mass3292,319.1029051
mass3291,319.0970697
mass3290,319.0948589
mass3289,319.093069
mass3288,319.0851495
mass3287,319.0836765
mass3286,319.0818194
mass3285,319.0794002
mass3284,319.0778086
mass3283,319.0681425
mass3282,319.0665165
mass3281,319.0641225
mass3280,319.062213
mass3279,319.0609323
mass3278,319.058504
mass3277,319.055155
mass3276,319.0500807
mass3275,319.0489075
mass3274,319.047276
mass3273,319.045444
mass3272,319.0430561
mass3271,319.034255
mass3270,319.0301606
mass3269,319.027745
mass3268,319.024679
mass3267,319.0090517
mass3266,319.0066433
mass3265,318.9978808
mass3264,318.9882543
mass3263,318.9792301
mass3262,318.9702575
mass3261,318.9599347
mass3260,318.924308
mass3259,318.91084
mass3258,318.884002
mass3257,318.2150261
mass3256,318.1998134
mass3255,318.1786264
mass3254,318.173975
mass3253,318.1665196
mass3252,318.1633964
mass3251,318.1553553
mass3250,318.1454307
mass3249,318.1422936
mass3248,318.1382516
mass3247,318.1341485
mass3246,318.13013
mass3245,318.1269906
mass3244,318.1188999
mass3243,318.1171401
mass3242,318.1090315
mass3241,318.1059077
mass3240,318.1018956
mass3239,318.099681
mass3238,318.0977831
mass3237,318.0937618
mass3236,318.0905973
mass3235,318.0825032
mass3234,318.0739391
mass3233,318.0673175
mass3232,318.0614144
mass3231,318.0590623
mass3230,318.0576521
mass3229,318.0542642
mass3228,318.0536476
mass3227,318.0495228
mass3226,318.0481383
mass3225,318.046127
mass3224,318.0375423
mass3223,318.0331034
mass3222,318.02995
mass3221,318.0250243
mass3220,317.9894523
mass3219,317.922815
mass3218,317.912523
mass3217,317.2328385
mass3216,317.2117055
mass3215,317.1964277
mass3214,317.1906361
mass3213,317.1753301
mass3212,317.1713473
mass3211,317.1600363
mass3210,317.1542287
mass3209,317.1501613
mass3208,317.1461358
mass3207,317.1389401
mass3206,317.1349273
mass3205,317.123667
mass3204,317.1178312
mass3203,317.1155605
mass3202,317.1137639
mass3201,317.1097371
mass3200,317.1084127
mass3199,317.1058804
mass3198,317.1025287
mass3197,317.1001063
mass3196,317.0985243
mass3195,317.0872926
mass3194,317.0814231
mass3193,317.0807921
mass3192,317.079741
mass3191,317.0792282
mass3190,317.0774034
mass3189,317.0758665
mass3188,317.072405
mass3187,317.0694666
mass3186,317.0661266
mass3185,317.0638921
mass3184,317.063125
mass3183,317.062155
mass3182,317.0542535
mass3181,317.0508963
mass3180,317.0485225
mass3179,317.0453435
mass3178,317.035683
mass3177,317.033158
mass3176,317.0297571
mass3175,317.0273501
mass3174,317.0144727
mass3173,316.9997118
mass3172,316.9945045
mass3171,316.9934057
mass3170,316.9909883
mass3169,316.987921
mass3168,316.982198
mass3167,316.9725283
mass3166,316.915102
mass3165,316.2569301
mass3164,316.2205556
mass3163,316.2124573
mass3162,316.1872679
mass3161,316.186256
mass3160,316.1841387
mass3159,316.1760466
mass3158,316.1702609
mass3157,316.1606036
mass3156,316.1590158
mass3155,316.1508816
mass3154,316.149867
mass3153,316.1477416
mass3152,316.1396325
mass3151,316.1266737
mass3150,316.1257725
mass3149,316.1226404
mass3148,316.118625
mass3147,316.1145148
mass3146,316.1113614
mass3145,316.1032453
mass3144,316.0961035
mass3143,316.0821538
mass3142,316.0781407
mass3141,316.0750006
mass3140,316.0718235
mass3139,316.0668597
mass3138,316.0582812
mass3137,316.051912
mass3136,316.0457499
mass3135,316.0433765
mass3134,316.038628
mass3133,316.034064
mass3132,316.0325174
mass3131,316.0305195
mass3130,315.9757015
mass3129,315.951851
mass3128,315.2535931
mass3127,315.2172109
mass3126,315.2113972
mass3125,315.1960151
mass3124,315.192003
mass3123,315.1807958
mass3122,315.1750095
mass3121,315.1669026
mass3120,315.1596585
mass3119,315.1572402
mass3118,315.1556332
mass3117,315.1443879
mass3116,315.1385985
mass3115,315.134582
mass3114,315.1305103
mass3113,315.1266793
mass3112,315.1232935
mass3111,315.1192625
mass3110,315.1079954
mass3109,315.1062189
mass3108,315.1021688
mass3107,315.0999067
mass3106,315.0981087
mass3105,315.095768
mass3104,315.094054
mass3103,315.0927669
mass3102,315.091763
mass3101,315.0902819
mass3100,315.0869037
mass3099,315.0844872
mass3098,315.0828903
mass3097,315.0813598
mass3096,315.0749128
mass3095,315.0716187
mass3094,315.0659467
mass3093,315.064085
mass3092,315.053866
mass3091,315.0505005
mass3090,315.04818
mass3089,315.040935
mass3088,315.0393167
mass3087,315.038623
mass3086,315.0352497
mass3085,315.0308305
mass3084,315.0175016
mass3083,315.0140994
mass3082,315.0116857
mass3081,315.0093647
mass3080,314.9998308
mass3079,314.9988663
mass3078,314.993331
mass3077,314.988355
mass3076,314.9788141
mass3075,314.9752928
mass3074,314.9699163
mass3073,314.9680328
mass3072,314.957033
mass3071,314.9545728
mass3070,314.9181486
mass3069,314.9048428
mass3068,314.8922644
mass3067,314.2412593
mass3066,314.2080135
mass3065,314.2048713
mass3064,314.1966987
mass3063,314.1797567
mass3062,314.17164
mass3061,314.1685084
mass3060,314.1672907
mass3059,314.1603648
mass3058,314.1433383
mass3057,314.1352612
mass3056,314.1321368
mass3055,314.123989
mass3054,314.1168043
mass3053,314.1087369
mass3052,314.1069003
mass3051,314.1028658
mass3050,314.0988623
mass3049,314.0957435
mass3048,314.087638
mass3047,314.0804534
mass3046,314.079038
mass3045,314.0664318
mass3044,314.0593388
mass3043,314.0512674
mass3042,314.0426743
mass3041,314.0229131
mass3040,314.0185476
mass3039,313.957419
mass3038,313.274267
mass3037,313.2379382
mass3036,313.2015564
mass3035,313.1957705
mass3034,313.1803672
mass3033,313.1763647
mass3032,313.1748135
mass3031,313.169223
mass3030,313.1651543
mass3029,313.1639885
mass3028,313.1593557
mass3027,313.1512206
mass3026,313.149871
mass3025,313.147371
mass3024,313.1440009
mass3023,313.1399769
mass3022,313.1287477
mass3021,313.1247087
mass3020,313.1229003
mass3019,313.1189453
mass3018,313.1148371
mass3017,313.1135172
mass3016,313.1110492
mass3015,313.1076222
mass3014,313.1036023
mass3013,313.1021081
mass3012,313.096441
mass3011,313.095669
mass3010,313.0923461
mass3009,313.0778971
mass3008,313.0771284
mass3007,313.0712497
mass3006,313.068873
mass3005,313.0672467
mass3004,313.059152
mass3003,313.0559624
mass3002,313.038147
mass3001,313.0348568
mass3000,313.0195912
mass2999,313.0151809
mass2998,313.014071
mass2997,312.9984215
mass2996,312.9936901
mass2995,312.9841745
mass2994,312.9832394
mass2993,312.9722235
mass2992,312.962931
mass2991,312.9541738
mass2990,312.8905046
mass2989,312.2983578
mass2988,312.2256357
mass2987,312.1923765
mass2986,312.1892589
mass2985,312.1714675
mass2984,312.1658561
mass2983,312.1559799
mass2982,312.1528502
mass2981,312.1447295
mass2980,312.13757
mass2979,312.1276719
mass2978,312.123563
mass2977,312.1195635
mass2976,312.1164405
mass2975,312.112431
mass2974,312.110198
mass2973,312.1083599
mass2972,312.1012274
mass2971,312.0931074
mass2970,312.0921875
mass2969,312.0872493
mass2968,312.0831655
mass2967,312.0800468
mass2966,312.0719598
mass2965,312.0648204
mass2964,312.0634229
mass2963,312.0436568
mass2962,312.0355508
mass2961,311.9019709
mass2960,311.901095
mass2959,311.2950038
mass2958,311.2586333
mass2957,311.2222816
mass2956,311.1858919
mass2955,311.1681008
mass2954,311.1607138
mass2953,311.153568
mass2952,311.1528426
mass2951,311.1494927
mass2950,311.147127
mass2949,311.1395507
mass2948,311.1342388
mass2947,311.1317605
mass2946,311.1262043
mass2945,311.125195
mass2944,311.1243258
mass2943,311.122819
mass2942,311.1171683
mass2941,311.1149686
mass2940,311.1130844
mass2939,311.1090834
mass2938,311.0978588
mass2937,311.0919754
mass2936,311.0879518
mass2935,311.078591
mass2934,311.0766857
mass2933,311.06442
mass2932,311.0614722
mass2931,311.0555958
mass2930,311.0402984
mass2929,311.0192054
mass2928,311.014415
mass2927,311.0039377
mass2926,310.999477
mass2925,310.9655144
mass2924,310.9650788
mass2923,310.9619815
mass2922,310.9014975
mass2921,310.2099484
mass2920,310.1768332
mass2919,310.1735485
mass2918,310.1502351
mass2917,310.1484512
mass2916,310.1403581
mass2915,310.1371822
mass2914,310.1290375
mass2913,310.1219332
mass2912,310.1138298
mass2911,310.1120508
mass2910,310.1052547
mass2909,310.1039381
mass2908,310.102429
mass2907,310.100806
mass2906,310.0945721
mass2905,310.0926702
mass2904,310.0855287
mass2903,310.0774299
mass2902,310.0675825
mass2901,310.064427
mass2900,310.0563124
mass2899,310.049145
mass2898,310.0324725
mass2897,310.0280374
mass2896,310.0071815
mass2895,309.5838764
mass2894,309.4022187
mass2893,309.2793736
mass2892,309.2066326
mass2891,309.1813837
mass2890,309.1735862
mass2889,309.1702324
mass2888,309.1549522
mass2887,309.1524689
mass2886,309.1450532
mass2885,309.137166
mass2884,309.1338294
mass2883,309.128105
mass2882,309.1185906
mass2881,309.1126655
mass2880,309.110617
mass2879,309.1086643
mass2878,309.1014838
mass2877,309.1007823
mass2876,309.0992894
mass2875,309.0974299
mass2874,309.0822077
mass2873,309.0763148
mass2872,309.0722923
mass2871,309.064403
mass2870,309.0629319
mass2869,309.0610356
mass2868,309.0586509
mass2867,309.046388
mass2866,309.0458242
mass2865,309.0436218
mass2864,309.04033
mass2863,309.0399353
mass2862,309.039292
mass2861,309.0246544
mass2860,309.013536
mass2859,309.0039059
mass2858,308.9883002
mass2857,308.9828675
mass2856,308.939787
mass2855,308.9325005
mass2854,308.8993506
mass2853,308.576114
mass2852,308.443772
mass2851,308.194293
mass2850,308.1691144
mass2849,308.1611824
mass2848,308.1579098
mass2847,308.1498073
mass2846,308.1427895
mass2845,308.1345027
mass2844,308.1246381
mass2843,308.121503
mass2842,308.115301
mass2841,308.1134324
mass2840,308.1062787
mass2839,308.102957
mass2838,308.101899
mass2837,308.0981704
mass2836,308.096334
mass2835,308.0895241
mass2834,308.0882537
mass2833,308.0851176
mass2832,308.0789052
mass2831,308.0770518
mass2830,308.0743768
mass2829,308.0699286
mass2828,308.0618045
mass2827,308.0487447
mass2826,308.046332
mass2825,308.0406438
mass2824,308.022937
mass2823,308.0123931
mass2822,307.9916207
mass2821,307.942498
mass2820,307.2637272
mass2819,307.1942928
mass2818,307.1909496
mass2817,307.1756663
mass2816,307.1657852
mass2815,307.1578916
mass2814,307.1545535
mass2813,307.1393178
mass2812,307.1293979
mass2811,307.1215438
mass2810,307.1181584
mass2809,307.1158052
mass2808,307.1141646
mass2807,307.1029421
mass2806,307.0970429
mass2805,307.0949098
mass2804,307.0930274
mass2803,307.085166
mass2802,307.0836497
mass2801,307.0817704
mass2800,307.0793601
mass2799,307.077776
mass2798,307.0665652
mass2797,307.0648315
mass2796,307.06414
mass2795,307.0606807
mass2794,307.060121
mass2793,307.0566743
mass2792,307.055971
mass2791,307.048794
mass2790,307.0454038
mass2789,307.0430092
mass2788,307.041138
mass2787,307.033528
mass2786,307.0301764
mass2785,307.027672
mass2784,307.024707
mass2783,307.0243384
mass2782,307.0090168
mass2781,306.9978343
mass2780,306.9882517
mass2779,306.9768317
mass2778,306.9429755
mass2777,306.933074
mass2776,306.9065716
mass2775,306.1786454
mass2774,306.1633347
mass2773,306.1454017
mass2772,306.1422593
mass2771,306.1340983
mass2770,306.1301201
mass2769,306.1189169
mass2768,306.112533
mass2767,306.1103533
mass2766,306.1090329
mass2765,306.1059088
mass2764,306.0996595
mass2763,306.0977761
mass2762,306.0937471
mass2761,306.0906464
mass2760,306.0873035
mass2759,306.0825256
mass2758,306.0739979
mass2757,306.0695399
mass2756,306.0632984
mass2755,306.061408
mass2754,306.0542232
mass2753,306.0491247
mass2752,306.0376022
mass2751,306.0331414
mass2750,306.0250328
mass2749,305.9967125
mass2748,305.9759119
mass2747,305.7097885
mass2746,305.248048
mass2745,305.2116624
mass2744,305.1964267
mass2743,305.1752832
mass2742,305.1600663
mass2741,305.1542393
mass2740,305.1501561
mass2739,305.1389078
mass2738,305.1348446
mass2737,305.1236887
mass2736,305.1178306
mass2735,305.1172625
mass2734,305.1155925
mass2733,305.1137741
mass2732,305.1025192
mass2731,305.1001106
mass2730,305.0985089
mass2729,305.0873026
mass2728,305.0814452
mass2727,305.080833
mass2726,305.0792573
mass2725,305.0774077
mass2724,305.0679724
mass2723,305.0661287
mass2722,305.0637304
mass2721,305.0621361
mass2720,305.0509092
mass2719,305.0485135
mass2718,305.0479822
mass2717,305.0454085
mass2716,305.0331393
mass2715,305.0297411
mass2714,305.0273498
mass2713,305.0185607
mass2712,305.017852
mass2711,305.017448
mass2710,305.01457
mass2709,305.0121
mass2708,305.0089843
mass2707,304.993359
mass2706,304.9909782
mass2705,304.9821746
mass2704,304.981254
mass2703,304.9725785
mass2702,304.9716585
mass2701,304.917302
mass2700,304.2205222
mass2699,304.1841356
mass2698,304.1629775
mass2697,304.150906
mass2696,304.1477913
mass2695,304.1396072
mass2694,304.1265889
mass2693,304.1234332
mass2692,304.1225939
mass2691,304.118543
mass2690,304.1145161
mass2689,304.1114067
mass2688,304.1032802
mass2687,304.0901991
mass2686,304.0861565
mass2685,304.0840105
mass2684,304.0821299
mass2683,304.0781212
mass2682,304.0749998
mass2681,304.0668901
mass2680,304.0582984
mass2679,304.0538221
mass2678,304.0457296
mass2677,304.0386329
mass2676,304.02499
mass2675,304.0219278
mass2674,304.017326
mass2673,303.988569
mass2672,303.983976
mass2671,303.9517952
mass2670,303.2323987
mass2669,303.2171934
mass2668,303.1960157
mass2667,303.1808032
mass2666,303.1749832
mass2665,303.1596309
mass2664,303.1556386
mass2663,303.1444141
mass2662,303.1386012
mass2661,303.1344872
mass2660,303.1304721
mass2659,303.1232426
mass2658,303.1208227
mass2657,303.1192365
mass2656,303.1156214
mass2655,303.1080231
mass2654,303.1021519
mass2653,303.0999298
mass2652,303.0981146
mass2651,303.094096
mass2650,303.0902423
mass2649,303.088643
mass2648,303.0868525
mass2647,303.0844374
mass2646,303.0828447
mass2645,303.0716282
mass2644,303.069143
mass2643,303.061746
mass2642,303.052297
mass2641,303.050465
mass2640,303.0480633
mass2639,303.038559
mass2638,303.0352367
mass2637,303.032851
mass2636,303.0322859
mass2635,303.029776
mass2634,303.0202694
mass2633,303.0175088
mass2632,303.0140891
mass2631,303.0116823
mass2630,303.0029356
mass2629,302.9932903
mass2628,302.9844092
mass2627,302.98176
mass2626,302.975271
mass2625,302.969739
mass2624,302.9665377
mass2623,302.5760424
mass2622,302.2695476
mass2621,302.2201284
mass2620,302.2048545
mass2619,302.1797264
mass2618,302.1715927
mass2617,302.168468
mass2616,302.1603868
mass2615,302.15457
mass2614,302.1472934
mass2613,302.146443
mass2612,302.1433386
mass2611,302.1392311
mass2610,302.135209
mass2609,302.1320755
mass2608,302.125951
mass2607,302.1239783
mass2606,302.1110073
mass2605,302.1078052
mass2604,302.1069556
mass2603,302.1028609
mass2602,302.0988322
mass2601,302.095692
mass2600,302.0875953
mass2599,302.0790275
mass2598,302.0664828
mass2597,302.062414
mass2596,302.0593124
mass2595,302.053763
mass2594,302.0512038
mass2593,302.0456747
mass2592,302.0426592
mass2591,302.0382165
mass2590,302.036259
mass2589,302.033508
mass2588,302.0301053
mass2587,302.022969
mass2586,302.0093427
mass2585,301.9378554
mass2584,301.9283779
mass2583,301.2379075
mass2582,301.2167377
mass2581,301.2015182
mass2580,301.1956984
mass2579,301.1803208
mass2578,301.176348
mass2577,301.1651286
mass2576,301.1593297
mass2575,301.1512048
mass2574,301.1439683
mass2573,301.1399694
mass2572,301.1363595
mass2571,301.132936
mass2570,301.1287461
mass2569,301.1229494
mass2568,301.120635
mass2567,301.118864
mass2566,301.1148357
mass2565,301.1134841
mass2564,301.1109976
mass2563,301.1075979
mass2562,301.1051828
mass2561,301.1035888
mass2560,301.0923715
mass2559,301.0865195
mass2558,301.085865
mass2557,301.082525
mass2556,301.080157
mass2555,301.0770657
mass2554,301.075521
mass2553,301.0752
mass2552,301.0712232
mass2551,301.0688687
mass2550,301.0672184
mass2549,301.0600178
mass2548,301.0559859
mass2547,301.0504686
mass2546,301.0348369
mass2545,301.0323935
mass2544,301.0300644
mass2543,301.0236183
mass2542,301.022947
mass2541,301.0205452
mass2540,301.0196005
mass2539,301.018672
mass2538,301.017138
mass2537,301.001715
mass2536,301.000708
mass2535,300.9984437
mass2534,300.9960304
mass2533,300.9905013
mass2532,300.9872736
mass2531,300.9776428
mass2530,300.975314
mass2529,300.959625
mass2528,300.9542382
mass2527,300.9499918
mass2526,300.938824
mass2525,300.9264111
mass2524,300.9177243
mass2523,300.4151763
mass2522,300.261951
mass2521,300.253805
mass2520,300.225542
mass2519,300.2044308
mass2518,300.1923605
mass2517,300.1892472
mass2516,300.1811033
mass2515,300.1640696
mass2514,300.1559837
mass2513,300.1528603
mass2512,300.1447451
mass2511,300.12944
mass2510,300.1276829
mass2509,300.1195966
mass2508,300.1164787
mass2507,300.1083603
mass2506,300.101186
mass2505,300.093108
mass2504,300.0912872
mass2503,300.0871881
mass2502,300.0832095
mass2501,300.0800881
mass2500,300.0769263
mass2499,300.0719799
mass2498,300.0633936
mass2497,300.0557348
mass2496,300.0508214
mass2495,300.0484481
mass2494,300.0436908
mass2493,300.0389792
mass2492,300.0356277
