featureid,cluster,June_S_1_S_12_so_R1,June_S_1_M_12_so_R1,June_S_1_D_12_so_R1,June_S_2_S_12_so_R2,June_S_2_S_12_so_R1,June_S_2_M_12_so_R1,June_S_2_D_12_so_R1,June_S_3_S_12_so_R1,June_S_3_M_12_so_R1,June_S_3_D_12_so_R1,July_S_1_S_12_so_R1,July_S_1_M_12_so_R1,July_S_1_D_12_so_R1,July_S_2_S_12_so_R1,July_S_2_M_12_so_R2,July_S_2_M_12_so_R1,July_S_2_D_12_so_R1,July_S_3_S_12_so_R1,July_S_3_M_12_so_R1,Aug_S_1_S_12_so_R2,Aug_S_1_S_12_so_R1,Aug_S_1_M_12_so_R1,Aug_S_1_D_12_so_R1,Aug_S_2_M_12_so_R1,Aug_S_2_D_12_so_R2,Aug_S_2_D_12_so_R1,Aug_S_3_S_12_so_R1
357.1492302,2,0.319369574802078,0.319369574802078,0.319369574802078,0.319369574802078,0.319369574802078,0.319369574802078,0.319369574802078,0.319369574802078,NA,0.319369574802078,0.319369574802078,0.319369574802078,0.319369574802078,0.319369574802078,0.319369574802078,0.319369574802078,0.319369574802078,0.319369574802078,0.319369574802078,0.319369574802078,0.319369574802078,0.319369574802078,0.319369574802078,NA,NA,NA,NA
284.1327925,2,0.649455944635969,0.649455944635969,0.649455944635969,0.649455944635969,0.649455944635969,0.649455944635969,0.649455944635969,0.649455944635969,NA,0.649455944635969,NA,0.649455944635969,0.649455944635969,0.649455944635969,0.649455944635969,0.649455944635969,0.649455944635969,0.649455944635969,0.649455944635969,NA,0.649455944635969,0.649455944635969,0.649455944635969,NA,NA,NA,NA
316.1226404,2,0.505292346121143,0.505292346121143,0.505292346121143,0.505292346121143,0.505292346121143,0.505292346121143,0.505292346121143,0.505292346121143,NA,0.505292346121143,0.505292346121143,0.505292346121143,0.505292346121143,0.505292346121143,0.505292346121143,0.505292346121143,0.505292346121143,0.505292346121143,0.505292346121143,0.505292346121143,0.505292346121143,0.505292346121143,NA,NA,NA,NA,NA
244.0650824,2,0.29250483853818,0.29250483853818,0.29250483853818,0.29250483853818,0.29250483853818,0.29250483853818,0.29250483853818,0.29250483853818,NA,0.29250483853818,NA,NA,0.29250483853818,0.29250483853818,0.29250483853818,0.29250483853818,0.29250483853818,0.29250483853818,0.29250483853818,0.29250483853818,0.29250483853818,0.29250483853818,0.29250483853818,NA,NA,NA,0.29250483853818
246.1171236,2,0.302354783518403,0.302354783518403,0.302354783518403,0.302354783518403,NA,0.302354783518403,0.302354783518403,0.302354783518403,NA,0.302354783518403,NA,0.302354783518403,0.302354783518403,NA,0.302354783518403,0.302354783518403,0.302354783518403,0.302354783518403,0.302354783518403,0.302354783518403,0.302354783518403,0.302354783518403,0.302354783518403,0.302354783518403,NA,NA,0.302354783518403
292.1014672,2,0.373158180282297,0.373158180282297,0.373158180282297,0.373158180282297,0.373158180282297,0.373158180282297,0.373158180282297,0.373158180282297,NA,0.373158180282297,NA,0.373158180282297,0.373158180282297,0.373158180282297,0.373158180282297,0.373158180282297,0.373158180282297,0.373158180282297,0.373158180282297,0.373158180282297,0.373158180282297,0.373158180282297,NA,NA,NA,NA,NA
276.1065439,2,0.458969270821766,0.458969270821766,0.458969270821766,0.458969270821766,0.458969270821766,0.458969270821766,0.458969270821766,0.458969270821766,NA,0.458969270821766,0.458969270821766,0.458969270821766,0.458969270821766,0.458969270821766,0.458969270821766,0.458969270821766,0.458969270821766,0.458969270821766,0.458969270821766,0.458969270821766,0.458969270821766,0.458969270821766,0.458969270821766,NA,NA,NA,NA
366.1085567,2,NA,NA,NA,NA,NA,1.48803202842548,NA,1.48803202842548,NA,NA,1.48803202842548,1.48803202842548,1.48803202842548,1.48803202842548,NA,NA,NA,1.48803202842548,1.48803202842548,1.48803202842548,1.48803202842548,1.48803202842548,1.48803202842548,1.48803202842548,1.48803202842548,1.48803202842548,1.48803202842548
360.061674,2,1.17625923465375,1.17625923465375,NA,1.17625923465375,1.17625923465375,1.17625923465375,1.17625923465375,1.17625923465375,NA,NA,1.17625923465375,1.17625923465375,1.17625923465375,1.17625923465375,NA,1.17625923465375,NA,1.17625923465375,1.17625923465375,1.17625923465375,NA,1.17625923465375,NA,NA,1.17625923465375,NA,1.17625923465375
342.1270859,3,-0.300970459596123,NA,-0.300970459596123,-0.300970459596123,NA,-0.300970459596123,-0.300970459596123,NA,-0.300970459596123,-0.300970459596123,-0.300970459596123,NA,-0.300970459596123,-0.300970459596123,NA,-0.300970459596123,NA,NA,-0.300970459596123,-0.300970459596123,NA,NA,NA,-0.300970459596123,-0.300970459596123,NA,NA
380.1063544,3,-0.369130195454735,-0.369130195454735,-0.369130195454735,-0.369130195454735,-0.369130195454735,-0.369130195454735,-0.369130195454735,-0.369130195454735,-0.369130195454735,NA,-0.369130195454735,-0.369130195454735,-0.369130195454735,-0.369130195454735,-0.369130195454735,-0.369130195454735,-0.369130195454735,NA,-0.369130195454735,NA,NA,-0.369130195454735,NA,NA,-0.369130195454735,NA,NA
356.1063472,3,-0.422290710589111,-0.422290710589111,-0.422290710589111,-0.422290710589111,-0.422290710589111,-0.422290710589111,-0.422290710589111,-0.422290710589111,-0.422290710589111,-0.422290710589111,-0.422290710589111,-0.422290710589111,-0.422290710589111,-0.422290710589111,-0.422290710589111,-0.422290710589111,-0.422290710589111,-0.422290710589111,-0.422290710589111,-0.422290710589111,NA,-0.422290710589111,-0.422290710589111,-0.422290710589111,-0.422290710589111,-0.422290710589111,-0.422290710589111
358.0856157,3,-0.604307770508929,-0.604307770508929,-0.604307770508929,-0.604307770508929,-0.604307770508929,-0.604307770508929,-0.604307770508929,-0.604307770508929,-0.604307770508929,-0.604307770508929,-0.604307770508929,NA,-0.604307770508929,-0.604307770508929,-0.604307770508929,NA,NA,NA,-0.604307770508929,NA,NA,-0.604307770508929,NA,-0.604307770508929,NA,NA,NA
378.1634829,3,-0.426844426284148,-0.426844426284148,-0.426844426284148,-0.426844426284148,-0.426844426284148,-0.426844426284148,-0.426844426284148,NA,-0.426844426284148,NA,-0.426844426284148,-0.426844426284148,-0.426844426284148,-0.426844426284148,-0.426844426284148,-0.426844426284148,-0.426844426284148,-0.426844426284148,-0.426844426284148,-0.426844426284148,-0.426844426284148,-0.426844426284148,NA,-0.426844426284148,-0.426844426284148,-0.426844426284148,NA
352.1114578,3,-0.484288650849391,-0.484288650849391,-0.484288650849391,-0.484288650849391,-0.484288650849391,NA,-0.484288650849391,-0.484288650849391,-0.484288650849391,-0.484288650849391,-0.484288650849391,-0.484288650849391,-0.484288650849391,-0.484288650849391,-0.484288650849391,NA,NA,NA,-0.484288650849391,NA,NA,-0.484288650849391,NA,-0.484288650849391,-0.484288650849391,NA,NA
382.122025,3,-0.405526476873477,-0.405526476873477,NA,-0.405526476873477,-0.405526476873477,NA,NA,NA,-0.405526476873477,-0.405526476873477,-0.405526476873477,-0.405526476873477,-0.405526476873477,-0.405526476873477,-0.405526476873477,NA,NA,NA,-0.405526476873477,NA,NA,-0.405526476873477,NA,NA,-0.405526476873477,-0.405526476873477,NA
400.1326457,3,-0.369065940529457,-0.369065940529457,-0.369065940529457,-0.369065940529457,-0.369065940529457,-0.369065940529457,-0.369065940529457,-0.369065940529457,-0.369065940529457,NA,NA,NA,-0.369065940529457,-0.369065940529457,-0.369065940529457,-0.369065940529457,NA,NA,NA,NA,NA,-0.369065940529457,NA,-0.369065940529457,-0.369065940529457,NA,NA
380.1428046,3,-0.505432805988237,-0.505432805988237,-0.505432805988237,-0.505432805988237,-0.505432805988237,-0.505432805988237,-0.505432805988237,-0.505432805988237,-0.505432805988237,-0.505432805988237,-0.505432805988237,-0.505432805988237,-0.505432805988237,-0.505432805988237,-0.505432805988237,-0.505432805988237,NA,-0.505432805988237,NA,-0.505432805988237,NA,-0.505432805988237,-0.505432805988237,-0.505432805988237,-0.505432805988237,NA,NA
398.1533586,3,-0.593740150713402,-0.593740150713402,NA,-0.593740150713402,-0.593740150713402,-0.593740150713402,-0.593740150713402,NA,-0.593740150713402,-0.593740150713402,-0.593740150713402,NA,-0.593740150713402,-0.593740150713402,-0.593740150713402,NA,-0.593740150713402,NA,-0.593740150713402,NA,NA,-0.593740150713402,-0.593740150713402,-0.593740150713402,-0.593740150713402,NA,NA
382.1584505,3,-0.398123603798335,NA,-0.398123603798335,-0.398123603798335,-0.398123603798335,-0.398123603798335,NA,-0.398123603798335,-0.398123603798335,-0.398123603798335,-0.398123603798335,-0.398123603798335,-0.398123603798335,-0.398123603798335,-0.398123603798335,-0.398123603798335,-0.398123603798335,-0.398123603798335,-0.398123603798335,-0.398123603798335,-0.398123603798335,-0.398123603798335,-0.398123603798335,-0.398123603798335,-0.398123603798335,-0.398123603798335,-0.398123603798335
400.1690136,3,-0.472143852453631,-0.472143852453631,-0.472143852453631,-0.472143852453631,-0.472143852453631,-0.472143852453631,NA,-0.472143852453631,-0.472143852453631,NA,-0.472143852453631,-0.472143852453631,-0.472143852453631,-0.472143852453631,NA,NA,NA,-0.472143852453631,-0.472143852453631,-0.472143852453631,-0.472143852453631,-0.472143852453631,-0.472143852453631,NA,-0.472143852453631,NA,NA
402.11193,3,-0.26291457549813,-0.26291457549813,-0.26291457549813,-0.26291457549813,NA,-0.26291457549813,-0.26291457549813,-0.26291457549813,-0.26291457549813,NA,NA,-0.26291457549813,-0.26291457549813,-0.26291457549813,-0.26291457549813,-0.26291457549813,NA,-0.26291457549813,NA,-0.26291457549813,-0.26291457549813,-0.26291457549813,NA,NA,NA,NA,-0.26291457549813
294.1058968,3,-0.48161535510084,-0.48161535510084,NA,-0.48161535510084,NA,-0.48161535510084,NA,NA,-0.48161535510084,NA,-0.48161535510084,-0.48161535510084,-0.48161535510084,-0.48161535510084,-0.48161535510084,-0.48161535510084,NA,-0.48161535510084,-0.48161535510084,NA,NA,-0.48161535510084,-0.48161535510084,-0.48161535510084,-0.48161535510084,NA,NA
296.1215447,3,-0.541953428858002,-0.541953428858002,-0.541953428858002,-0.541953428858002,-0.541953428858002,-0.541953428858002,-0.541953428858002,-0.541953428858002,-0.541953428858002,-0.541953428858002,-0.541953428858002,-0.541953428858002,-0.541953428858002,-0.541953428858002,-0.541953428858002,-0.541953428858002,-0.541953428858002,-0.541953428858002,-0.541953428858002,-0.541953428858002,-0.541953428858002,-0.541953428858002,-0.541953428858002,-0.541953428858002,-0.541953428858002,-0.541953428858002,NA
294.0695121,3,-0.526902133504102,-0.526902133504102,-0.526902133504102,-0.526902133504102,-0.526902133504102,-0.526902133504102,-0.526902133504102,-0.526902133504102,NA,NA,-0.526902133504102,-0.526902133504102,-0.526902133504102,-0.526902133504102,-0.526902133504102,-0.526902133504102,-0.526902133504102,-0.526902133504102,-0.526902133504102,NA,-0.526902133504102,-0.526902133504102,-0.526902133504102,NA,NA,NA,NA
296.0851589,3,-0.68571509758528,-0.68571509758528,-0.68571509758528,-0.68571509758528,-0.68571509758528,-0.68571509758528,-0.68571509758528,-0.68571509758528,-0.68571509758528,-0.68571509758528,-0.68571509758528,-0.68571509758528,-0.68571509758528,-0.68571509758528,-0.68571509758528,-0.68571509758528,-0.68571509758528,-0.68571509758528,-0.68571509758528,-0.68571509758528,NA,-0.68571509758528,-0.68571509758528,NA,-0.68571509758528,NA,NA
310.100806,3,-0.56036685564432,-0.56036685564432,-0.56036685564432,-0.56036685564432,-0.56036685564432,-0.56036685564432,-0.56036685564432,NA,-0.56036685564432,NA,-0.56036685564432,-0.56036685564432,-0.56036685564432,-0.56036685564432,-0.56036685564432,-0.56036685564432,-0.56036685564432,-0.56036685564432,-0.56036685564432,NA,NA,-0.56036685564432,-0.56036685564432,NA,-0.56036685564432,NA,NA
320.085166,3,-0.542899203275786,-0.542899203275786,-0.542899203275786,-0.542899203275786,-0.542899203275786,-0.542899203275786,-0.542899203275786,-0.542899203275786,NA,-0.542899203275786,-0.542899203275786,-0.542899203275786,-0.542899203275786,-0.542899203275786,-0.542899203275786,-0.542899203275786,NA,-0.542899203275786,-0.542899203275786,-0.542899203275786,-0.542899203275786,-0.542899203275786,-0.542899203275786,NA,-0.542899203275786,NA,NA
338.1321012,3,-0.441427021822881,-0.441427021822881,-0.441427021822881,-0.441427021822881,-0.441427021822881,-0.441427021822881,-0.441427021822881,-0.441427021822881,-0.441427021822881,-0.441427021822881,-0.441427021822881,-0.441427021822881,-0.441427021822881,-0.441427021822881,-0.441427021822881,-0.441427021822881,-0.441427021822881,-0.441427021822881,-0.441427021822881,-0.441427021822881,-0.441427021822881,-0.441427021822881,-0.441427021822881,-0.441427021822881,-0.441427021822881,-0.441427021822881,NA
308.0851176,3,-0.432347961590179,-0.432347961590179,-0.432347961590179,-0.432347961590179,-0.432347961590179,-0.432347961590179,-0.432347961590179,NA,-0.432347961590179,NA,-0.432347961590179,-0.432347961590179,-0.432347961590179,-0.432347961590179,-0.432347961590179,-0.432347961590179,-0.432347961590179,-0.432347961590179,-0.432347961590179,-0.432347961590179,-0.432347961590179,-0.432347961590179,NA,NA,NA,NA,NA
298.1007694,3,-0.550926896727564,-0.550926896727564,-0.550926896727564,-0.550926896727564,-0.550926896727564,-0.550926896727564,-0.550926896727564,-0.550926896727564,-0.550926896727564,-0.550926896727564,-0.550926896727564,-0.550926896727564,-0.550926896727564,-0.550926896727564,-0.550926896727564,NA,NA,-0.550926896727564,-0.550926896727564,-0.550926896727564,-0.550926896727564,-0.550926896727564,-0.550926896727564,-0.550926896727564,-0.550926896727564,NA,NA
324.1164253,3,-0.443659556290361,NA,-0.443659556290361,-0.443659556290361,NA,-0.443659556290361,-0.443659556290361,NA,-0.443659556290361,NA,-0.443659556290361,NA,NA,-0.443659556290361,-0.443659556290361,-0.443659556290361,-0.443659556290361,NA,-0.443659556290361,-0.443659556290361,NA,-0.443659556290361,-0.443659556290361,-0.443659556290361,-0.443659556290361,-0.443659556290361,NA
280.1266195,3,-0.41887713869915,-0.41887713869915,-0.41887713869915,-0.41887713869915,-0.41887713869915,-0.41887713869915,-0.41887713869915,NA,-0.41887713869915,-0.41887713869915,-0.41887713869915,-0.41887713869915,-0.41887713869915,-0.41887713869915,-0.41887713869915,NA,-0.41887713869915,NA,-0.41887713869915,-0.41887713869915,-0.41887713869915,-0.41887713869915,-0.41887713869915,-0.41887713869915,-0.41887713869915,-0.41887713869915,NA
282.1058712,3,-0.620290579976086,-0.620290579976086,NA,-0.620290579976086,-0.620290579976086,-0.620290579976086,-0.620290579976086,-0.620290579976086,-0.620290579976086,NA,-0.620290579976086,NA,-0.620290579976086,-0.620290579976086,NA,NA,-0.620290579976086,NA,-0.620290579976086,-0.620290579976086,-0.620290579976086,-0.620290579976086,-0.620290579976086,-0.620290579976086,-0.620290579976086,-0.620290579976086,NA
312.1164405,3,-0.412519455514767,-0.412519455514767,-0.412519455514767,-0.412519455514767,NA,-0.412519455514767,-0.412519455514767,-0.412519455514767,-0.412519455514767,-0.412519455514767,-0.412519455514767,-0.412519455514767,-0.412519455514767,-0.412519455514767,-0.412519455514767,-0.412519455514767,-0.412519455514767,NA,-0.412519455514767,-0.412519455514767,-0.412519455514767,-0.412519455514767,-0.412519455514767,-0.412519455514767,-0.412519455514767,-0.412519455514767,-0.412519455514767
350.132155,3,-0.332704972090651,-0.332704972090651,-0.332704972090651,-0.332704972090651,NA,-0.332704972090651,-0.332704972090651,NA,-0.332704972090651,-0.332704972090651,-0.332704972090651,NA,-0.332704972090651,-0.332704972090651,NA,-0.332704972090651,-0.332704972090651,NA,NA,NA,NA,-0.332704972090651,-0.332704972090651,-0.332704972090651,-0.332704972090651,-0.332704972090651,-0.332704972090651
356.1427221,3,-0.466797993465479,-0.466797993465479,-0.466797993465479,-0.466797993465479,-0.466797993465479,-0.466797993465479,-0.466797993465479,-0.466797993465479,-0.466797993465479,-0.466797993465479,-0.466797993465479,-0.466797993465479,-0.466797993465479,-0.466797993465479,-0.466797993465479,-0.466797993465479,NA,-0.466797993465479,-0.466797993465479,-0.466797993465479,-0.466797993465479,NA,-0.466797993465479,-0.466797993465479,-0.466797993465479,-0.466797993465479,NA
352.1478059,3,-0.578256605233183,-0.578256605233183,-0.578256605233183,-0.578256605233183,-0.578256605233183,-0.578256605233183,-0.578256605233183,-0.578256605233183,-0.578256605233183,-0.578256605233183,-0.578256605233183,-0.578256605233183,-0.578256605233183,-0.578256605233183,-0.578256605233183,-0.578256605233183,-0.578256605233183,-0.578256605233183,-0.578256605233183,-0.578256605233183,-0.578256605233183,-0.578256605233183,-0.578256605233183,-0.578256605233183,-0.578256605233183,-0.578256605233183,NA
354.1634649,3,-0.493166632067375,-0.493166632067375,-0.493166632067375,-0.493166632067375,-0.493166632067375,-0.493166632067375,-0.493166632067375,-0.493166632067375,-0.493166632067375,-0.493166632067375,-0.493166632067375,-0.493166632067375,-0.493166632067375,-0.493166632067375,-0.493166632067375,-0.493166632067375,-0.493166632067375,-0.493166632067375,-0.493166632067375,-0.493166632067375,-0.493166632067375,-0.493166632067375,-0.493166632067375,-0.493166632067375,-0.493166632067375,-0.493166632067375,NA
326.1321412,3,-0.531971261316965,-0.531971261316965,-0.531971261316965,-0.531971261316965,NA,-0.531971261316965,-0.531971261316965,NA,-0.531971261316965,NA,-0.531971261316965,-0.531971261316965,-0.531971261316965,-0.531971261316965,-0.531971261316965,-0.531971261316965,NA,-0.531971261316965,-0.531971261316965,-0.531971261316965,-0.531971261316965,-0.531971261316965,NA,-0.531971261316965,-0.531971261316965,-0.531971261316965,NA
340.1477995,3,-0.59327108386692,NA,-0.59327108386692,-0.59327108386692,NA,-0.59327108386692,-0.59327108386692,-0.59327108386692,-0.59327108386692,NA,-0.59327108386692,-0.59327108386692,-0.59327108386692,-0.59327108386692,-0.59327108386692,-0.59327108386692,-0.59327108386692,-0.59327108386692,-0.59327108386692,-0.59327108386692,-0.59327108386692,-0.59327108386692,-0.59327108386692,-0.59327108386692,-0.59327108386692,-0.59327108386692,NA
322.1372438,3,-0.530237641474287,-0.530237641474287,NA,-0.530237641474287,NA,-0.530237641474287,-0.530237641474287,NA,-0.530237641474287,NA,-0.530237641474287,-0.530237641474287,-0.530237641474287,-0.530237641474287,-0.530237641474287,NA,-0.530237641474287,NA,-0.530237641474287,-0.530237641474287,-0.530237641474287,-0.530237641474287,NA,-0.530237641474287,-0.530237641474287,-0.530237641474287,NA
336.1528844,3,-0.510177053081728,-0.510177053081728,-0.510177053081728,-0.510177053081728,-0.510177053081728,-0.510177053081728,-0.510177053081728,NA,-0.510177053081728,-0.510177053081728,-0.510177053081728,NA,-0.510177053081728,-0.510177053081728,NA,-0.510177053081728,-0.510177053081728,-0.510177053081728,NA,-0.510177053081728,-0.510177053081728,-0.510177053081728,-0.510177053081728,-0.510177053081728,-0.510177053081728,-0.510177053081728,NA
338.1685331,3,-0.269248146740029,-0.269248146740029,NA,-0.269248146740029,-0.269248146740029,-0.269248146740029,-0.269248146740029,-0.269248146740029,-0.269248146740029,-0.269248146740029,-0.269248146740029,-0.269248146740029,-0.269248146740029,-0.269248146740029,-0.269248146740029,-0.269248146740029,-0.269248146740029,-0.269248146740029,-0.269248146740029,-0.269248146740029,-0.269248146740029,-0.269248146740029,-0.269248146740029,-0.269248146740029,-0.269248146740029,-0.269248146740029,NA
396.1741158,2,0.569664174504633,0.569664174504633,0.569664174504633,0.569664174504633,0.569664174504633,0.569664174504633,0.569664174504633,0.569664174504633,0.569664174504633,NA,0.569664174504633,0.569664174504633,0.569664174504633,0.569664174504633,0.569664174504633,0.569664174504633,0.569664174504633,0.569664174504633,0.569664174504633,0.569664174504633,0.569664174504633,0.569664174504633,0.569664174504633,0.569664174504633,0.569664174504633,0.569664174504633,NA
328.1114158,3,-0.517253447256359,-0.517253447256359,-0.517253447256359,-0.517253447256359,-0.517253447256359,-0.517253447256359,-0.517253447256359,-0.517253447256359,-0.517253447256359,-0.517253447256359,-0.517253447256359,-0.517253447256359,-0.517253447256359,-0.517253447256359,-0.517253447256359,-0.517253447256359,-0.517253447256359,-0.517253447256359,-0.517253447256359,-0.517253447256359,NA,-0.517253447256359,-0.517253447256359,NA,-0.517253447256359,-0.517253447256359,NA
322.1008433,3,-0.422503178826883,-0.422503178826883,-0.422503178826883,-0.422503178826883,NA,NA,-0.422503178826883,NA,-0.422503178826883,NA,-0.422503178826883,-0.422503178826883,-0.422503178826883,-0.422503178826883,-0.422503178826883,-0.422503178826883,NA,-0.422503178826883,-0.422503178826883,-0.422503178826883,-0.422503178826883,NA,NA,NA,NA,-0.422503178826883,NA
336.1164804,3,-0.494730932569858,-0.494730932569858,NA,-0.494730932569858,-0.494730932569858,NA,-0.494730932569858,NA,-0.494730932569858,NA,-0.494730932569858,-0.494730932569858,-0.494730932569858,-0.494730932569858,-0.494730932569858,-0.494730932569858,NA,-0.494730932569858,-0.494730932569858,-0.494730932569858,NA,-0.494730932569858,NA,NA,-0.494730932569858,NA,NA
340.1114053,3,-0.395737049696591,-0.395737049696591,NA,-0.395737049696591,-0.395737049696591,NA,-0.395737049696591,-0.395737049696591,-0.395737049696591,-0.395737049696591,-0.395737049696591,-0.395737049696591,-0.395737049696591,-0.395737049696591,-0.395737049696591,-0.395737049696591,NA,-0.395737049696591,-0.395737049696591,-0.395737049696591,NA,-0.395737049696591,NA,-0.395737049696591,-0.395737049696591,-0.395737049696591,NA
306.0695399,3,-0.515072193716659,-0.515072193716659,-0.515072193716659,-0.515072193716659,-0.515072193716659,-0.515072193716659,-0.515072193716659,-0.515072193716659,NA,NA,-0.515072193716659,-0.515072193716659,-0.515072193716659,-0.515072193716659,-0.515072193716659,-0.515072193716659,-0.515072193716659,-0.515072193716659,-0.515072193716659,-0.515072193716659,-0.515072193716659,-0.515072193716659,-0.515072193716659,NA,NA,NA,NA
334.0644604,3,-0.606952147822765,-0.606952147822765,-0.606952147822765,-0.606952147822765,-0.606952147822765,-0.606952147822765,-0.606952147822765,-0.606952147822765,-0.606952147822765,NA,-0.606952147822765,-0.606952147822765,-0.606952147822765,-0.606952147822765,-0.606952147822765,-0.606952147822765,-0.606952147822765,-0.606952147822765,-0.606952147822765,-0.606952147822765,-0.606952147822765,-0.606952147822765,-0.606952147822765,NA,-0.606952147822765,NA,NA
336.0801101,3,-0.530122397094151,-0.530122397094151,-0.530122397094151,-0.530122397094151,-0.530122397094151,-0.530122397094151,-0.530122397094151,-0.530122397094151,-0.530122397094151,-0.530122397094151,-0.530122397094151,-0.530122397094151,-0.530122397094151,-0.530122397094151,-0.530122397094151,-0.530122397094151,-0.530122397094151,-0.530122397094151,-0.530122397094151,-0.530122397094151,-0.530122397094151,-0.530122397094151,-0.530122397094151,-0.530122397094151,-0.530122397094151,NA,NA
300.0800881,3,-0.580332921070802,-0.580332921070802,-0.580332921070802,-0.580332921070802,-0.580332921070802,-0.580332921070802,-0.580332921070802,-0.580332921070802,-0.580332921070802,-0.580332921070802,-0.580332921070802,-0.580332921070802,-0.580332921070802,-0.580332921070802,-0.580332921070802,-0.580332921070802,NA,-0.580332921070802,-0.580332921070802,-0.580332921070802,NA,-0.580332921070802,NA,NA,-0.580332921070802,NA,NA
314.0957435,3,-0.459935289691019,-0.459935289691019,NA,-0.459935289691019,NA,NA,-0.459935289691019,NA,-0.459935289691019,-0.459935289691019,-0.459935289691019,-0.459935289691019,-0.459935289691019,-0.459935289691019,-0.459935289691019,-0.459935289691019,-0.459935289691019,NA,-0.459935289691019,-0.459935289691019,NA,-0.459935289691019,-0.459935289691019,NA,-0.459935289691019,-0.459935289691019,NA
326.0957378,3,-0.577767775441511,-0.577767775441511,-0.577767775441511,-0.577767775441511,-0.577767775441511,-0.577767775441511,-0.577767775441511,-0.577767775441511,-0.577767775441511,-0.577767775441511,-0.577767775441511,-0.577767775441511,-0.577767775441511,-0.577767775441511,-0.577767775441511,-0.577767775441511,-0.577767775441511,NA,-0.577767775441511,-0.577767775441511,-0.577767775441511,-0.577767775441511,-0.577767775441511,NA,-0.577767775441511,NA,NA
342.0906559,3,-0.655841276334517,-0.655841276334517,-0.655841276334517,-0.655841276334517,-0.655841276334517,-0.655841276334517,-0.655841276334517,-0.655841276334517,-0.655841276334517,-0.655841276334517,-0.655841276334517,-0.655841276334517,-0.655841276334517,-0.655841276334517,-0.655841276334517,-0.655841276334517,NA,NA,NA,NA,NA,-0.655841276334517,NA,NA,NA,NA,NA
356.0699378,3,-0.408159573549909,-0.408159573549909,-0.408159573549909,-0.408159573549909,-0.408159573549909,-0.408159573549909,-0.408159573549909,-0.408159573549909,NA,-0.408159573549909,-0.408159573549909,-0.408159573549909,-0.408159573549909,-0.408159573549909,-0.408159573549909,-0.408159573549909,-0.408159573549909,-0.408159573549909,-0.408159573549909,NA,-0.408159573549909,-0.408159573549909,-0.408159573549909,-0.408159573549909,-0.408159573549909,NA,NA
328.075018,3,-0.441123113505912,-0.441123113505912,-0.441123113505912,-0.441123113505912,-0.441123113505912,-0.441123113505912,-0.441123113505912,-0.441123113505912,-0.441123113505912,-0.441123113505912,-0.441123113505912,-0.441123113505912,-0.441123113505912,-0.441123113505912,-0.441123113505912,-0.441123113505912,-0.441123113505912,NA,-0.441123113505912,NA,NA,-0.441123113505912,NA,NA,NA,NA,NA
256.0538711,3,-0.426247152833122,-0.426247152833122,-0.426247152833122,-0.426247152833122,-0.426247152833122,-0.426247152833122,-0.426247152833122,NA,NA,-0.426247152833122,NA,-0.426247152833122,NA,-0.426247152833122,-0.426247152833122,NA,-0.426247152833122,NA,-0.426247152833122,-0.426247152833122,-0.426247152833122,-0.426247152833122,NA,NA,NA,NA,NA
264.058953,3,-0.347125103839516,-0.347125103839516,-0.347125103839516,-0.347125103839516,-0.347125103839516,-0.347125103839516,-0.347125103839516,NA,NA,-0.347125103839516,NA,-0.347125103839516,-0.347125103839516,-0.347125103839516,-0.347125103839516,-0.347125103839516,NA,-0.347125103839516,-0.347125103839516,NA,NA,-0.347125103839516,NA,NA,NA,NA,NA
282.0695243,3,-0.384325957395252,-0.384325957395252,-0.384325957395252,-0.384325957395252,-0.384325957395252,-0.384325957395252,-0.384325957395252,-0.384325957395252,-0.384325957395252,-0.384325957395252,NA,-0.384325957395252,-0.384325957395252,-0.384325957395252,-0.384325957395252,NA,NA,NA,-0.384325957395252,NA,NA,-0.384325957395252,NA,NA,NA,NA,NA
292.0538754,3,-0.330728158176321,-0.330728158176321,-0.330728158176321,-0.330728158176321,-0.330728158176321,-0.330728158176321,-0.330728158176321,-0.330728158176321,NA,NA,-0.330728158176321,-0.330728158176321,-0.330728158176321,-0.330728158176321,-0.330728158176321,NA,NA,-0.330728158176321,-0.330728158176321,NA,-0.330728158176321,-0.330728158176321,NA,NA,NA,NA,NA
266.0382231,3,-0.425217625063345,-0.425217625063345,-0.425217625063345,-0.425217625063345,-0.425217625063345,-0.425217625063345,-0.425217625063345,-0.425217625063345,NA,NA,-0.425217625063345,-0.425217625063345,-0.425217625063345,-0.425217625063345,NA,NA,-0.425217625063345,-0.425217625063345,-0.425217625063345,-0.425217625063345,NA,-0.425217625063345,NA,NA,NA,NA,NA
298.0643787,3,-0.418855630557066,-0.418855630557066,-0.418855630557066,-0.418855630557066,-0.418855630557066,NA,-0.418855630557066,-0.418855630557066,NA,-0.418855630557066,-0.418855630557066,NA,-0.418855630557066,-0.418855630557066,-0.418855630557066,NA,NA,NA,-0.418855630557066,NA,NA,-0.418855630557066,-0.418855630557066,NA,NA,NA,NA
302.0593124,3,-0.504172918506592,-0.504172918506592,-0.504172918506592,-0.504172918506592,-0.504172918506592,-0.504172918506592,NA,-0.504172918506592,NA,-0.504172918506592,NA,-0.504172918506592,-0.504172918506592,-0.504172918506592,NA,-0.504172918506592,-0.504172918506592,NA,-0.504172918506592,-0.504172918506592,-0.504172918506592,-0.504172918506592,NA,NA,NA,NA,NA
