featureid,cluster,sil_width,Value,Direction,Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolForm,AI,AI_Mod,DBE,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class
319.0609323,2,0.32534532038368313,0.892621087,Insignificant,319.0609323,19,12,5,0,0,0,0,0,CHO,NA,320.0682623,-0.827120105,NA,C19H12O5,0.642857143,0.696969697,14,9,9,63.3,318.704666,0.295333987,-0.105263158,0.263157895,0.631578947,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
667.1945101,2,0.3226763097983578,0.886989879,Insignificant,667.1945101,23,40,22,0,0,0,0,0,CHO,NA,668.2018401,0.993057407,NA,C23H40O22,0,0,4,-18,-18,55.34347826,666.4495147,0.55048525,0.173913043,0.956521739,1.739130435,0,0,NA,Carbohydrate,Carbohydrate,Carbohydrate
381.1299614,2,0.3204290321054012,0.882357426,Insignificant,381.1299614,17,22,8,2,0,0,0,0,CHNO,NA,382.1372914,-0.988851473,NA,C17H22O8N2,0,0.181818182,8,0,-2,60.3,380.7043883,0.29561172,0,0.470588235,1.294117647,0.117647059,0,NA,Lignin,Lignin,Other
515.0889832,2,0.32040197186383745,3.696273477,Sig. High,515.0889832,30,16,7,2,0,0,0,0,CHNO,NA,516.0963132,0.985743753,NA,C30H16O7N2,0.714285714,0.755102041,24,17,15,56.5,514.5138302,0.48616976,0.133333333,0.233333333,0.533333333,0.066666667,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
777.268632,2,0.30901457772494045,0.85968888,Insignificant,777.268632,52,42,5,0,0,1,0,0,CHOS,NA,778.275962,0.788960291,NA,C52H42O5S,0.565217391,0.587628866,32,27,26,76.74230769,776.4007269,0.599273098,-0.576923077,0.096153846,0.807692308,0,0,NA,Unsat Hydrocarbon,Unsat Hydrocarbon,Other
601.2503729,2,0.30898354713941856,0.859629257,Insignificant,601.2503729,28,42,14,0,0,0,0,0,CHO,NA,602.2577029,0.320912249,NA,C28H42O14,0,0.047619048,8,-6,-6,74.55,600.5790114,0.420988638,-0.5,0.5,1.5,0,0,NA,Protein,Protein,Other
541.0988603,2,0.3053648876222961,0.852811644,Insignificant,541.0988603,26,22,13,0,0,0,0,0,CHO,NA,542.1061903,0.177023246,NA,C26H22O13,0.230769231,0.487179487,16,3,3,55.91538462,540.4946645,0.505335521,0.153846154,0.5,0.846153846,0,0,NA,Lignin,Lignin,Other
479.0672914,2,0.3053344276262092,3.99028825,Sig. High,479.0672914,30,12,5,2,0,0,0,0,CHNO,NA,480.0746214,-0.111819846,NA,C30H12O5N2,0.826086957,0.843137255,26,21,19,56.5,478.5323606,0.467639417,0.133333333,0.166666667,0.4,0.066666667,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
523.214459,2,0.30368978696691684,0.849724311,Insignificant,523.214459,21,36,13,2,0,0,0,0,CHNO,NA,524.221789,-0.007317514,NA,C21H36O13N2,0,0,5,-8,-10,65.72857143,522.6302331,0.369766939,-0.19047619,0.619047619,1.714285714,0.095238095,0,NA,Amino Sugar,Amino Sugar,Other
558.1677033,2,0.30056334022274156,4.088359175,Sig. High,558.1677033,20,33,17,1,0,0,0,0,CHNO,NA,559.1750333,0.234421533,NA,C20H33O17N,0,0,5,-12,-13,54.6,557.5444483,0.455551744,0.2,0.85,1.65,0.05,0,NA,Carbohydrate,Carbohydrate,Other
563.1618954,2,0.29960068717579824,0.842353827,Insignificant,563.1618954,23,32,16,0,0,0,0,0,CHO,NA,564.1692254,0.207548907,NA,C23H32O16,0,0,8,-8,-8,60.3,562.5330638,0.466936203,0,0.695652174,1.391304348,0,0,NA,Amino Sugar,Tannin,Other
559.1153491,2,0.29183627504806886,0.828786772,Insignificant,559.1153491,19,28,19,0,0,0,0,0,CHO,NA,560.1226791,0.262214665,NA,C19H28O19,0,0,6,-13,-13,45.3,558.4910359,0.508964094,0.526315789,1,1.473684211,0,0,NA,Other,Tannin,Other
294.0122836,2,0.29170100515079955,4.274879166,Sig. High,294.0122836,13,12,4,0,0,1,1,0,CHOSP,NA,295.0196136,0.573550678,NA,C13H12O4SP,0.357142857,0.5,8.5,4.5,2.5,75.64615385,293.6839869,0.316013142,-0.538461538,0.307692308,0.923076923,0,0.076923077,0,Lignin,Lignin,Phytochemical
597.125373,2,0.287669544647562,0.821725434,Insignificant,597.125373,29,26,14,0,0,0,0,0,CHO,NA,598.132703,0.658606413,NA,C29H26O14,0.2,0.454545455,17,3,3,58.33448276,596.4586175,0.541382526,0.068965517,0.482758621,0.896551724,0,0,NA,Lignin,Lignin,Other
427.2099748,2,0.2834378465109957,0.814729607,Insignificant,427.2099748,29,32,1,0,0,1,0,0,CHOS,NA,428.2173048,-0.313812682,NA,C29H32OS,0.444444444,0.454545455,14,13,12,87.81724138,426.7329483,0.267051674,-0.965517241,0.034482759,1.103448276,0,0,NA,Other,Unsat Hydrocarbon,Other
541.1177,2,0.2834030159930897,0.81467308,Insignificant,541.1177,27,26,10,0,0,1,0,0,CHOS,NA,542.12503,0.570717436,NA,C27H26O10S,0.25,0.428571429,15,5,4,64.52222222,540.5134831,0.486516858,-0.148148148,0.37037037,0.962962963,0,0,NA,Lignin,Lignin,Other
555.1719775,2,0.28287550058418587,0.813827994,Insignificant,555.1719775,25,32,14,0,0,0,0,0,CHO,NA,556.1793075,0.086718218,NA,C25H32O14,0,0.166666667,10,-4,-4,64.86,554.5520675,0.44793249,-0.16,0.56,1.28,0,0,NA,Lignin,Lignin,Other
517.2288769,2,0.28284176323721255,0.813774635,Insignificant,517.2288769,37,30,1,2,0,0,0,0,CHNO,NA,518.2362069,0.655539792,NA,C37H30ON2,0.617647059,0.623188406,24,23,21,77.24594595,516.6513345,0.348665485,-0.594594595,0.027027027,0.810810811,0.054054054,0,NA,Other,Unsat Hydrocarbon,Other
501.1765231,2,0.2787980225674773,0.807489587,Insignificant,501.1765231,26,30,10,0,0,0,0,0,CHO,NA,502.1838531,-0.194382487,NA,C26H30O10,0.125,0.333333333,12,2,2,71.26153846,500.6169049,0.383095083,-0.384615385,0.384615385,1.153846154,0,0,NA,Lignin,Lignin,Other
373.2169805,2,0.26866725311265915,0.79222042,Insignificant,373.2169805,26,30,2,0,0,0,0,0,CHO,NA,374.2243105,-0.863858274,NA,C26H30O2,0.416666667,0.44,12,10,10,88.8,372.8002431,0.199756915,-1,0.076923077,1.153846154,0,0,NA,Unsat Hydrocarbon,Unsat Hydrocarbon,Other
373.1442631,2,0.2629322778834957,0.783852492,Insignificant,373.1442631,24,22,4,0,0,0,0,0,CHO,NA,374.1515931,-0.720682769,NA,C24H22O4,0.5,0.545454545,14,10,10,76.925,372.7276069,0.272393118,-0.583333333,0.166666667,0.916666667,0,0,NA,Other,Lignin,Other
517.0624441,2,0.2614504176003958,0.781734355,Insignificant,517.0624441,23,18,14,0,0,0,0,0,CHO,NA,518.0697741,0.104187748,NA,C23H18O14,0.111111111,0.5,15,1,1,47.90869565,516.4850876,0.514912444,0.434782609,0.608695652,0.782608696,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
203.9442158,2,0.25706118468979766,5.142290021,Sig. High,203.9442158,9,2,2,0,0,1,1,0,CHOSP,NA,204.9515458,0.882726383,NA,C9H2O2SP,1.1,1.083333333,9.5,7.5,5.5,63.46666667,203.7164899,0.283510133,-0.111111111,0.222222222,0.222222222,0,0.111111111,0,Other,Cond Hydrocarbon,Phytochemical
425.0909089,2,0.2460410006332301,0.760409692,Insignificant,425.0909089,19,22,9,0,0,1,0,0,CHOS,NA,426.0982389,-0.626598983,NA,C19H22O9S,0,0.259259259,9,0,-1,63.3,424.6162486,0.383751406,-0.105263158,0.473684211,1.157894737,0,0,NA,Lignin,Lignin,Other
601.1389993,2,0.24436746613551352,0.758167075,Insignificant,601.1389993,29,30,12,0,0,1,0,0,CHOS,NA,602.1463293,0.796081475,NA,C29H30O12S,0.125,0.363636364,15,3,2,64.23103448,600.4677621,0.532237877,-0.137931034,0.413793103,1.034482759,0,0,NA,Lignin,Lignin,Other
407.1456682,2,0.243436989292538,0.756937234,Insignificant,407.1456682,19,24,8,2,0,0,0,0,CHNO,NA,408.1529982,-0.786710099,NA,C19H24O8N2,0,0.230769231,9,1,-1,63.3,406.6910457,0.30895429,-0.105263158,0.421052632,1.263157895,0.105263158,0,NA,Lignin,Lignin,Other
569.0939125,2,0.24305152912166605,0.756433857,Insignificant,569.0939125,27,22,14,0,0,0,0,0,CHO,NA,570.1012425,0.409724895,NA,C27H22O14,0.230769231,0.5,17,3,3,53.96666667,568.4584572,0.541542847,0.222222222,0.518518519,0.814814815,0,0,NA,Lignin,Lignin,Other
423.9942955,2,0.23798856473312247,5.744128522,Sig. High,423.9942955,19,7,11,1,0,0,0,0,CHNO,NA,425.0016255,-0.795526969,NA,C19H7O11N,0.714285714,0.84,17,6,5,33.3,423.5208597,0.479140318,0.947368421,0.578947368,0.368421053,0.052631579,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
751.2162037,2,0.223823359721818,0.732149786,Insignificant,751.2162037,49,36,6,0,0,1,0,0,CHOS,NA,752.2235337,0.294161759,NA,C49H36O6S,0.595238095,0.622222222,32,26,25,73.09591837,750.377389,0.622611024,-0.448979592,0.12244898,0.734693878,0,0,NA,Unsat Hydrocarbon;Cond Hydrocarbon,Cond Hydrocarbon,Other
557.1302817,2,0.21962558140820465,0.727043318,Insignificant,557.1302817,27,26,13,0,0,0,0,0,CHO,NA,558.1376117,0.389240249,NA,C27H26O13,0.142857143,0.414634146,15,2,2,60.3,556.5081851,0.49181495,0,0.481481481,0.962962963,0,0,NA,Lignin,Lignin,Other
425.1942897,2,0.21692963475137939,0.723821455,Insignificant,425.1942897,29,30,1,0,0,1,0,0,CHOS,NA,426.2016197,-0.397510051,NA,C29H30OS,0.481481481,0.490909091,15,14,13,85.85172414,424.719514,0.280486042,-0.896551724,0.034482759,1.034482759,0,0,NA,Other,Unsat Hydrocarbon,Other
381.1398705,2,0.2157392002623606,6.589968323,Sig. High,381.1398705,15,26,11,0,0,0,0,0,CHO,NA,382.1472005,-0.954401085,NA,C15H26O11,0,0,3,-8,-8,67.9,380.7142863,0.285713684,-0.266666667,0.733333333,1.733333333,0,0,NA,Carbohydrate,Carbohydrate,Other
601.1929855,2,0.21567509166909116,0.722343308,Insignificant,601.1929855,30,34,13,0,0,0,0,0,CHO,NA,602.2003155,0.508311509,NA,C30H34O13,0.058823529,0.319148936,14,1,1,67.9,600.521688,0.478311958,-0.266666667,0.433333333,1.133333333,0,0,NA,Lignin,Lignin,Other
599.0682504,2,0.21539789836425338,0.722020389,Insignificant,599.0682504,27,20,16,0,0,0,0,0,CHO,NA,600.0755804,0.653704415,NA,C27H20O16,0.181818182,0.526315789,18,2,2,47.63333333,598.3993254,0.60067456,0.444444444,0.592592593,0.740740741,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
563.1830646,2,0.20957342163272685,0.715344236,Insignificant,563.1830646,20,36,18,0,0,0,0,0,CHO,NA,564.1903946,0.313127621,NA,C20H36O18,0,0,3,-15,-15,60.3,562.5542094,0.445790641,0,0.9,1.8,0,0,NA,Carbohydrate,Carbohydrate,Carbohydrate
571.1283822,2,0.20768082036377844,0.713213169,Insignificant,571.1283822,28,28,11,0,0,1,0,0,CHOS,NA,572.1357122,0.746165461,NA,C28H28O11S,0.1875,0.395348837,15,4,3,64.37142857,570.4906551,0.509344854,-0.142857143,0.392857143,1,0,0,NA,Lignin,Lignin,Other
703.1709626,2,0.2062822841669436,7.001728246,Sig. High,703.1709626,29,39,15,1,0,1,1,0,CHNOSP,NA,704.1782926,0.621277309,NA,C29H39O15NSP,0,0.054054054,11.5,-3.5,-6.5,69.14482759,702.3857956,0.614204379,-0.310344828,0.517241379,1.344827586,0.034482759,0.034482759,1,Lignin,Lignin,Lipid
491.1329184,2,0.20477912716976032,7.068099043,Sig. High,491.1329184,27,27,4,1,0,1,1,0,CHNOSP,NA,492.1402484,0.720295184,NA,C27H27O4NSP,0.425,0.477272727,15.5,11.5,8.5,80.35555556,490.584515,0.415485004,-0.703703704,0.148148148,1,0.037037037,0.037037037,1,Unsat Hydrocarbon,Lignin,Phytochemical
605.1517018,2,0.19928239691362515,0.703946212,Insignificant,605.1517018,28,30,15,0,0,0,0,0,CHO,NA,606.1590318,0.838006631,NA,C28H30O15,0,0.317073171,14,-1,-1,60.3,604.475984,0.524015996,0,0.535714286,1.071428571,0,0,NA,Lignin,Lignin,Other
489.1345644,2,0.1965571118347933,7.433545999,Sig. High,489.1345644,31,22,6,0,0,0,0,0,CHO,NA,490.1418944,0.413071146,NA,C31H22O6,0.6,0.642857143,21,15,15,69.49354839,488.5883924,0.411607624,-0.322580645,0.193548387,0.709677419,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
448.0779985,2,0.19464886375307833,7.51910229,Sig. High,448.0779985,17,22,12,0,0,0,1,0,CHOP,NA,449.0853285,0.861316001,NA,C17H22O12P,0,0.05,7.5,-4.5,-5.5,65.32941176,447.5776706,0.422329396,-0.176470588,0.705882353,1.294117647,0,0.058823529,0,Tannin,Tannin,Phytochemical
423.1786556,2,0.1898991050811747,0.693877001,Insignificant,423.1786556,29,28,1,0,0,1,0,0,CHOS,NA,424.1859856,-0.361883629,NA,C29H28OS,0.518518519,0.527272727,16,15,14,83.8862069,422.7061305,0.293869467,-0.827586207,0.034482759,0.965517241,0,0,NA,Other,Unsat Hydrocarbon,Other
601.1295352,2,0.18338749687269873,0.687064895,Insignificant,601.1295352,39,22,7,0,0,0,0,0,CHO,NA,602.1368652,0.429510355,NA,C39H22O7,0.6875,0.718309859,29,22,22,66.14615385,600.4583086,0.541691409,-0.205128205,0.179487179,0.564102564,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
795.2428323,2,0.18203218511036245,0.685670745,Insignificant,795.2428323,51,40,7,0,0,1,0,0,CHOS,NA,796.2501623,0.797604538,NA,C51H40O7S,0.558139535,0.591397849,32,25,24,73.71176471,794.354857,0.645142951,-0.470588235,0.137254902,0.784313725,0,0,NA,Unsat Hydrocarbon;Cond Hydrocarbon,Cond Hydrocarbon,Other
423.1253888,2,0.17863081726543462,0.682218803,Insignificant,423.1253888,15,24,12,2,0,0,0,0,CHNO,NA,424.1327188,-0.610735084,NA,C15H24O12N2,0,0,5,-7,-9,48.9,422.6529232,0.347076789,0.4,0.8,1.6,0.133333333,0,NA,Carbohydrate,Carbohydrate,Other
511.1780422,2,0.16377399212431942,0.667537788,Insignificant,511.1780422,19,32,14,2,0,0,0,0,CHNO,NA,512.1853722,-0.068494084,NA,C19H32O14N2,0,0,5,-9,-11,57.3,510.6072562,0.392743769,0.105263158,0.736842105,1.684210526,0.105263158,0,NA,Carbohydrate,Carbohydrate,Other
409.0653866,2,0.16075405367348694,0.664630118,Insignificant,409.0653866,24,14,3,2,0,1,0,0,CHNOS,NA,410.0727166,0.367472814,NA,C24H14O3N2S,0.722222222,0.743589744,19,16,13,60.3,408.6086205,0.391379465,0,0.125,0.583333333,0.083333333,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
437.0699775,2,0.14850674394176855,0.653105347,Insignificant,437.0699775,23,18,7,0,0,1,0,0,CHOS,NA,438.0773075,-0.157481584,NA,C23H18O7S,0.466666667,0.567567568,15,8,7,62.77826087,436.5819413,0.418058741,-0.086956522,0.304347826,0.782608696,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
659.2048427,2,0.14813053828793077,0.65275841,Insignificant,659.2048427,47,32,2,0,0,1,0,0,CHOS,NA,660.2121727,-0.274396981,NA,C47H32O2S,0.659090909,0.666666667,32,30,29,76.06595745,658.4687687,0.531231316,-0.553191489,0.042553191,0.680851064,0,0,NA,Other,Cond Hydrocarbon,Other
463.3274915,2,0.14776688070050759,10.24725791,Sig. High,463.3274915,24,48,8,0,0,0,0,0,CHO,NA,464.3348215,-0.324203846,NA,C24H48O8,0,0,1,-7,-7,98.3,462.8101359,0.189864116,-1.333333333,0.333333333,2,0,0,NA,Protein,Protein,Other
657.1890195,2,0.1436309880199117,0.648660965,Insignificant,657.1890195,25,38,20,0,0,0,0,0,CHO,NA,658.1963495,0.945348967,NA,C25H38O20,0,0,7,-13,-13,58.02,656.4551964,0.54480363,0.08,0.8,1.52,0,0,NA,Carbohydrate,Carbohydrate,Other
493.171441,3,0.9782814782050263,-13.46993503,Sig. Low,493.171441,24,30,11,0,0,0,0,0,CHO,NA,494.178771,-0.190862837,NA,C24H30O11,0,0.243243243,10,-1,-1,69.8,492.6207614,0.379238637,-0.333333333,0.458333333,1.25,0,0,NA,Lignin,Lignin,Other
367.0877602,3,0.9781276022421923,-13.38065184,Sig. Low,367.0877602,26,12,1,2,0,0,0,0,CHNO,NA,368.0950902,0.199996809,NA,C26H12ON2,0.826086957,0.829787234,22,21,19,64.68461538,366.6778667,0.322133272,-0.153846154,0.038461538,0.461538462,0.076923077,0,NA,Other,Cond Hydrocarbon,Other
477.2128527,3,0.9776907557526315,-13.40250333,Sig. Low,477.2128527,25,34,9,0,0,0,0,0,CHO,NA,478.2201827,-0.341582432,NA,C25H34O9,0,0.219512195,9,0,0,78.54,476.6799926,0.320007435,-0.64,0.36,1.36,0,0,NA,Lignin,Lignin,Other
455.0618743,3,0.9776896275545455,-13.44035656,Sig. Low,455.0618743,22,16,11,0,0,0,0,0,CHO,NA,456.0692043,-0.242409547,NA,C22H16O11,0.363636364,0.575757576,15,4,4,52.52727273,454.5537481,0.446251854,0.272727273,0.5,0.727272727,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
429.1246961,3,0.9775340817649399,-13.49451315,Sig. Low,429.1246961,15,26,14,0,0,0,0,0,CHO,NA,430.1320261,-0.657878568,NA,C15H26O14,0,0,3,-11,-11,56.5,428.6455316,0.354468369,0.133333333,0.933333333,1.733333333,0,0,NA,Carbohydrate,Carbohydrate,Carbohydrate
417.1399262,3,0.9774499188567944,-13.39425398,Sig. Low,417.1399262,18,26,11,0,0,0,0,0,CHO,NA,418.1472562,-0.739048187,NA,C18H26O11,0,0.04,6,-5,-5,66.63333333,416.674144,0.325855968,-0.222222222,0.611111111,1.444444444,0,0,NA,Lignin;Amino Sugar,Lignin,Other
435.2022109,3,0.9773875514338276,-13.41424558,Sig. Low,435.2022109,23,32,8,0,0,0,0,0,CHO,NA,436.2095409,-0.528810061,NA,C23H32O8,0,0.210526316,8,0,0,80.12608696,434.7162602,0.283739777,-0.695652174,0.347826087,1.391304348,0,0,NA,Lignin,Lignin,Other
380.179148,3,0.9773348511415604,-13.43481392,Sig. Low,380.179148,17,34,5,0,0,1,1,0,CHOSP,NA,381.186478,-0.083392304,NA,C17H34O5SP,0,0,1.5,-3.5,-5.5,105.5647059,379.7546366,0.245363433,-1.588235294,0.294117647,2,0,0.058823529,0,Lipid,Lipid,Lipid
437.1814699,3,0.9773099897393092,-13.47635985,Sig. Low,437.1814699,22,30,9,0,0,0,0,0,CHO,NA,438.1887999,-0.538938915,NA,C22H30O9,0,0.2,8,-1,-1,75.84545455,436.6933092,0.306690835,-0.545454545,0.409090909,1.363636364,0,0,NA,Lignin,Lignin,Other
403.1242465,3,0.9773061558408288,-13.39877405,Sig. Low,403.1242465,17,24,11,0,0,0,0,0,CHO,NA,404.1315765,-0.837899626,NA,C17H24O11,0,0.043478261,6,-5,-5,63.65294118,402.6741144,0.325885635,-0.117647059,0.647058824,1.411764706,0,0,NA,Lignin;Amino Sugar,Lignin,Other
395.1707997,3,0.9772658134273523,-13.40933777,Sig. Low,395.1707997,20,28,8,0,0,0,0,0,CHO,NA,396.1781297,-0.862419008,NA,C20H28O8,0,0.1875,7,-1,-1,77.4,394.7295485,0.270451545,-0.6,0.4,1.4,0,0,NA,Lignin,Lignin,Other
461.2179117,3,0.9772394324048252,-13.40537943,Sig. Low,461.2179117,25,34,8,0,0,0,0,0,CHO,NA,462.2252417,-0.389129709,NA,C25H34O8,0.058823529,0.238095238,9,1,1,80.82,460.7029117,0.297088341,-0.72,0.32,1.36,0,0,NA,Lignin,Lignin,Other
431.0981285,3,0.9771724925554953,-13.40670003,Sig. Low,431.0981285,21,20,10,0,0,0,0,0,CHO,NA,432.1054585,-0.559759297,NA,C21H20O10,0.181818182,0.4375,12,2,2,60.3,430.6167605,0.383239522,0,0.476190476,0.952380952,0,0,NA,Lignin,Lignin,Other
413.1086187,3,0.9771494063882321,-13.44703731,Sig. Low,413.1086187,18,22,11,0,0,0,0,0,CHO,NA,414.1159487,-0.763954779,NA,C18H22O11,0,0.2,8,-3,-3,60.3,412.6473379,0.352662074,0,0.611111111,1.222222222,0,0,NA,Lignin,Lignin,Other
459.1353507,3,0.9770862380419957,-13.50449793,Sig. Low,459.1353507,16,28,15,0,0,0,0,0,CHO,NA,460.1426807,-0.419521829,NA,C16H28O15,0,0,3,-12,-12,56.7375,458.6226761,0.377323934,0.125,0.9375,1.75,0,0,NA,Carbohydrate,Carbohydrate,Carbohydrate
679.194763,3,0.9770597291457178,-13.41232353,Sig. Low,679.194763,20,43,22,1,0,0,1,0,CHNOP,NA,680.202093,0.889976763,NA,C20H43O22NP,0,0,0.5,-21.5,-23.5,61.725,678.4363681,0.56363194,-0.05,1.1,2.15,0.05,0.05,1,Other,Carbohydrate,Other
487.1303579,3,0.9770513772287183,-13.4516938,Sig. Low,487.1303579,17,28,16,0,0,0,0,0,CHO,NA,488.1376879,-0.205891738,NA,C17H28O16,0,0,4,-12,-12,53.59411765,486.5864238,0.413576209,0.235294118,0.941176471,1.647058824,0,0,NA,Carbohydrate,Carbohydrate,Other
507.259908,3,0.976998761934796,-13.45786514,Sig. Low,507.259908,27,40,9,0,0,0,0,0,CHO,NA,508.267238,-0.095367458,NA,C27H40O9,0,0.155555556,8,-1,-1,83.52222222,506.6934971,0.306502945,-0.814814815,0.333333333,1.481481481,0,0,NA,Protein,Lignin,Other
421.077332,3,0.9769480120799202,-13.39374428,Sig. Low,421.077332,19,18,11,0,0,0,0,0,CHO,NA,422.084662,-0.717698642,NA,C19H18O11,0,0.407407407,11,0,0,54.3,420.6071533,0.392846711,0.210526316,0.578947368,0.947368421,0,0,NA,Lignin,Lignin,Other
331.0818573,3,0.9768760799560963,-13.41229972,Sig. Low,331.0818573,9,20,9,2,0,1,0,0,CHNOS,NA,332.0891873,0.552457014,NA,C9H20O9N2S,0,0,1,-8,-11,41.3,330.7121683,0.28783166,0.666666667,1,2.222222222,0.222222222,0,NA,Other,Carbohydrate,Protein
483.1507085,3,0.9768723613591623,-13.47273893,Sig. Low,483.1507085,22,28,12,0,0,0,0,0,CHO,NA,484.1580385,-0.188752281,NA,C22H28O12,0,0.1875,9,-3,-3,65.48181818,482.6112181,0.388781897,-0.181818182,0.545454545,1.272727273,0,0,NA,Lignin,Lignin,Other
473.1510237,3,0.976815384299077,-13.381311760000001,Sig. Low,473.1510237,17,30,15,0,0,0,0,0,CHO,NA,474.1583537,-0.358790837,NA,C17H30O15,0,0,3,-12,-12,60.3,472.622699,0.37730096,0,0.882352941,1.764705882,0,0,NA,Carbohydrate,Carbohydrate,Carbohydrate
521.1723127,3,0.9767823765886712,-13.38866793,Sig. Low,521.1723127,18,34,17,0,0,0,0,0,CHO,NA,522.1796427,-0.020077018,NA,C18H34O17,0,0,2,-15,-15,60.3,520.590367,0.40963296,0,0.944444444,1.888888889,0,0,NA,Carbohydrate,Carbohydrate,Carbohydrate
525.1613994,3,0.9767572734919862,-13.38873681,Sig. Low,525.1613994,24,30,13,0,0,0,0,0,CHO,NA,526.1687294,0.066237611,NA,C24H30O13,0,0.2,10,-3,-3,65.05,524.5749995,0.42500051,-0.166666667,0.541666667,1.25,0,0,NA,Lignin,Lignin,Other
439.1607774,3,0.9767321413669985,-13.44680761,Sig. Low,439.1607774,21,28,10,0,0,0,0,0,CHO,NA,440.1681074,-0.43898433,NA,C21H28O10,0,0.1875,8,-2,-2,71.15714286,438.6704066,0.329593447,-0.380952381,0.476190476,1.333333333,0,0,NA,Lignin,Lignin,Other
451.1243792,3,0.9766699159552579,-13.42180429,Sig. Low,451.1243792,21,24,11,0,0,0,0,0,CHO,NA,452.1317092,-0.455597436,NA,C21H24O11,0,0.290322581,10,-1,-1,63.01428571,450.6206497,0.379350312,-0.095238095,0.523809524,1.142857143,0,0,NA,Lignin,Lignin,Other
455.119311,3,0.9766080367926424,-13.41929334,Sig. Low,455.119311,33,16,1,2,0,0,0,0,CHNO,NA,456.126641,0.711084896,NA,C33H16ON2,0.8,0.803278689,27,26,24,67.20909091,454.6111207,0.388879289,-0.242424242,0.03030303,0.484848485,0.060606061,0,NA,Other,Cond Hydrocarbon,Other
451.2335344,3,0.9765958941217231,-13.49468064,Sig. Low,451.2335344,24,36,8,0,0,0,0,0,CHO,NA,452.2408644,-0.458253916,NA,C24H36O8,0,0.15,7,-1,-1,84.05,450.729683,0.270316996,-0.833333333,0.333333333,1.5,0,0,NA,Protein,Protein,Other
505.2441996,3,0.9765901567438153,-13.39741475,Sig. Low,505.2441996,27,38,9,0,0,0,0,0,CHO,NA,506.2515296,-0.210954617,NA,C27H38O9,0,0.2,9,0,0,81.41111111,504.6800394,0.319960587,-0.740740741,0.333333333,1.407407407,0,0,NA,Lignin,Lignin,Other
447.1869637,3,0.9765013147767859,-13.46747676,Sig. Low,447.1869637,20,32,11,0,0,0,0,0,CHO,NA,448.1942937,-0.494772303,NA,C20H32O11,0,0,5,-6,-6,74.55,446.6876307,0.312369259,-0.5,0.55,1.6,0,0,NA,Protein;Amino Sugar,Protein,Other
429.1552339,3,0.97649405005657,-13.40642211,Sig. Low,429.1552339,23,26,8,0,0,0,0,0,CHO,NA,430.1625639,-0.598415692,NA,C23H26O8,0.2,0.368421053,11,3,3,72.69130435,428.6760353,0.323964668,-0.434782609,0.347826087,1.130434783,0,0,NA,Lignin,Lignin,Other
519.1566681,3,0.9764756070340097,-13.51931743,Sig. Low,519.1566681,18,32,17,0,0,0,0,0,CHO,NA,520.1639981,-0.039310843,NA,C18H32O17,0,0,3,-14,-14,57.13333333,518.5769731,0.423026874,0.111111111,0.944444444,1.777777778,0,0,NA,Carbohydrate,Carbohydrate,Carbohydrate
399.2020575,3,0.9764111045882273,-13.5103677,Sig. Low,399.2020575,20,32,8,0,0,0,0,0,CHO,NA,400.2093875,-0.959616445,NA,C20H32O8,0,0.0625,5,-3,-3,83.1,398.7563049,0.243695084,-0.8,0.4,1.6,0,0,NA,Protein,Protein,Other
461.2543193,3,0.9764110582910562,-13.43352102,Sig. Low,461.2543193,26,38,7,0,0,0,0,0,CHO,NA,462.2616493,-0.341420615,NA,C26H38O7,0.052631579,0.2,8,1,1,86.60769231,460.7392786,0.260721394,-0.923076923,0.269230769,1.461538462,0,0,NA,Other,Lignin,Other
401.0874667,3,0.9763950199092825,-13.44395686,Sig. Low,401.0874667,20,18,9,0,0,0,0,0,CHO,NA,402.0947967,-0.84319793,NA,C20H18O9,0.272727273,0.483870968,12,3,3,60.3,400.6396089,0.360391148,0,0.45,0.9,0,0,NA,Lignin,Lignin,Other
457.2229774,3,0.9763878027616038,-13.49436001,Sig. Low,457.2229774,26,34,7,0,0,0,0,0,CHO,NA,458.2303074,-0.435654153,NA,C26H34O7,0.157894737,0.288888889,10,3,3,82.22307692,456.7124381,0.287561861,-0.769230769,0.269230769,1.307692308,0,0,NA,Other,Lignin,Other
